blocknumber,volume ZRX for 5% slippage
12138400,23871.75965882839
12138550,23856.838162244017
12138700,23850.874805181647
12138850,23698.192713065026
12139000,23781.223173313087
12139150,23781.223173313087
12139300,23781.223173313087
12139450,23631.731066931225
12139600,23578.57436747303
12139750,23578.57436747303
12139900,23379.685228670493
12140050,23379.685228670493
12140200,23427.050216089363
12140350,23262.50246363594
12140500,23365.582661773147
12140650,23365.582661773147
12140800,23416.08523485508
12140950,23423.130338346655
12141100,23423.130338346655
12141250,22863.895981826598
12141400,22626.49309368817
12141550,22731.17989204627
12141700,22464.061132509214
12141850,22417.89131127235
12142000,22749.815103677985
12142150,22736.275244641303
12142300,22745.65851829988
12142450,22745.65851829988
12142600,22682.55637132977
12142750,22305.345529920083
12142900,22235.13091699943
12143050,22392.975159335485
12143200,22272.888064273753
12143350,22381.538641191266
12143500,22166.136419804247
12143650,22148.132088083545
12143800,22175.789245032418
12143950,21614.302413330905
12144100,22021.213962695238
12144250,22115.86749768996
12144400,22117.45519664214
12144550,22132.00355240842
12144700,22378.49269634933
12144850,22584.553478163256
12145000,22584.553478163256
12145150,22529.52532912802
12145300,22349.31389535544
12145450,22349.31389535544
12145600,22146.765864702753
12145750,22185.323655929762
12145900,22185.323655929762
12146050,22378.358173291836
12146200,22585.98047653818
12146350,22585.98047653818
12146500,22402.91442373255
12146650,22402.91442373255
12146800,22402.91442373255
12146950,22402.91442373255
12147100,22402.91442373255
12147250,22140.923124033605
12147400,22212.177284812667
12147550,22094.95938592619
12147700,21854.968111939434
12147850,21854.968111939434
12148000,21854.968111939434
12148150,21696.84783813683
12148300,21866.859380250386
12148450,21866.859380250386
12148600,22210.078662074284
12148750,22244.28918839013
12148900,22504.960161068473
12149050,22792.154064137485
12149200,22792.154064137485
12149350,22847.059327295454
12149500,22600.433903768015
12149650,22755.486535347005
12149800,22835.66764531354
12149950,22691.84179800306
12150100,22634.857897304868
12150250,22616.294805637615
12150400,22616.294805637615
12150550,22616.294805637615
12150700,22849.58204920508
12150850,23003.818014918124
12151000,22786.02864457492
12151150,22871.444541811765
12151300,22843.0800305946
12151450,22837.661405333023
12151600,22861.345615859314
12151750,22619.52651546377
12151900,22443.032962790396
12152050,22445.968903127763
12152200,22182.564902167083
12152350,21869.154710998715
12152500,22005.757766039125
12152650,22005.757766039125
12152800,21995.724771158435
12152950,22080.293561217448
12153100,22080.293561217448
12153250,22080.293561217448
12153400,22080.293561217448
12153550,22080.293561217448
12153700,22373.97747308157
12153850,22153.028531623902
12154000,22239.42697503809
12154150,22239.42697503809
12154300,22239.42697503809
12154450,22239.42697503809
12154600,22294.862194705827
12154750,22720.909746380945
12154900,24383.489929788237
12155050,24383.489929788237
12155200,24218.422149023696
12155350,24222.922364411424
12155500,24228.185522306143
12155650,24437.736311779838
12155800,24456.640111115426
12155950,24480.324321641776
12156100,24480.324321641776
12156250,24480.324321641776
12156400,24277.671595650798
12156550,24277.671595650798
12156700,24096.942351478847
12156850,24183.377319408868
12157000,24220.11872319021
12157150,24291.418267852157
12157300,24291.418267852157
12157450,24344.049846799517
12157600,24344.049846799517
12157750,24344.049846799517
12157900,24686.15510995744
12158050,24686.15510995744
12158200,24686.15510995744
12158350,24751.67207697342
12158500,24685.371310621147
12158650,24687.621223393533
12158800,24687.621223393533
12158950,24687.621223393533
12159100,24118.76623817789
12159250,24089.60955129517
12159400,24127.940620012054
12159550,24432.336952999405
12159700,24432.69797493482
12159850,24117.59682493191
12160000,24147.270151387256
12160150,24147.270151387256
12160300,24147.270151387256
12160450,24147.270151387256
12160600,24260.533309281975
12160750,24483.148542620063
12160900,24816.30643735686
12161050,24796.65813011955
12161200,24930.97982325719
12161350,24642.84555736271
12161500,24674.65566262585
12161650,24700.33950104692
12161800,24700.33950104692
12161950,24700.33950104692
12162100,24625.02578113152
12162250,24625.02578113152
12162400,25078.437859274967
12162550,25122.648385590754
12162700,24795.32272525568
12162850,24795.32272525568
12163000,24654.378737754418
12163150,24814.984549606856
12163300,24854.85106175707
12163450,25061.999847805357
12163600,25072.791078808248
12163750,25072.791078808248
12163900,25335.62310380366
12164050,25470.273193910423
12164200,25501.890562331533
12164350,25516.10108864732
12164500,25265.356825686813
12164650,25265.356825686813
12164800,25207.836660313707
12164950,25066.22553454642
12165100,25179.757832815867
12165250,25179.757832815867
12165400,25187.91356225742
12165550,25187.91356225742
12165700,25187.91356225742
12165850,25187.91356225742
12166000,25203.225891947026
12166150,25203.225891947026
12166300,25203.225891947026
12166450,25203.225891947026
12166600,25213.43641826287
12166750,25123.610896726233
12166900,25123.610896726233
12167050,25123.610896726233
12167200,25123.610896726233
12167350,25123.610896726233
12167500,25255.339359618818
12167650,25255.339359618818
12167800,25255.339359618818
12167950,25255.339359618818
12168100,25326.803799246532
12168250,25648.308362681164
12168400,26555.950164253394
12168550,26564.502262459988
12168700,26564.502262459988
12168850,26564.502262459988
12169000,26564.502262459988
12169150,26564.502262459988
12169300,26564.502262459988
12169450,26534.353222896032
12169600,26740.676335266362
12169750,26671.518440529508
12169900,26671.518440529508
12170050,26671.518440529508
12170200,26591.723728974794
12170350,26616.15042658963
12170500,26525.50912459658
12170650,26525.50912459658
12170800,26525.50912459658
12170950,26602.81905883496
12171100,26602.81905883496
12171250,26602.81905883496
12171400,26682.633461520403
12171550,26682.633461520403
12171700,26432.558144589864
12171850,26643.0844603793
12172000,26698.414998858854
12172150,26546.136540711777
12172300,27649.250332432952
12172450,27940.825920862415
12172600,27867.49692175308
12172750,27867.49692175308
12172900,28047.083709005303
12173050,28217.02127869978
12173200,27951.896749617335
12173350,28021.028328564753
12173500,28275.782930336463
12173650,28275.782930336463
12173800,28347.828014395003
12173950,28347.828014395003
12174100,28355.462224921364
12174250,27989.578997876182
12174400,27784.489748851433
12174550,27792.910801483005
12174700,27824.960622535706
12174850,27829.963826483036
12175000,27843.435986224482
12175150,27852.14665300915
12175300,27672.741533026485
12175450,27886.950568329346
12175600,27618.924135162764
12175750,27787.82199556652
12175900,27790.55980160708
12176050,27833.418715432555
12176200,27938.989778149793
12176350,27938.989778149793
12176500,27780.577895049973
12176650,28029.177621143557
12176800,28029.177621143557
12176950,28029.177621143557
12177100,28076.496042196093
12177250,28036.775754121634
12177400,28074.371109482985
12177550,28074.371109482985
12177700,28117.77176895974
12177850,28005.34442767516
12178000,28011.542296556792
12178150,28139.871105442908
12178300,28139.871105442908
12178450,28139.871105442908
12178600,28302.8326803381
12178750,28179.188268334525
12178900,28179.188268334525
12179050,28137.795244363057
12179200,28137.795244363057
12179350,28060.234959065834
12179500,27933.689981762356
12179650,28053.179822452636
12179800,28118.550134763158
12179950,28299.26267088872
12180100,28299.26267088872
12180250,28299.26267088872
12180400,28299.26267088872
12180550,28299.26267088872
12180700,28299.26267088872
12180850,28299.26267088872
12181000,28383.473197204446
12181150,28383.473197204446
12181300,28380.855291130174
12181450,28386.11844902501
12181600,28409.298098188163
12181750,28260.93975723364
12181900,28271.387814502035
12182050,28271.387814502035
12182200,28275.481941488142
12182350,28506.289637482296
12182500,28597.386706043188
12182650,28597.386706043188
12182800,28597.386706043188
12182950,28660.544600779926
12183100,29027.31197658732
12183250,29027.31197658732
12183400,29160.507004044404
12183550,29156.4803771597
12183700,29156.4803771597
12183850,29156.4803771597
12184000,28982.34848907186
12184150,29071.20506486533
12184300,29071.20506486533
12184450,29129.854348966423
12184600,29085.876585297323
12184750,28821.19519272008
12184900,28821.19519272008
12185050,28636.859769497103
12185200,28636.859769497103
12185350,28763.838584288293
12185500,28464.148976665725
12185650,28464.148976665725
12185800,28400.665038905958
12185950,28703.10949274482
12186100,28658.54421265648
12186250,28012.8017713464
12186400,27895.1334275677
12186550,27644.768220647158
12186700,28179.52794911192
12186850,28179.52794911192
12187000,28222.713508069202
12187150,28340.381851847902
12187300,28350.93610321047
12187450,28255.201204125922
12187600,28265.727519915476
12187750,28265.727519915476
12187900,28265.727519915476
12188050,28247.20120780418
12188200,28247.20120780418
12188350,28247.20120780418
12188500,28247.87226043576
12188650,28070.87648967367
12188800,28071.139647568387
12188950,28071.139647568387
12189100,28040.35259498497
12189250,27996.998155192865
12189400,27936.827501263397
12189550,27936.827501263397
12189700,28008.768290737105
12189850,28184.534127609848
12190000,28065.501937782552
12190150,28065.501937782552
12190300,28065.501937782552
12190450,28132.36291176213
12190600,28414.380008054242
12190750,28387.55171360231
12190900,28249.84177191397
12191050,28154.54729572583
12191200,28154.54729572583
12191350,28376.136108037244
12191500,28376.136108037244
12191650,28294.516443981483
12191800,28636.621707139348
12191950,28860.30591766564
12192100,28860.30591766564
12192250,28860.30591766564
12192400,28860.30591766564
12192550,29061.901770917742
12192700,28883.228655844156
12192850,28678.6558113364
12193000,28343.973964663965
12193150,28343.973964663965
12193300,28501.868704444307
12193450,28629.25123809294
12193600,28451.12648896272
12193750,28451.12648896272
12193900,28262.039629723222
12194050,28262.039629723222
12194200,28271.59869835204
12194350,28271.59869835204
12194500,28284.756593088896
12194650,28557.656577676345
12194800,28557.656577676345
12194950,28557.656577676345
12195100,28551.476671960714
12195250,28534.63456669757
12195400,28534.63456669757
12195550,28344.35637807315
12195700,28391.72479912573
12195850,28391.72479912573
12196000,28391.72479912573
12196150,28121.53997592609
12196300,28121.53997592609
12196450,28124.995757925368
12196600,28124.13243898905
12196750,28124.13243898905
12196900,28124.13243898905
12197050,27976.535806752552
12197200,28093.98937226068
12197350,28104.515688050116
12197500,28120.171655513157
12197650,28120.171655513157
12197800,28152.711784092055
12197950,28152.711784092055
12198100,27970.741982790336
12198250,27970.15668780198
12198400,28003.67367805964
12198550,28002.02301614503
12198700,27996.75985825043
12198850,27996.75985825043
12199000,27996.75985825043
12199150,27846.253163397123
12199300,27846.253163397123
12199450,27846.253163397123
12199600,27846.253163397123
12199750,27846.253163397123
12199900,28122.568952870715
12200050,28269.22368971286
12200200,28375.321600862357
12200350,28375.321600862357
12200500,28391.111074546512
12200650,28391.111074546512
12200800,28396.374232441347
12200950,28396.374232441347
12201100,28341.78484306454
12201250,28341.78484306454
12201400,28458.100632538248
12201550,28070.73859825106
12201700,28280.733479167146
12201850,28118.427658145825
12202000,28006.69497225729
12202150,28039.69601459922
12202300,28039.69601459922
12202450,27937.500184341727
12202600,27937.500184341727
12202750,28013.282136627517
12202900,28013.282136627517
12203050,28013.282136627517
12203200,28013.282136627517
12203350,28045.411833066304
12203500,28058.043412013605
12203650,27867.357832321126
12203800,27867.357832321126
12203950,27717.256243019525
12204100,27717.256243019525
12204250,27858.652267787766
12204400,27911.294336208768
12204550,27850.0926362124
12204700,27877.513688843974
12204850,27617.360090352406
12205000,27617.360090352406
12205150,27376.091166920363
12205300,27286.199138571785
12205450,26968.36334247612
12205600,26750.838746857116
12205750,26369.310943568693
12205900,26085.48271286323
12206050,25811.326915800208
12206200,25516.7223319279
12206350,25181.60596855839
12206500,25149.02684915565
12206650,25533.881779492585
12206800,25456.439230912874
12206950,25577.509514997466
12207100,25759.44895640858
12207250,25742.568818148968
12207400,25421.769204782773
12207550,25946.63846393516
12207700,26246.955738336765
12207850,26231.40224563323
12208000,26435.585681265962
12208150,26375.221262334948
