blocknumber,reserve BAT,reserve USDC,volume BAT for 5% slippage
13148800,0,0,5.959747917991294
13148950,0,0,5.959747917991294
13149100,0,0,5.959747917991294
13149250,0,0,5.959747917991294
13149400,0,0,5.959747917991294
13149550,0,0,5.959747917991294
13149700,0,0,5.959747917991294
13149850,0,0,5.959747917991294
13150000,0,0,5.959747917991294
13150150,0,0,5.959747917991294
13150300,0,0,5.959747917991294
13150450,0,0,5.959747917991294
13150600,0,0,5.959747917991294
13150750,0,0,5.959747917991294
13150900,0,0,5.959747917991294
13151050,0,0,5.959747917991294
13151200,0,0,5.959747917991294
13151350,0,0,5.959747917991294
13151500,0,0,5.959747917991294
13151650,0,0,5.959747917991294
13151800,0,0,5.959747917991294
13151950,0,0,5.959747917991294
13152100,0,0,5.959747917991294
13152250,0,0,5.959747917991294
13152400,0,0,5.959747917991294
13152550,0,0,5.959747917991294
13152700,0,0,5.959747917991294
13152850,0,0,5.959747917991294
13153000,0,0,5.959747917991294
13153150,0,0,5.959747917991294
13153300,0,0,5.959747917991294
13153450,0,0,5.959747917991294
13153600,0,0,5.959747917991294
13153750,0,0,5.959747917991294
13153900,0,0,5.959747917991294
13154050,0,0,5.959747917991294
13154200,0,0,5.959747917991294
13154350,0,0,5.959747917991294
13154500,0,0,5.959747917991294
13154650,0,0,5.959747917991294
13154800,0,0,5.959747917991294
13154950,0,0,5.959747917991294
13155100,0,0,5.959747917991294
13155250,0,0,5.959747917991294
13155400,0,0,5.959747917991294
13155550,0,0,5.959747917991294
13155700,0,0,5.959747917991294
13155850,0,0,5.959747917991294
13156000,0,0,5.959747917991294
13156150,0,0,5.959747917991294
13156300,0,0,5.959747917991294
13156450,0,0,5.959747917991294
13156600,0,0,5.959747917991294
13156750,0,0,5.959747917991294
13156900,0,0,5.959747917991294
13157050,0,0,5.959747917991294
13157200,0,0,5.959747917991294
13157350,0,0,5.959747917991294
13157500,0,0,5.959747917991294
13157650,0,0,5.959747917991294
13157800,0,0,5.959747917991294
13157950,0,0,5.959747917991294
13158100,0,0,5.959747917991294
13158250,0,0,5.959747917991294
13158400,0,0,5.959747917991294
13158550,0,0,5.959747917991294
13158700,0,0,5.959747917991294
13158850,0,0,5.959747917991294
13159000,0,0,5.959747917991294
13159150,0,0,5.959747917991294
13159300,0,0,5.959747917991294
13159450,0,0,5.959747917991294
13159600,0,0,5.959747917991294
13159750,0,0,5.959747917991294
13159900,0,0,5.959747917991294
13160050,0,0,5.812379496938647
13160200,0,0,5.812379496938647
13160350,0,0,5.812379496938647
13160500,0,0,5.812379496938647
13160650,0,0,5.812379496938647
13160800,0,0,5.812379496938647
13160950,0,0,5.812379496938647
13161100,0,0,5.812379496938647
13161250,0,0,5.812379496938647
13161400,0,0,5.812379496938647
13161550,0,0,5.812379496938647
13161700,0,0,5.812379496938647
13161850,0,0,5.812379496938647
13162000,0,0,5.812379496938647
13162150,0,0,5.812379496938647
13162300,0,0,5.812379496938647
13162450,0,0,5.812379496938647
13162600,0,0,5.812379496938647
13162750,0,0,5.812379496938647
13162900,0,0,5.812379496938647
13163050,0,0,5.812379496938647
13163200,0,0,5.812379496938647
13163350,0,0,5.812379496938647
13163500,0,0,5.812379496938647
13163650,0,0,5.812379496938647
13163800,0,0,5.812379496938647
13163950,0,0,5.812379496938647
13164100,0,0,5.812379496938647
13164250,0,0,5.812379496938647
13164400,0,0,5.812379496938647
13164550,0,0,5.812379496938647
13164700,0,0,5.812379496938647
13164850,0,0,5.812379496938647
13165000,0,0,5.812379496938647
13165150,0,0,5.812379496938647
13165300,0,0,5.812379496938647
13165450,0,0,5.812379496938647
13165600,0,0,5.812379496938647
13165750,0,0,5.812379496938647
13165900,0,0,5.812379496938647
13166050,0,0,5.812379496938647
13166200,0,0,5.812379496938647
13166350,0,0,5.812379496938647
13166500,0,0,5.812379496938647
13166650,0,0,5.812379496938647
13166800,0,0,5.812379496938647
13166950,0,0,5.812379496938647
13167100,0,0,5.812379496938647
13167250,0,0,5.812379496938647
13167400,0,0,5.812379496938647
13167550,0,0,5.812379496938647
13167700,0,0,5.812379496938647
13167850,0,0,5.812379496938647
13168000,0,0,5.812379496938647
13168150,0,0,5.812379496938647
13168300,0,0,5.812379496938647
13168450,0,0,5.812379496938647
13168600,0,0,5.812379496938647
13168750,0,0,5.812379496938647
13168900,0,0,5.812379496938647
13169050,0,0,5.812379496938647
13169200,0,0,5.812379496938647
13169350,0,0,5.812379496938647
13169500,0,0,5.812379496938647
13169650,0,0,5.812379496938647
13169800,0,0,5.812379496938647
13169950,0,0,5.812379496938647
13170100,0,0,5.812379496938647
13170250,0,0,5.812379496938647
13170400,0,0,5.812379496938647
13170550,0,0,5.812379496938647
13170700,0,0,5.812379496938647
13170850,0,0,5.812379496938647
13171000,0,0,5.812379496938647
13171150,0,0,5.812379496938647
13171300,0,0,5.812379496938647
13171450,0,0,5.812379496938647
13171600,0,0,5.812379496938647
13171750,0,0,5.812379496938647
13171900,0,0,5.812379496938647
13172050,0,0,5.812379496938647
13172200,0,0,5.812379496938647
13172350,0,0,5.812379496938647
13172500,0,0,5.812379496938647
13172650,0,0,5.812379496938647
13172800,0,0,5.812379496938647
13172950,0,0,5.812379496938647
13173100,0,0,5.812379496938647
13173250,0,0,5.812379496938647
13173400,0,0,5.812379496938647
13173550,0,0,5.812379496938647
13173700,0,0,5.812379496938647
13173850,0,0,5.812379496938647
13174000,0,0,5.812379496938647
13174150,0,0,5.812379496938647
13174300,0,0,5.812379496938647
13174450,0,0,5.812379496938647
13174600,0,0,5.812379496938647
13174750,0,0,5.812379496938647
13174900,0,0,5.812379496938647
13175050,0,0,5.812379496938647
13175200,0,0,5.812379496938647
13175350,0,0,5.812379496938647
13175500,0,0,5.812379496938647
13175650,0,0,5.812379496938647
13175800,0,0,5.812379496938647
13175950,0,0,5.812379496938647
13176100,0,0,5.812379496938647
13176250,0,0,5.812379496938647
13176400,0,0,5.812379496938647
13176550,0,0,5.812379496938647
13176700,0,0,5.812379496938647
13176850,0,0,5.812379496938647
13177000,0,0,5.812379496938647
13177150,0,0,5.812379496938647
13177300,0,0,5.812379496938647
13177450,0,0,5.812379496938647
13177600,0,0,5.812379496938647
13177750,0,0,5.812379496938647
13177900,0,0,5.812379496938647
13178050,0,0,5.812379496938647
13178200,0,0,5.812379496938647
13178350,0,0,5.812379496938647
13178500,0,0,5.812379496938647
13178650,0,0,5.812379496938647
13178800,0,0,5.812379496938647
13178950,0,0,5.812379496938647
13179100,0,0,5.812379496938647
13179250,0,0,5.812379496938647
13179400,0,0,5.812379496938647
13179550,0,0,5.812379496938647
13179700,0,0,5.812379496938647
13179850,0,0,5.812379496938647
13180000,0,0,5.812379496938647
13180150,0,0,5.812379496938647
13180300,0,0,5.812379496938647
13180450,0,0,5.812379496938647
13180600,0,0,5.812379496938647
13180750,0,0,5.812379496938647
13180900,0,0,5.812379496938647
13181050,0,0,5.812379496938647
13181200,0,0,5.812379496938647
13181350,0,0,5.812379496938647
13181500,0,0,5.812379496938647
13181650,0,0,5.812379496938647
13181800,0,0,5.812379496938647
13181950,0,0,5.812379496938647
13182100,0,0,5.812379496938647
13182250,0,0,5.812379496938647
13182400,0,0,5.812379496938647
13182550,0,0,5.812379496938647
13182700,0,0,5.812379496938647
13182850,0,0,5.812379496938647
13183000,0,0,5.812379496938647
13183150,0,0,5.812379496938647
13183300,0,0,5.812379496938647
13183450,0,0,5.812379496938647
13183600,0,0,5.812379496938647
13183750,0,0,5.812379496938647
13183900,0,0,5.812379496938647
13184050,0,0,5.812379496938647
13184200,0,0,5.812379496938647
13184350,0,0,5.812379496938647
13184500,0,0,5.812379496938647
13184650,0,0,5.812379496938647
13184800,0,0,5.812379496938647
13184950,0,0,5.812379496938647
13185100,0,0,5.812379496938647
13185250,0,0,5.812379496938647
13185400,0,0,5.812379496938647
13185550,0,0,5.812379496938647
13185700,0,0,5.812379496938647
13185850,0,0,5.812379496938647
13186000,0,0,5.812379496938647
13186150,0,0,5.812379496938647
13186300,0,0,5.812379496938647
13186450,0,0,5.812379496938647
13186600,0,0,5.812379496938647
13186750,0,0,5.812379496938647
13186900,0,0,5.812379496938647
13187050,0,0,5.812379496938647
13187200,0,0,5.812379496938647
13187350,0,0,5.812379496938647
13187500,0,0,5.812379496938647
13187650,0,0,5.812379496938647
13187800,0,0,5.812379496938647
13187950,0,0,5.812379496938647
13188100,0,0,5.812379496938647
13188250,0,0,5.812379496938647
13188400,0,0,5.812379496938647
13188550,0,0,5.812379496938647
13188700,0,0,5.812379496938647
13188850,0,0,5.812379496938647
13189000,0,0,5.812379496938647
13189150,0,0,5.812379496938647
13189300,0,0,5.812379496938647
13189450,0,0,5.812379496938647
13189600,0,0,5.812379496938647
13189750,0,0,5.812379496938647
13189900,0,0,5.812379496938647
13190050,0,0,5.812379496938647
13190200,0,0,5.812379496938647
13190350,0,0,5.812379496938647
13190500,0,0,5.812379496938647
13190650,0,0,5.812379496938647
13190800,0,0,5.812379496938647
13190950,0,0,5.812379496938647
13191100,0,0,5.812379496938647
13191250,0,0,5.812379496938647
13191400,0,0,5.812379496938647
13191550,0,0,5.812379496938647
13191700,0,0,5.812379496938647
13191850,0,0,5.812379496938647
13192000,0,0,5.812379496938647
13192150,0,0,5.812379496938647
13192300,0,0,5.812379496938647
13192450,0,0,5.812379496938647
13192600,0,0,5.812379496938647
13192750,0,0,5.812379496938647
13192900,0,0,5.812379496938647
13193050,0,0,5.812379496938647
13193200,0,0,5.812379496938647
13193350,0,0,5.812379496938647
13193500,0,0,5.812379496938647
13193650,0,0,5.812379496938647
13193800,0,0,5.812379496938647
13193950,0,0,5.812379496938647
13194100,0,0,5.812379496938647
13194250,0,0,5.812379496938647
13194400,0,0,5.812379496938647
13194550,0,0,5.812379496938647
13194700,0,0,5.812379496938647
13194850,0,0,5.812379496938647
13195000,0,0,5.812379496938647
13195150,0,0,5.812379496938647
13195300,0,0,5.812379496938647
13195450,0,0,5.812379496938647
13195600,0,0,5.812379496938647
13195750,0,0,5.812379496938647
13195900,0,0,5.812379496938647
13196050,0,0,5.812379496938647
13196200,0,0,5.812379496938647
13196350,0,0,5.812379496938647
13196500,0,0,5.812379496938647
13196650,0,0,5.812379496938647
13196800,0,0,5.812379496938647
13196950,0,0,5.812379496938647
13197100,0,0,5.812379496938647
13197250,0,0,5.812379496938647
13197400,0,0,5.812379496938647
13197550,0,0,5.812379496938647
13197700,0,0,5.812379496938647
13197850,0,0,5.812379496938647
13198000,0,0,5.812379496938647
13198150,0,0,5.812379496938647
13198300,0,0,5.812379496938647
13198450,0,0,5.812379496938647
13198600,0,0,5.812379496938647
13198750,0,0,5.812379496938647
13198900,0,0,5.812379496938647
13199050,0,0,5.812379496938647
13199200,0,0,5.812379496938647
13199350,0,0,5.812379496938647
13199500,0,0,5.812379496938647
13199650,0,0,5.812379496938647
13199800,0,0,5.812379496938647
13199950,0,0,5.812379496938647
13200100,0,0,5.812379496938647
13200250,0,0,5.812379496938647
13200400,0,0,5.812379496938647
13200550,0,0,5.812379496938647
13200700,0,0,5.812379496938647
13200850,0,0,5.812379496938647
13201000,0,0,5.812379496938647
13201150,0,0,5.812379496938647
13201300,0,0,5.812379496938647
13201450,0,0,5.812379496938647
13201600,0,0,5.812379496938647
13201750,0,0,5.812379496938647
13201900,0,0,5.812379496938647
13202050,0,0,5.812379496938647
13202200,0,0,5.812379496938647
13202350,0,0,5.812379496938647
13202500,0,0,5.812379496938647
13202650,0,0,5.812379496938647
13202800,0,0,5.812379496938647
13202950,0,0,5.812379496938647
13203100,0,0,5.812379496938647
13203250,0,0,5.812379496938647
13203400,0,0,5.812379496938647
13203550,0,0,5.812379496938647
13203700,0,0,5.812379496938647
13203850,0,0,5.812379496938647
13204000,0,0,5.812379496938647
13204150,0,0,5.812379496938647
13204300,0,0,5.812379496938647
13204450,0,0,5.812379496938647
13204600,0,0,5.812379496938647
13204750,0,0,5.812379496938647
13204900,0,0,5.812379496938647
13205050,0,0,5.812379496938647
13205200,0,0,5.812379496938647
13205350,0,0,5.812379496938647
13205500,0,0,5.812379496938647
13205650,0,0,5.812379496938647
13205800,0,0,5.812379496938647
13205950,0,0,5.812379496938647
13206100,0,0,5.812379496938647
13206250,0,0,5.812379496938647
13206400,0,0,5.812379496938647
13206550,0,0,5.812379496938647
13206700,0,0,5.812379496938647
13206850,0,0,5.812379496938647
13207000,0,0,5.812379496938647
13207150,0,0,5.812379496938647
13207300,0,0,5.812379496938647
13207450,0,0,5.812379496938647
13207600,0,0,5.812379496938647
13207750,0,0,5.812379496938647
13207900,0,0,5.812379496938647
13208050,0,0,5.812379496938647
13208200,0,0,5.812379496938647
13208350,0,0,5.812379496938647
13208500,0,0,5.812379496938647
13208650,0,0,5.812379496938647
13208800,0,0,5.812379496938647
13208950,0,0,5.812379496938647
13209100,0,0,5.812379496938647
13209250,0,0,5.812379496938647
13209400,0,0,5.812379496938647
13209550,0,0,5.812379496938647
13209700,0,0,5.812379496938647
13209850,0,0,5.812379496938647
13210000,0,0,5.812379496938647
13210150,0,0,5.812379496938647
13210300,0,0,5.812379496938647
13210450,0,0,5.812379496938647
13210600,0,0,5.812379496938647
13210750,0,0,5.812379496938647
13210900,0,0,5.812379496938647
13211050,0,0,5.812379496938647
13211200,0,0,5.812379496938647
13211350,0,0,5.812379496938647
13211500,0,0,5.812379496938647
13211650,0,0,5.812379496938647
13211800,0,0,5.812379496938647
13211950,0,0,5.812379496938647
13212100,0,0,5.812379496938647
13212250,0,0,5.812379496938647
13212400,0,0,5.812379496938647
13212550,0,0,5.812379496938647
13212700,0,0,5.812379496938647
13212850,0,0,5.812379496938647
13213000,0,0,5.812379496938647
13213150,0,0,5.812379496938647
13213300,0,0,5.812379496938647
13213450,0,0,5.812379496938647
13213600,0,0,5.812379496938647
13213750,0,0,5.812379496938647
13213900,0,0,5.812379496938647
13214050,0,0,5.812379496938647
13214200,0,0,5.812379496938647
13214350,0,0,5.812379496938647
13214500,0,0,5.812379496938647
13214650,0,0,5.812379496938647
13214800,0,0,5.812379496938647
13214950,0,0,5.812379496938647
13215100,0,0,5.812379496938647
13215250,0,0,5.812379496938647
13215400,0,0,5.812379496938647
13215550,0,0,5.812379496938647
13215700,0,0,5.812379496938647
13215850,0,0,5.812379496938647
13216000,0,0,5.812379496938647
13216150,0,0,5.812379496938647
13216300,0,0,5.812379496938647
13216450,0,0,5.812379496938647
13216600,0,0,5.812379496938647
13216750,0,0,5.812379496938647
13216900,0,0,5.812379496938647
13217050,0,0,5.812379496938647
13217200,0,0,5.812379496938647
13217350,0,0,5.812379496938647
13217500,0,0,5.812379496938647
13217650,0,0,5.812379496938647
13217800,0,0,5.812379496938647
13217950,0,0,5.812379496938647
13218100,0,0,5.812379496938647
13218250,0,0,5.812379496938647
13218400,0,0,5.812379496938647
13218550,0,0,5.812379496938647
13218700,0,0,5.812379496938647
13218850,0,0,5.812379496938647
13219000,0,0,5.812379496938647
13219150,0,0,5.812379496938647
13219300,0,0,5.812379496938647
13219450,0,0,5.812379496938647
13219600,0,0,5.812379496938647
13219750,0,0,5.812379496938647
13219900,0,0,5.812379496938647
13220050,0,0,5.812379496938647
13220200,0,0,5.812379496938647
13220350,0,0,5.812379496938647
13220500,0,0,5.812379496938647
13220650,0,0,5.812379496938647
13220800,0,0,5.812379496938647
13220950,0,0,5.812379496938647
13221100,0,0,5.812379496938647
13221250,0,0,5.812379496938647
13221400,0,0,5.812379496938647
13221550,0,0,5.812379496938647
13221700,0,0,5.812379496938647
13221850,0,0,5.812379496938647
13222000,0,0,5.812379496938647
13222150,0,0,5.812379496938647
13222300,0,0,5.812379496938647
13222450,0,0,5.812379496938647
13222600,0,0,5.812379496938647
13222750,0,0,5.812379496938647
13222900,0,0,5.812379496938647
13223050,0,0,5.812379496938647
13223200,0,0,5.812379496938647
13223350,0,0,5.812379496938647
13223500,0,0,5.812379496938647
13223650,0,0,5.812379496938647
13223800,0,0,5.812379496938647
13223950,0,0,5.812379496938647
13224100,0,0,5.812379496938647
13224250,0,0,5.812379496938647
13224400,0,0,5.812379496938647
13224550,0,0,5.812379496938647
13224700,0,0,5.812379496938647
13224850,0,0,5.812379496938647
13225000,0,0,5.812379496938647
13225150,0,0,5.812379496938647
13225300,0,0,5.812379496938647
13225450,0,0,5.812379496938647
13225600,0,0,5.812379496938647
13225750,0,0,5.812379496938647
13225900,0,0,5.812379496938647
13226050,0,0,5.812379496938647
13226200,0,0,5.812379496938647
13226350,0,0,5.812379496938647
13226500,0,0,5.812379496938647
13226650,0,0,5.812379496938647
13226800,0,0,5.812379496938647
13226950,0,0,5.812379496938647
13227100,0,0,5.812379496938647
13227250,0,0,5.812379496938647
13227400,0,0,5.812379496938647
13227550,0,0,5.812379496938647
13227700,0,0,5.812379496938647
13227850,0,0,5.812379496938647
13228000,0,0,5.812379496938647
13228150,0,0,5.812379496938647
13228300,0,0,5.812379496938647
13228450,0,0,5.812379496938647
13228600,0,0,5.812379496938647
13228750,0,0,5.812379496938647
13228900,0,0,5.812379496938647
13229050,0,0,5.812379496938647
13229200,0,0,5.812379496938647
13229350,0,0,5.812379496938647
13229500,0,0,5.812379496938647
13229650,0,0,5.812379496938647
13229800,0,0,5.812379496938647
13229950,0,0,5.812379496938647
13230100,0,0,5.812379496938647
13230250,0,0,5.812379496938647
13230400,0,0,5.812379496938647
13230550,0,0,5.812379496938647
13230700,0,0,5.812379496938647
13230850,0,0,5.812379496938647
13231000,0,0,5.812379496938647
13231150,0,0,5.812379496938647
13231300,0,0,5.812379496938647
13231450,0,0,5.812379496938647
13231600,0,0,5.812379496938647
13231750,0,0,5.812379496938647
13231900,0,0,5.812379496938647
13232050,0,0,5.812379496938647
13232200,0,0,5.812379496938647
13232350,0,0,5.812379496938647
13232500,0,0,5.812379496938647
13232650,0,0,5.812379496938647
13232800,0,0,5.812379496938647
13232950,0,0,5.812379496938647
13233100,0,0,5.812379496938647
13233250,0,0,5.812379496938647
13233400,0,0,5.812379496938647
13233550,0,0,5.812379496938647
13233700,0,0,5.812379496938647
13233850,0,0,5.812379496938647
13234000,0,0,5.812379496938647
13234150,0,0,5.812379496938647
13234300,0,0,5.812379496938647
13234450,0,0,5.812379496938647
13234600,0,0,5.812379496938647
13234750,0,0,5.812379496938647
13234900,0,0,5.812379496938647
13235050,0,0,5.812379496938647
13235200,0,0,5.812379496938647
13235350,0,0,5.812379496938647
13235500,0,0,5.812379496938647
13235650,0,0,5.812379496938647
