blocknumber,reserve AAVE,reserve USDC,volume AAVE for 5% slippage
15027550,0,0,0.15276845111639714
15027700,0,0,0.15276845111639714
15027850,0,0,0.15276845111639714
15028000,0,0,0.15276845111639714
15028150,0,0,0.15276845111639714
15028300,0,0,0.15276845111639714
15028450,0,0,0.15276845111639714
15028600,0,0,0.15276845111639714
15028750,0,0,0.15276845111639714
15028900,0,0,0.15276845111639714
15029050,0,0,0.15276845111639714
15029200,0,0,0.15276845111639714
15029350,0,0,0.15276845111639714
15029500,0,0,0.15276845111639714
15029650,0,0,0.15276845111639714
15029800,0,0,0.15276845111639714
15029950,0,0,0.15276845111639714
15030100,0,0,0.15276845111639714
15030250,0,0,0.15276845111639714
15030400,0,0,0.15276845111639714
15030550,0,0,0.15276845111639714
15030700,0,0,0.15276845111639714
15030850,0,0,0.15276845111639714
15031000,0,0,0.15276845111639714
15031150,0,0,0.15276845111639714
15031300,0,0,0.15276845111639714
15031450,0,0,0.15276845111639714
15031600,0,0,0.15276845111639714
15031750,0,0,0.15276845111639714
15031900,0,0,0.15276845111639714
15032050,0,0,0.15276845111639714
15032200,0,0,0.15276845111639714
15032350,0,0,0.15276845111639714
15032500,0,0,0.15276845111639714
15032650,0,0,0.15276845111639714
15032800,0,0,0.15276845111639714
15032950,0,0,0.15276845111639714
15033100,0,0,0.15276845111639714
15033250,0,0,0.15276845111639714
15033400,0,0,0.15276845111639714
15033550,0,0,0.15276845111639714
15033700,0,0,0.15276845111639714
15033850,0,0,0.15276845111639714
15034000,0,0,0.15276845111639714
15034150,0,0,0.15276845111639714
15034300,0,0,0.15276845111639714
15034450,0,0,0.15276845111639714
15034600,0,0,0.15276845111639714
15034750,0,0,0.15276845111639714
15034900,0,0,0.15276845111639714
15035050,0,0,0.15276845111639714
15035200,0,0,0.15276845111639714
15035350,0,0,0.15276845111639714
15035500,0,0,0.15276845111639714
15035650,0,0,0.15276845111639714
15035800,0,0,0.15276845111639714
15035950,0,0,0.15276845111639714
15036100,0,0,0.15276845111639714
15036250,0,0,0.15276845111639714
15036400,0,0,0.15276845111639714
15036550,0,0,0.15276845111639714
15036700,0,0,0.15276845111639714
15036850,0,0,0.15276845111639714
15037000,0,0,0.15276845111639714
15037150,0,0,0.15276845111639714
15037300,0,0,0.15276845111639714
15037450,0,0,0.15276845111639714
15037600,0,0,0.15276845111639714
15037750,0,0,0.15276845111639714
15037900,0,0,0.15276845111639714
15038050,0,0,0.15276845111639714
15038200,0,0,0.15276845111639714
15038350,0,0,0.15276845111639714
15038500,0,0,0.15276845111639714
15038650,0,0,0.15276845111639714
15038800,0,0,0.15276845111639714
15038950,0,0,0.15276845111639714
15039100,0,0,0.15276845111639714
15039250,0,0,0.15276845111639714
15039400,0,0,0.15276845111639714
15039550,0,0,0.15276845111639714
15039700,0,0,0.15276845111639714
15039850,0,0,0.15276845111639714
15040000,0,0,0.15276845111639714
15040150,0,0,0.15276845111639714
15040300,0,0,0.15276845111639714
15040450,0,0,0.15276845111639714
15040600,0,0,0.15276845111639714
15040750,0,0,0.15276845111639714
15040900,0,0,0.15276845111639714
15041050,0,0,0.15276845111639714
15041200,0,0,0.15276845111639714
15041350,0,0,0.15276845111639714
15041500,0,0,0.15276845111639714
15041650,0,0,0.15276845111639714
15041800,0,0,0.15276845111639714
15041950,0,0,0.15276845111639714
15042100,0,0,0.15276845111639714
15042250,0,0,0.15276845111639714
15042400,0,0,0.15276845111639714
15042550,0,0,0.15276845111639714
15042700,0,0,0.15276845111639714
15042850,0,0,0.15276845111639714
15043000,0,0,0.15276845111639714
15043150,0,0,0.15276845111639714
15043300,0,0,0.15276845111639714
15043450,0,0,0.15276845111639714
15043600,0,0,0.15276845111639714
15043750,0,0,0.15276845111639714
15043900,0,0,0.15276845111639714
15044050,0,0,0.15276845111639714
15044200,0,0,0.15276845111639714
15044350,0,0,0.15276845111639714
15044500,0,0,0.15276845111639714
15044650,0,0,0.15276845111639714
15044800,0,0,0.15276845111639714
15044950,0,0,0.15276845111639714
15045100,0,0,0.15276845111639714
15045250,0,0,0.15276845111639714
15045400,0,0,0.15276845111639714
15045550,0,0,0.15276845111639714
15045700,0,0,0.15276845111639714
15045850,0,0,0.15276845111639714
15046000,0,0,0.15276845111639714
15046150,0,0,0.15276845111639714
15046300,0,0,0.15276845111639714
15046450,0,0,0.15276845111639714
15046600,0,0,0.15276845111639714
15046750,0,0,0.15276845111639714
15046900,0,0,0.15276845111639714
15047050,0,0,0.15276845111639714
15047200,0,0,0.15276845111639714
15047350,0,0,0.15276845111639714
15047500,0,0,0.15276845111639714
15047650,0,0,0.15276845111639714
15047800,0,0,0.15276845111639714
15047950,0,0,0.15276845111639714
15048100,0,0,0.15276845111639714
15048250,0,0,0.15276845111639714
15048400,0,0,0.15276845111639714
15048550,0,0,0.15276845111639714
15048700,0,0,0.15276845111639714
15048850,0,0,0.15276845111639714
15049000,0,0,0.15276845111639714
15049150,0,0,0.15276845111639714
15049300,0,0,0.15276845111639714
15049450,0,0,0.15276845111639714
15049600,0,0,0.15276845111639714
15049750,0,0,0.15276845111639714
15049900,0,0,0.15276845111639714
15050050,0,0,0.15276845111639714
15050200,0,0,0.15276845111639714
15050350,0,0,0.15276845111639714
15050500,0,0,0.15276845111639714
15050650,0,0,0.15276845111639714
15050800,0,0,0.15276845111639714
15050950,0,0,0.15276845111639714
15051100,0,0,0.15276845111639714
15051250,0,0,0.15276845111639714
15051400,0,0,0.15276845111639714
15051550,0,0,0.15276845111639714
15051700,0,0,0.15276845111639714
15051850,0,0,0.15276845111639714
15052000,0,0,0.15276845111639714
15052150,0,0,0.15276845111639714
15052300,0,0,0.15276845111639714
15052450,0,0,0.15276845111639714
15052600,0,0,0.15276845111639714
15052750,0,0,0.15276845111639714
15052900,0,0,0.15276845111639714
15053050,0,0,0.15276845111639714
15053200,0,0,0.15276845111639714
15053350,0,0,0.15276845111639714
15053500,0,0,0.15276845111639714
15053650,0,0,0.15276845111639714
15053800,0,0,0.15276845111639714
15053950,0,0,0.15276845111639714
15054100,0,0,0.15276845111639714
15054250,0,0,0.15276845111639714
15054400,0,0,0.15276845111639714
15054550,0,0,0.15276845111639714
15054700,0,0,0.15276845111639714
15054850,0,0,0.15276845111639714
15055000,0,0,0.15276845111639714
15055150,0,0,0.15276845111639714
15055300,0,0,0.15276845111639714
15055450,0,0,0.15276845111639714
15055600,0,0,0.15276845111639714
15055750,0,0,0.15276845111639714
15055900,0,0,0.15276845111639714
15056050,0,0,0.15276845111639714
15056200,0,0,0.15276845111639714
15056350,0,0,0.15276845111639714
15056500,0,0,0.15276845111639714
15056650,0,0,0.15276845111639714
15056800,0,0,0.15276845111639714
15056950,0,0,0.15276845111639714
15057100,0,0,0.15276845111639714
15057250,0,0,0.15276845111639714
15057400,0,0,0.15276845111639714
15057550,0,0,0.15276845111639714
15057700,0,0,0.15276845111639714
15057850,0,0,0.15276845111639714
15058000,0,0,0.15276845111639714
15058150,0,0,0.15276845111639714
15058300,0,0,0.15276845111639714
15058450,0,0,0.15276845111639714
15058600,0,0,0.15276845111639714
15058750,0,0,0.15276845111639714
15058900,0,0,0.15276845111639714
15059050,0,0,0.15276845111639714
15059200,0,0,0.15276845111639714
15059350,0,0,0.15276845111639714
15059500,0,0,0.15276845111639714
15059650,0,0,0.15276845111639714
15059800,0,0,0.15276845111639714
15059950,0,0,0.15276845111639714
15060100,0,0,0.15276845111639714
15060250,0,0,0.15276845111639714
15060400,0,0,0.15276845111639714
15060550,0,0,0.15276845111639714
15060700,0,0,0.15276845111639714
15060850,0,0,0.15276845111639714
15061000,0,0,0.15276845111639714
15061150,0,0,0.16956596143734615
15061300,0,0,0.16956596143734615
15061450,0,0,0.16956596143734615
15061600,0,0,0.16956596143734615
15061750,0,0,0.16956596143734615
15061900,0,0,0.16956596143734615
15062050,0,0,0.16956596143734615
15062200,0,0,0.16956596143734615
15062350,0,0,0.16956596143734615
15062500,0,0,0.16956596143734615
15062650,0,0,0.16956596143734615
15062800,0,0,0.16956596143734615
15062950,0,0,0.16956596143734615
15063100,0,0,0.16956596143734615
15063250,0,0,0.16956596143734615
15063400,0,0,0.16956596143734615
15063550,0,0,0.16956596143734615
15063700,0,0,0.16956596143734615
15063850,0,0,0.16956596143734615
15064000,0,0,0.16956596143734615
15064150,0,0,0.16956596143734615
15064300,0,0,0.16956596143734615
15064450,0,0,0.16956596143734615
15064600,0,0,0.16956596143734615
15064750,0,0,0.16956596143734615
15064900,0,0,0.16956596143734615
15065050,0,0,0.16956596143734615
15065200,0,0,0.1695133289719375
15065350,0,0,0.1695133289719375
15065500,0,0,0.1695133289719375
15065650,0,0,0.1695133289719375
15065800,0,0,0.1695133289719375
15065950,0,0,0.1695133289719375
15066100,0,0,0.1695133289719375
15066250,0,0,0.1695133289719375
15066400,0,0,0.1695133289719375
15066550,0,0,0.1695133289719375
15066700,0,0,0.1695133289719375
15066850,0,0,0.1695133289719375
15067000,0,0,0.1695133289719375
15067150,0,0,0.1695133289719375
15067300,0,0,0.1695133289719375
15067450,0,0,0.1695133289719375
15067600,0,0,0.1695133289719375
15067750,0,0,0.1695133289719375
15067900,0,0,0.1695133289719375
15068050,0,0,0.1695133289719375
15068200,0,0,0.1695133289719375
15068350,0,0,0.1695133289719375
15068500,0,0,0.1695133289719375
15068650,0,0,0.1695133289719375
15068800,0,0,0.1695133289719375
15068950,0,0,0.1695133289719375
15069100,0,0,0.1695133289719375
15069250,0,0,0.1695133289719375
15069400,0,0,0.1695133289719375
15069550,0,0,0.1695133289719375
15069700,0,0,0.1695133289719375
15069850,0,0,0.1695133289719375
15070000,0,0,0.1695133289719375
15070150,0,0,0.1695133289719375
15070300,0,0,0.1695133289719375
15070450,0,0,0.1695133289719375
15070600,0,0,0.1695133289719375
15070750,0,0,0.1695133289719375
15070900,0,0,0.1695133289719375
15071050,0,0,0.1695133289719375
15071200,0,0,0.1695133289719375
15071350,0,0,0.1695133289719375
15071500,0,0,0.1695133289719375
15071650,0,0,0.1695133289719375
15071800,0,0,0.1695133289719375
15071950,0,0,0.1695133289719375
15072100,0,0,0.1695133289719375
15072250,0,0,0.1695133289719375
15072400,0,0,0.1695133289719375
15072550,0,0,0.1695133289719375
15072700,0,0,0.1695133289719375
15072850,0,0,0.1695133289719375
15073000,0,0,0.16425017033888212
15073150,0,0,0.16843394676441426
15073300,0,0,0.16843394676441426
15073450,0,0,0.1605392092662754
15073600,0,0,0.1605392092662754
15073750,0,0,0.1605392092662754
15073900,0,0,0.1605392092662754
15074050,0,0,0.1605392092662754
15074200,0,0,0.1605392092662754
15074350,0,0,0.1605392092662754
15074500,0,0,0.1605392092662754
15074650,0,0,0.1605392092662754
15074800,0,0,0.1605392092662754
15074950,0,0,0.1605392092662754
15075100,0,0,0.1605392092662754
15075250,0,0,0.1605392092662754
15075400,0,0,0.1605392092662754
15075550,0,0,0.1605392092662754
15075700,0,0,0.1605392092662754
15075850,0,0,0.1605392092662754
15076000,0,0,0.1605392092662754
15076150,0,0,0.1605392092662754
15076300,0,0,0.1605392092662754
15076450,0,0,0.1605392092662754
15076600,0,0,0.1605392092662754
15076750,0,0,0.1605392092662754
15076900,0,0,0.1605392092662754
15077050,0,0,0.1605392092662754
15077200,0,0,0.1605392092662754
15077350,0,0,0.1605392092662754
15077500,0,0,0.1605392092662754
15077650,0,0,0.1605392092662754
15077800,0,0,0.1605392092662754
15077950,0,0,0.1605392092662754
15078100,0,0,0.1605392092662754
15078250,0,0,0.1605392092662754
15078400,0,0,0.1605392092662754
15078550,0,0,0.1605392092662754
15078700,0,0,0.1605392092662754
15078850,0,0,0.1605392092662754
15079000,0,0,0.1605392092662754
15079150,0,0,0.1605392092662754
15079300,0,0,0.1605392092662754
15079450,0,0,0.1605392092662754
15079600,0,0,0.1605392092662754
15079750,0,0,0.1605392092662754
15079900,0,0,0.1605392092662754
15080050,0,0,0.1605392092662754
15080200,0,0,0.1605392092662754
15080350,0,0,0.1605392092662754
15080500,0,0,0.1605392092662754
15080650,0,0,0.1605392092662754
15080800,0,0,0.1605392092662754
15080950,0,0,0.1605392092662754
15081100,0,0,0.1605392092662754
15081250,0,0,0.1605392092662754
15081400,0,0,0.1605392092662754
15081550,0,0,0.1605392092662754
15081700,0,0,0.1605392092662754
15081850,0,0,0.1605392092662754
15082000,0,0,0.1605392092662754
15082150,0,0,0.1605392092662754
15082300,0,0,0.1605392092662754
15082450,0,0,0.1605392092662754
15082600,0,0,0.1605392092662754
15082750,0,0,0.1605392092662754
15082900,0,0,0.1605392092662754
15083050,0,0,0.1605392092662754
15083200,0,0,0.1605392092662754
15083350,0,0,0.1605392092662754
15083500,0,0,0.1605392092662754
15083650,0,0,0.1605392092662754
15083800,0,0,0.1605392092662754
15083950,0,0,0.1605392092662754
15084100,0,0,0.1605392092662754
15084250,0,0,0.1605392092662754
15084400,0,0,0.1605392092662754
15084550,0,0,0.1605392092662754
15084700,0,0,0.1605392092662754
15084850,0,0,0.1605392092662754
15085000,0,0,0.1605392092662754
15085150,0,0,0.1605392092662754
15085300,0,0,0.1605392092662754
15085450,0,0,0.1605392092662754
15085600,0,0,0.1605392092662754
15085750,0,0,0.1605392092662754
15085900,0,0,0.1605392092662754
15086050,0,0,0.1605392092662754
15086200,0,0,0.1605392092662754
15086350,0,0,0.1605392092662754
15086500,0,0,0.1605392092662754
15086650,0,0,0.1605392092662754
15086800,0,0,0.1605392092662754
15086950,0,0,0.1605392092662754
15087100,0,0,0.1605392092662754
15087250,0,0,0.1605392092662754
15087400,0,0,0.1605392092662754
15087550,0,0,0.1605392092662754
15087700,0,0,0.1605392092662754
15087850,0,0,0.1605392092662754
15088000,0,0,0.1605392092662754
15088150,0,0,0.1605392092662754
15088300,0,0,0.1605392092662754
15088450,0,0,0.1605392092662754
15088600,0,0,0.1605392092662754
15088750,0,0,0.1605392092662754
15088900,0,0,0.1605392092662754
15089050,0,0,0.1605392092662754
15089200,0,0,0.1605392092662754
15089350,0,0,0.1605392092662754
15089500,0,0,0.1605392092662754
15089650,0,0,0.1605392092662754
15089800,0,0,0.1605392092662754
15089950,0,0,0.1605392092662754
15090100,0,0,0.1605392092662754
15090250,0,0,0.1605392092662754
15090400,0,0,0.1605392092662754
15090550,0,0,0.1605392092662754
15090700,0,0,0.1605392092662754
15090850,0,0,0.1605392092662754
15091000,0,0,0.1605392092662754
15091150,0,0,0.1605392092662754
15091300,0,0,0.1605392092662754
15091450,0,0,0.1605392092662754
15091600,0,0,0.1605392092662754
15091750,0,0,0.1605392092662754
15091900,0,0,0.1605392092662754
15092050,0,0,0.1605392092662754
15092200,0,0,0.1605392092662754
15092350,0,0,0.1605392092662754
15092500,0,0,0.1605392092662754
15092650,0,0,0.1605392092662754
15092800,0,0,0.1605392092662754
15092950,0,0,0.1605392092662754
15093100,0,0,0.1605392092662754
15093250,0,0,0.1605392092662754
15093400,0,0,0.1605392092662754
15093550,0,0,0.1605392092662754
15093700,0,0,0.1605392092662754
15093850,0,0,0.1605392092662754
15094000,0,0,0.1605392092662754
15094150,0,0,0.1605392092662754
15094300,0,0,0.1605392092662754
15094450,0,0,0.1605392092662754
15094600,0,0,0.1605392092662754
15094750,0,0,0.1605392092662754
15094900,0,0,0.1605392092662754
15095050,0,0,0.1605392092662754
15095200,0,0,0.1605392092662754
15095350,0,0,0.1605392092662754
15095500,0,0,0.1605392092662754
15095650,0,0,0.1605392092662754
15095800,0,0,0.1605392092662754
15095950,0,0,0.1605392092662754
15096100,0,0,0.1605392092662754
15096250,0,0,0.1605392092662754
15096400,0,0,0.1605392092662754
15096550,0,0,0.1605392092662754
15096700,0,0,0.1605392092662754
15096850,0,0,0.1605392092662754
15097000,0,0,0.1605392092662754
15097150,0,0,0.1605392092662754
15097300,0,0,0.1605392092662754
15097450,0,0,0.1605392092662754
15097600,0,0,0.1605392092662754
15097750,0,0,0.1605392092662754
15097900,0,0,0.1605392092662754
15098050,0,0,0.1605392092662754
15098200,0,0,0.1605392092662754
15098350,0,0,0.1605392092662754
15098500,0,0,0.1605392092662754
15098650,0,0,0.1605392092662754
15098800,0,0,0.1605392092662754
15098950,0,0,0.1605392092662754
15099100,0,0,0.1605392092662754
15099250,0,0,0.1605392092662754
15099400,0,0,0.1605392092662754
15099550,0,0,0.1605392092662754
15099700,0,0,0.1605392092662754
15099850,0,0,0.1605392092662754
15100000,0,0,0.1605392092662754
15100150,0,0,0.1605392092662754
15100300,0,0,0.15527605064439376
15100450,0,0,0.15527605064439376
15100600,0,0,0.15527605064439376
15100750,0,0,0.15527605064439376
15100900,0,0,0.15527605064439376
15101050,0,0,0.15527605064439376
15101200,0,0,0.15527605064439376
15101350,0,0,0.15527605064439376
15101500,0,0,0.14787887276273004
15101650,0,0,0.14787887276273004
15101800,0,0,0.14787887276273004
15101950,0,0,0.14787887276273004
15102100,0,0,0.14787887276273004
15102250,0,0,0.14787887276273004
15102400,0,0,0.14787887276273004
15102550,0,0,0.14787887276273004
15102700,0,0,0.14787887276273004
15102850,0,0,0.14787887276273004
15103000,0,0,0.14787887276273004
15103150,0,0,0.14787887276273004
15103300,0,0,0.14787887276273004
15103450,0,0,0.14787887276273004
15103600,0,0,0.14787887276273004
15103750,0,0,0.14787887276273004
15103900,0,0,0.14787887276273004
15104050,0,0,0.14787887276273004
15104200,0,0,0.14787887276273004
15104350,0,0,0.14787887276273004
15104500,0,0,0.14787887276273004
15104650,0,0,0.14787887276273004
15104800,0,0,0.14787887276273004
15104950,0,0,0.14787887276273004
15105100,0,0,0.14787887276273004
15105250,0,0,0.14787887276273004
15105400,0,0,0.14787887276273004
15105550,0,0,0.14787887276273004
15105700,0,0,0.14787887276273004
15105850,0,0,0.14787887276273004
15106000,0,0,0.14787887276273004
15106150,0,0,0.14787887276273004
15106300,0,0,0.14787887276273004
15106450,0,0,0.14787887276273004
15106600,0,0,0.14787887276273004
15106750,0,0,0.14787887276273004
15106900,0,0,0.14787887276273004
15107050,0,0,0.14787887276273004
15107200,0,0,0.14787887276273004
15107350,0,0,0.14787887276273004
15107500,0,0,0.14787887276273004
15107650,0,0,0.14787887276273004
15107800,0,0,0.14787887276273004
15107950,0,0,0.14787887276273004
15108100,0,0,0.14787887276273004
15108250,0,0,0.14787887276273004
15108400,0,0,0.14787887276273004
15108550,0,0,0.14787887276273004
15108700,0,0,0.14787887276273004
15108850,0,0,0.14787887276273004
15109000,0,0,0.14787887276273004
15109150,0,0,0.14787887276273004
15109300,0,0,0.14787887276273004
15109450,0,0,0.14787887276273004
15109600,0,0,0.14787887276273004
15109750,0,0,0.14787887276273004
15109900,0,0,0.14787887276273004
15110050,0,0,0.14787887276273004
15110200,0,0,0.14787887276273004
15110350,0,0,0.14787887276273004
15110500,0,0,0.14787887276273004
