blocknumber,reserve DAI,reserve WETH,volume DAI for 5% slippage
12162100,0,0,2988050.467260599
12162250,0,0,3005402.617614001
12162400,0,0,3015174.4622326493
12162550,0,0,3013398.4305632412
12162700,0,0,3019723.712574236
12162850,0,0,3020182.4123658612
12163000,0,0,3030685.0916756466
12163150,0,0,3043783.428358406
12163300,0,0,3049915.8935669586
12163450,0,0,3040518.9566872194
12163600,0,0,3040952.8026915044
12163750,0,0,3020657.4748025835
12163900,0,0,3022519.7821071073
12164050,0,0,3032446.462060705
12164200,0,0,3035090.384664133
12164350,0,0,3026047.104783505
12164500,0,0,3028382.0822290853
12164650,0,0,3023484.399286434
12164800,0,0,3027768.4829569906
12164950,0,0,3030576.2604390234
12165100,0,0,3053060.2701196
12165250,0,0,3037921.419941798
12165400,0,0,3041006.6141974404
12165550,0,0,3042681.003933318
12165700,0,0,3015679.753965199
12165850,0,0,3026590.6937887743
12166000,0,0,3032468.178412482
12166150,0,0,3002578.750764914
12166300,0,0,2997964.3514667824
12166450,0,0,2993500.9574673176
12166600,0,0,2995156.887911223
12166750,0,0,2993899.720828809
12166900,0,0,3006515.546017267
12167050,0,0,3004074.647108935
12167200,0,0,3004774.756959036
12167350,0,0,2991248.575304903
12167500,0,0,2988186.4542896897
12167650,0,0,2985938.6287533864
12167800,0,0,2988599.719637282
12167950,0,0,2958115.889094688
12168100,0,0,2953630.828287013
12168250,0,0,2967686.487084836
12168400,0,0,2975123.8642437384
12168550,0,0,2979589.295793049
12168700,0,0,2987670.163271643
12168850,0,0,2981101.0113059133
12169000,0,0,2969128.906582132
12169150,0,0,2956118.3791680187
12169300,0,0,2948008.833610922
12169450,0,0,2949252.2563649416
12169600,0,0,2951421.3867208213
12169750,0,0,2920402.069717996
12169900,0,0,2936039.149831362
12170050,0,0,2921249.4552868605
12170200,0,0,2920591.719340712
12170350,0,0,2934815.581330441
12170500,0,0,2932247.1464301497
12170650,0,0,2935082.340220526
12170800,0,0,2930946.980667934
12170950,0,0,2935445.6902656406
12171100,0,0,2935258.4144320786
12171250,0,0,2932407.5441509187
12171400,0,0,2928772.7617105693
12171550,0,0,2929665.889644228
12171700,0,0,2930104.8070888445
12171850,0,0,2938807.414927058
12172000,0,0,2945549.9552570283
12172150,0,0,2955306.2246433944
12172300,0,0,2955801.146119967
12172450,0,0,2964525.291277908
12172600,0,0,2963961.19386892
12172750,0,0,2959911.725837305
12172900,0,0,2955851.733838193
12173050,0,0,2956224.934719287
12173200,0,0,2963523.304721184
12173350,0,0,2981370.959188007
12173500,0,0,2986914.9921971485
12173650,0,0,2982330.8580843657
12173800,0,0,2986157.79678715
12173950,0,0,2984120.1084337905
12174100,0,0,2979895.5699311867
12174250,0,0,2975724.568931639
12174400,0,0,2973537.2942878827
12174550,0,0,2980978.3606510833
12174700,0,0,2985104.1194291487
12174850,0,0,2981713.017447524
12175000,0,0,2977613.3047362342
12175150,0,0,2970777.8812675327
12175300,0,0,2971166.7002463415
12175450,0,0,2967482.528301671
12175600,0,0,2970077.867953241
12175750,0,0,2972957.3688164055
12175900,0,0,2970376.751842089
12176050,0,0,2972777.08731544
12176200,0,0,2977175.7007465884
12176350,0,0,2980336.5714415833
12176500,0,0,2973106.525466986
12176650,0,0,2969012.3548808843
12176800,0,0,2976834.9977704138
12176950,0,0,2963503.4568843916
12177100,0,0,2963369.831740521
12177250,0,0,2962071.392768167
12177400,0,0,2951379.5958915204
12177550,0,0,2951225.2282968834
12177700,0,0,2945187.6910418198
12177850,0,0,2949125.8366505653
12178000,0,0,2935717.219178118
12178150,0,0,2938565.639768943
12178300,0,0,2939735.6692327037
12178450,0,0,2944866.7359302193
12178600,0,0,2940052.59392792
12178750,0,0,2939838.1355639547
12178900,0,0,2949247.958568454
12179050,0,0,2954749.064121157
12179200,0,0,2953371.068143733
12179350,0,0,2955277.554366201
12179500,0,0,2957662.362354189
12179650,0,0,2971264.221642606
12179800,0,0,2973096.204926297
12179950,0,0,2969432.7608616874
12180100,0,0,2987343.322257176
12180250,0,0,3012103.1321501285
12180400,0,0,3005219.181539558
12180550,0,0,3007924.3428660184
12180700,0,0,3008036.2407919094
12180850,0,0,3011196.435169816
12181000,0,0,3000163.43367891
12181150,0,0,3004106.8214262053
12181300,0,0,2999840.3906359226
12181450,0,0,3005153.7598843277
12181600,0,0,3001775.410132304
12181750,0,0,3006042.6825715527
12181900,0,0,3014059.1749356166
12182050,0,0,3008881.9132523984
12182200,0,0,3014303.561284356
12182350,0,0,3003198.5176175535
12182500,0,0,3011072.6518335566
12182650,0,0,3000368.6312921643
12182800,0,0,3001753.4003529027
12182950,0,0,3017654.445190683
12183100,0,0,3033518.6982269064
12183250,0,0,3010220.549845889
12183400,0,0,3015033.6635375544
12183550,0,0,3020767.121656686
12183700,0,0,3021940.11219915
12183850,0,0,3015464.6915064007
12184000,0,0,3010811.6668373197
12184150,0,0,3021628.0792811215
12184300,0,0,3025128.3464063928
12184450,0,0,3023390.314755656
12184600,0,0,3024720.85296347
12184750,0,0,3024236.2414617315
12184900,0,0,3004507.0035935566
12185050,0,0,3007481.0318544284
12185200,0,0,2998661.5635839924
12185350,0,0,3006031.067458689
12185500,0,0,3009559.81157019
12185650,0,0,3068197.710991569
12185800,0,0,3058589.905720569
12185950,0,0,3069331.669201374
12186100,0,0,3062735.7150835916
12186250,0,0,3074640.8108387887
12186400,0,0,3066017.873144634
12186550,0,0,3052802.726048872
12186700,0,0,3006310.331787199
12186850,0,0,3019635.604303919
12187000,0,0,3022866.455456242
12187150,0,0,3026048.6648774445
12187300,0,0,3033072.049431689
12187450,0,0,3048444.6262247562
12187600,0,0,3052574.246359326
12187750,0,0,3056875.2039049864
12187900,0,0,3066581.3806526735
12188050,0,0,3059021.241549805
12188200,0,0,3052409.926171437
12188350,0,0,3058195.1839488
12188500,0,0,3059569.091120377
12188650,0,0,3060789.6285938174
12188800,0,0,3052528.2227406427
12188950,0,0,3083299.4096236303
12189100,0,0,3076571.1993902028
12189250,0,0,3073443.085549347
12189400,0,0,3075236.511384934
12189550,0,0,3062358.838462837
12189700,0,0,3063058.125284642
12189850,0,0,3058351.438911855
12190000,0,0,3063303.111381918
12190150,0,0,3069514.3123733476
12190300,0,0,3070420.412804812
12190450,0,0,3066851.5426500738
12190600,0,0,3053249.404985152
12190750,0,0,3056108.0663651004
12190900,0,0,3057594.9848249927
12191050,0,0,3065391.670156136
12191200,0,0,3063242.7770811617
12191350,0,0,3047704.7456993386
12191500,0,0,3046957.795464188
12191650,0,0,3033203.8733693287
12191800,0,0,3028109.998799756
12191950,0,0,3023437.2786900997
12192100,0,0,3029284.2713280544
12192250,0,0,2999458.4218196645
12192400,0,0,2972643.545444414
12192550,0,0,2995610.107319437
12192700,0,0,2991037.4520878196
12192850,0,0,2998579.7576528117
12193000,0,0,3018513.2302039713
12193150,0,0,3013160.6935421154
12193300,0,0,3016858.277188711
12193450,0,0,3018805.745451167
12193600,0,0,3001346.636144161
12193750,0,0,3007013.5303625464
12193900,0,0,3014928.239785254
12194050,0,0,3009097.274537772
12194200,0,0,3040746.7281006426
12194350,0,0,3042064.2767673433
12194500,0,0,3025913.2554399967
12194650,0,0,3038143.1219552904
12194800,0,0,3045739.2307535484
12194950,0,0,3050472.005092539
12195100,0,0,3053676.6499546543
12195250,0,0,3059273.7516719177
12195400,0,0,3065187.0170480832
12195550,0,0,3066302.0423502997
12195700,0,0,3060994.8122099563
12195850,0,0,3039768.657646686
12196000,0,0,3047666.0775643215
12196150,0,0,3052688.5268924236
12196300,0,0,3065262.725354165
12196450,0,0,3062201.4671036825
12196600,0,0,3058677.14773117
12196750,0,0,3058110.62849769
12196900,0,0,3064712.7942583263
12197050,0,0,3068539.2381781787
12197200,0,0,3078444.595524907
12197350,0,0,3079563.2540236562
12197500,0,0,3077819.173246324
12197650,0,0,3082675.4646999836
12197800,0,0,3081438.796217002
12197950,0,0,3083426.97685764
12198100,0,0,3087481.943275772
12198250,0,0,3084097.676194571
12198400,0,0,3076709.0461659953
12198550,0,0,3074401.213850513
12198700,0,0,3065135.9499867037
12198850,0,0,3066765.730624318
12199000,0,0,3068234.129090771
12199150,0,0,3085702.381937787
12199300,0,0,3098246.472048223
12199450,0,0,3101703.3859366104
12199600,0,0,3104366.15509969
12199750,0,0,3108416.087217897
12199900,0,0,3107594.986479871
12200050,0,0,3116092.853521146
12200200,0,0,3125607.4398511946
12200350,0,0,3128229.756188333
12200500,0,0,3149150.7952536047
12200650,0,0,3148951.303406194
12200800,0,0,3158669.938589014
12200950,0,0,3154639.083334081
12201100,0,0,3154330.0168752894
12201250,0,0,3148135.641154185
12201400,0,0,3147550.275165759
12201550,0,0,3141456.564104244
12201700,0,0,3145712.7064758018
12201850,0,0,3151017.3551175594
12202000,0,0,3154061.6458837986
12202150,0,0,3163020.461379938
12202300,0,0,3164521.8030367345
12202450,0,0,3167894.7174453363
12202600,0,0,3174814.6560923383
12202750,0,0,3174271.8778316528
12202900,0,0,3171545.2105830014
12203050,0,0,3172433.7860760167
12203200,0,0,3165635.059705481
12203350,0,0,3163840.3715195656
12203500,0,0,3170906.014676437
12203650,0,0,3165688.5945968926
12203800,0,0,3172486.983511336
12203950,0,0,3162264.5526304767
12204100,0,0,3161941.5307813957
12204250,0,0,3158441.6505950317
12204400,0,0,3160804.441882573
12204550,0,0,3156677.5048611984
12204700,0,0,3165472.073629707
12204850,0,0,3160395.843158908
12205000,0,0,3167375.3233914375
12205150,0,0,3178546.0858949944
12205300,0,0,3172367.63619747
12205450,0,0,3178165.2501149476
12205600,0,0,3176354.9205117673
12205750,0,0,3171256.3484202847
12205900,0,0,3175883.0052594617
12206050,0,0,3180200.804534428
12206200,0,0,3168715.4035324827
12206350,0,0,3169662.074358478
12206500,0,0,3167049.4733937606
12206650,0,0,3165025.3705018014
12206800,0,0,3165193.2849597633
12206950,0,0,3171149.4277726933
12207100,0,0,3181018.6301307604
12207250,0,0,3186985.8657960594
12207400,0,0,3180866.3248625323
12207550,0,0,3179212.4348879457
12207700,0,0,3174278.999563895
12207850,0,0,3180168.1894733086
12208000,0,0,3177023.189476967
12208150,0,0,3179722.537377149
12208300,0,0,3178198.616040997
12208450,0,0,3176347.509357333
12208600,0,0,3170729.7006003186
12208750,0,0,3170460.1041481346
12208900,0,0,3175336.083077438
12209050,0,0,3169325.9985949993
12209200,0,0,3170932.5825101957
12209350,0,0,3190755.9536077827
12209500,0,0,3191494.0760351643
12209650,0,0,3216962.737247981
12209800,0,0,3230460.8451014236
12209950,0,0,3253869.4866882265
12210100,0,0,3262676.2838221192
12210250,0,0,3250977.7492482886
12210400,0,0,3248785.6587030366
12210550,0,0,3256027.059201546
12210700,0,0,3251919.518651709
12210850,0,0,3245373.2727803737
12211000,0,0,3249728.0430444553
12211150,0,0,3248599.3450326547
12211300,0,0,3245432.4081727415
12211450,0,0,3249169.6752974913
12211600,0,0,3251255.6867277697
12211750,0,0,3246254.0506002754
12211900,0,0,3243361.5701704025
12212050,0,0,3245211.369486019
12212200,0,0,3242840.114783816
12212350,0,0,3231776.6991672963
12212500,0,0,3236965.5241150185
12212650,0,0,3243884.88807752
12212800,0,0,3240562.204516232
12212950,0,0,3245793.5549229756
12213100,0,0,3247894.7091923207
12213250,0,0,3246260.2309012786
12213400,0,0,3245622.159055762
12213550,0,0,3206957.416760944
12213700,0,0,3196088.0979714766
12213850,0,0,3199141.28726355
12214000,0,0,3198513.6730075106
12214150,0,0,3199787.270111434
12214300,0,0,3197461.3336082622
12214450,0,0,3181800.927598864
12214600,0,0,3176079.4056667015
12214750,0,0,3183057.9141798615
12214900,0,0,3192872.74154865
12215050,0,0,3193957.1747662947
12215200,0,0,3195528.5887652934
12215350,0,0,3203911.118288636
12215500,0,0,3208223.412400566
12215650,0,0,3204171.168600917
12215800,0,0,3210425.583228484
12215950,0,0,3217489.4840729088
12216100,0,0,3217833.771537371
12216250,0,0,3217900.617927827
12216400,0,0,3208995.971238792
12216550,0,0,3206472.3956220746
12216700,0,0,3201999.6601210684
12216850,0,0,3195947.2512271106
12217000,0,0,3195249.741254747
12217150,0,0,3199672.819364071
12217300,0,0,3196915.441117279
12217450,0,0,3202393.437637888
12217600,0,0,3206642.1484843493
12217750,0,0,3198720.6493603736
12217900,0,0,3192242.4937548786
12218050,0,0,3205186.048735529
12218200,0,0,3202522.146852456
12218350,0,0,3202873.8420626
12218500,0,0,3202521.953274533
12218650,0,0,3200283.025112994
12218800,0,0,3198784.236105807
12218950,0,0,3193703.950041093
12219100,0,0,3189463.465068713
12219250,0,0,3192650.5619727373
12219400,0,0,3199099.8026091754
12219550,0,0,3201402.0854702666
12219700,0,0,3207664.4595982134
12219850,0,0,3202464.613678612
12220000,0,0,3198597.03320159
12220150,0,0,3201954.9411566854
12220300,0,0,3205139.407371208
12220450,0,0,3204729.890582688
12220600,0,0,3206162.083415799
12220750,0,0,3202410.3030263633
12220900,0,0,3200041.6222976744
12221050,0,0,3196728.411541775
12221200,0,0,3192359.6932879165
12221350,0,0,3191440.4861540794
12221500,0,0,3193534.573495038
12221650,0,0,3195332.3784199655
12221800,0,0,3198626.110367872
12221950,0,0,3205250.231663294
12222100,0,0,3199716.391522683
12222250,0,0,3201276.1296076626
12222400,0,0,3199095.772343792
12222550,0,0,3199254.0973224193
12222700,0,0,3192581.207729347
12222850,0,0,3194165.2698145136
12223000,0,0,3200889.616690263
12223150,0,0,3205981.7478817105
12223300,0,0,3207057.7173608914
12223450,0,0,3199702.59889175
12223600,0,0,3201732.1590012684
12223750,0,0,3221309.8902613968
12223900,0,0,3233232.3895767555
12224050,0,0,3227541.3120495155
12224200,0,0,3231019.5484262034
12224350,0,0,3228361.5570905656
12224500,0,0,3220598.983356133
12224650,0,0,3203246.8282238096
12224800,0,0,3189405.598991722
12224950,0,0,3165186.5195137486
12225100,0,0,3073510.0077391863
12225250,0,0,3074297.780001037
12225400,0,0,3077303.756353274
12225550,0,0,3080088.1762775853
12225700,0,0,3077485.1682044193
12225850,0,0,3076607.6298888624
12226000,0,0,3059465.8023396954
12226150,0,0,3059078.224492237
12226300,0,0,3060075.0415075794
12226450,0,0,3061375.6611802652
12226600,0,0,3044377.499569319
12226750,0,0,3053734.573421605
12226900,0,0,3061031.9468052685
12227050,0,0,3064627.252073303
12227200,0,0,3068737.7679469213
12227350,0,0,3065147.603843473
12227500,0,0,3074254.332623817
12227650,0,0,3074266.4409087375
12227800,0,0,3075278.777739145
12227950,0,0,3072615.8471225724
12228100,0,0,3071700.8521694764
12228250,0,0,3082248.433000572
12228400,0,0,3080346.221554853
12228550,0,0,3084479.183994651
12228700,0,0,3088621.691908732
12228850,0,0,3085052.1477422044
12229000,0,0,3090781.651339434
12229150,0,0,3095981.3292162567
12229300,0,0,3095918.021299042
12229450,0,0,3094453.5009979457
12229600,0,0,3092933.0177192017
12229750,0,0,3087320.986592829
12229900,0,0,3092395.162668869
12230050,0,0,3099807.154262975
12230200,0,0,3099788.450959146
12230350,0,0,3089964.166996829
12230500,0,0,3089205.7588150576
12230650,0,0,3112382.206236899
12230800,0,0,3152961.1756012216
12230950,0,0,3144029.927871667
12231100,0,0,3158120.1751136333
12231250,0,0,3157435.692073427
12231400,0,0,3152449.9466613755
12231550,0,0,3163549.4136316404
12231700,0,0,3166875.8334168717
12231850,0,0,3163061.376109645
12232000,0,0,3163131.628912121
12232150,0,0,3161930.4668277577
12232300,0,0,3174959.158345923
12232450,0,0,3187491.1705835387
12232600,0,0,3187391.6694133207
12232750,0,0,3206510.1627682373
12232900,0,0,3200490.133425221
12233050,0,0,3206903.892794989
12233200,0,0,3210801.7692865953
12233350,0,0,3223762.2343967557
12233500,0,0,3200048.5012362897
12233650,0,0,3196886.8614104465
12233800,0,0,3213917.6423923224
12233950,0,0,3211601.3521551266
12234100,0,0,3207554.6918670386
12234250,0,0,3203168.930444129
12234400,0,0,3198890.2356574237
12234550,0,0,3204467.765998654
12234700,0,0,3206379.4379018024
12234850,0,0,3212856.1944483295
12235000,0,0,3211767.8278082088
12235150,0,0,3212529.14948871
12235300,0,0,3205996.922115892
12235450,0,0,3205736.5525881276
12235600,0,0,3206889.432840295
12235750,0,0,3222332.6274101213
12235900,0,0,3244084.9291552976
12236050,0,0,3249730.489989497
12236200,0,0,3259975.8733410165
12236350,0,0,3264581.2288229167
12236500,0,0,3260092.805845067
12236650,0,0,3271174.673589848
12236800,0,0,3270497.814705625
12236950,0,0,3274192.1437534913
12237100,0,0,3267109.0133372173
12237250,0,0,3242644.525209099
12237400,0,0,3230149.5306501687
12237550,0,0,3241979.4134970233
12237700,0,0,3250459.2346096784
12237850,0,0,3260879.657329522
12238000,0,0,3271144.033041708
12238150,0,0,3272169.7820534036
12238300,0,0,3257888.6175801456
12238450,0,0,3268955.663510777
12238600,0,0,3263290.113504961
12238750,0,0,3229440.7584280297
12238900,0,0,3238064.5648252666
12239050,0,0,3236204.4833896086
12239200,0,0,3244977.7127159834
12239350,0,0,3268271.1976135224
12239500,0,0,3262334.7774509713
12239650,0,0,3240894.8614219055
12239800,0,0,3234067.5248447135
12239950,0,0,3241143.935054973
12240100,0,0,3229640.037784256
12240250,0,0,3236566.372289233
12240400,0,0,3248419.703129828
12240550,0,0,3270464.691927552
12240700,0,0,3279081.474858597
12240850,0,0,3294550.0039704517
12241000,0,0,3283357.0904325545
12241150,0,0,3291619.7194287106
12241300,0,0,3283218.97290691
12241450,0,0,3295991.627838619
12241600,0,0,3278487.2004207447
12241750,0,0,3281038.398907885
12241900,0,0,3281825.0862070546
12242050,0,0,3285189.814925447
12242200,0,0,3287297.1539926827
12242350,0,0,3312332.602445051
12242500,0,0,3316594.301222451
12242650,0,0,3309649.895264812
12242800,0,0,3302411.0628158674
12242950,0,0,3314302.1586836576
12243100,0,0,3319155.208673306
12243250,0,0,3316093.9676739946
12243400,0,0,3317736.683996208
12243550,0,0,3311123.517175503
12243700,0,0,3300015.3376939446
12243850,0,0,3305190.4903168753
12244000,0,0,3300723.7632392645
12244150,0,0,3293357.5881309956
12244300,0,0,3284027.8260405213
12244450,0,0,3282688.1743042916
12244600,0,0,3288294.2836994976
12244750,0,0,3294530.187875353
12244900,0,0,3302047.7441929057
12245050,0,0,3319992.216365747
12245200,0,0,3314979.0948351473
12245350,0,0,3316185.020181656
12245500,0,0,3317140.9303547665
12245650,0,0,3314564.3029638305
12245800,0,0,3316509.304387361
12245950,0,0,3301010.413653888
12246100,0,0,3306819.717555478
12246250,0,0,3310125.3562798947
12246400,0,0,3316638.967324823
12246550,0,0,3321136.2279426157
12246700,0,0,3327376.0194336027
12246850,0,0,3335624.0000699162
12247000,0,0,3337320.017547369
12247150,0,0,3338735.9759886637
12247300,0,0,3359254.2644463927
12247450,0,0,3379122.8414063454
12247600,0,0,3381171.3163210154
12247750,0,0,3363318.970614046
12247900,0,0,3378686.405541107
12248050,0,0,3382728.5988588855
12248200,0,0,3373856.576707579
12248350,0,0,3361049.4294517264
12248500,0,0,3360450.5356694385
12248650,0,0,3346420.9164117575
12248800,0,0,3362100.503976412
12248950,0,0,3347638.234358251
12249100,0,0,3317417.7296185046
12249250,0,0,3311584.3184252083
12249400,0,0,3291055.0530552045
12249550,0,0,3303811.489106208
