blocknumber,reserve USDT,reserve WBTC,volume USDT for 5% slippage
15904600,0,0,177867.17498802798
15904750,0,0,177867.17498802798
15904900,0,0,174442.02504589397
15905050,0,0,174442.02504589397
15905200,0,0,174442.02504589397
15905350,0,0,174442.02504589397
15905500,0,0,174702.43317515223
15905650,0,0,174702.43317515223
15905800,0,0,174702.43317515223
15905950,0,0,174702.43317515223
15906100,0,0,174702.43317515223
15906250,0,0,174529.26216028808
15906400,0,0,174529.26216028808
15906550,0,0,174529.26216028808
15906700,0,0,174529.26216028808
15906850,0,0,174529.26216028808
15907000,0,0,174529.26216028808
15907150,0,0,174529.26216028808
15907300,0,0,174529.26216028808
15907450,0,0,174529.26216028808
15907600,0,0,174529.26216028808
15907750,0,0,174530.9784859723
15907900,0,0,174530.9784859723
15908050,0,0,170569.99604509343
15908200,0,0,170569.99604509343
15908350,0,0,170569.99604509343
15908500,0,0,170569.99604509343
15908650,0,0,169960.14602805965
15908800,0,0,169960.14602805965
15908950,0,0,169960.14602805965
15909100,0,0,169960.14602805965
15909250,0,0,169960.14602805965
15909400,0,0,181514.0450943818
15909550,0,0,181514.0450943818
15909700,0,0,181514.0450943818
15909850,0,0,181514.0450943818
15910000,0,0,181514.0450943818
15910150,0,0,181514.0450943818
15910300,0,0,181514.0450943818
15910450,0,0,181514.0450943818
15910600,0,0,181514.0450943818
15910750,0,0,183508.53551058646
15910900,0,0,183508.53551058646
15911050,0,0,183508.53551058646
15911200,0,0,183508.53551058646
15911350,0,0,183510.3796964807
15911500,0,0,183510.3796964807
15911650,0,0,183510.3796964807
15911800,0,0,183510.3796964807
15911950,0,0,184585.9185371548
15912100,0,0,184585.9185371548
15912250,0,0,184585.9185371548
15912400,0,0,184585.9185371548
15912550,0,0,184585.9185371548
15912700,0,0,184585.9185371548
15912850,0,0,184585.9185371548
15913000,0,0,184585.9185371548
15913150,0,0,167865.25784318894
15913300,0,0,167865.25784318894
15913450,0,0,167865.25784318894
15913600,0,0,167865.25784318894
15913750,0,0,154170.36236085088
15913900,0,0,154170.36236085088
15914050,0,0,154170.36236085088
15914200,0,0,156454.69321650162
15914350,0,0,156454.69321650162
15914500,0,0,156453.09624455424
15914650,0,0,156453.09624455424
15914800,0,0,173540.34488659925
15914950,0,0,173539.3903881782
15915100,0,0,173539.3903881782
15915250,0,0,173539.3903881782
15915400,0,0,173539.3903881782
15915550,0,0,179298.0694157266
15915700,0,0,179298.0694157266
15915850,0,0,179297.16503125292
15916000,0,0,179297.16503125292
15916150,0,0,162966.25372490878
15916300,0,0,162966.25372490878
15916450,0,0,162966.25372490878
15916600,0,0,162000.31515069268
15916750,0,0,162000.31515069268
15916900,0,0,162000.26258190323
15917050,0,0,168435.60041573836
15917200,0,0,168435.60041573836
15917350,0,0,168435.60041573836
15917500,0,0,168435.60041573836
15917650,0,0,168435.60041573836
15917800,0,0,168435.60041573836
15917950,0,0,168435.60041573836
15918100,0,0,168435.60041573836
15918250,0,0,161587.48116552766
15918400,0,0,161587.48116552766
15918550,0,0,161587.48116552766
15918700,0,0,161587.48116552766
15918850,0,0,161587.48116552766
15919000,0,0,161730.08228953535
15919150,0,0,161730.08228953535
15919300,0,0,161730.08228953535
15919450,0,0,161730.08228953535
15919600,0,0,161730.08228953535
15919750,0,0,166899.66205334524
15919900,0,0,166899.66205334524
15920050,0,0,166899.66205334524
15920200,0,0,166899.66205334524
15920350,0,0,169828.23981201905
15920500,0,0,169830.8713909664
15920650,0,0,169830.8713909664
15920800,0,0,169830.8713909664
15920950,0,0,170558.7934171754
15921100,0,0,170557.11030459646
15921250,0,0,170550.4991053333
15921400,0,0,178170.3728319592
15921550,0,0,178170.3728319592
15921700,0,0,178170.3728319592
15921850,0,0,178170.3728319592
15922000,0,0,178170.3728319592
15922150,0,0,174546.79729151385
15922300,0,0,174546.79729151385
15922450,0,0,174546.79729151385
15922600,0,0,174546.79729151385
15922750,0,0,166938.40931141522
15922900,0,0,166938.40931141522
15923050,0,0,166930.49768294152
15923200,0,0,166930.49768294152
15923350,0,0,133010.9172392235
15923500,0,0,133010.9172392235
15923650,0,0,133010.9172392235
15923800,0,0,133010.9172392235
15923950,0,0,134262.44957430707
15924100,0,0,134262.44957430707
15924250,0,0,134262.44957430707
15924400,0,0,134262.44957430707
15924550,0,0,134263.24512504393
15924700,0,0,134263.24512504393
15924850,0,0,134263.24512504393
15925000,0,0,132597.14612825136
15925150,0,0,132597.14612825136
15925300,0,0,132597.14612825136
15925450,0,0,132597.14612825136
15925600,0,0,136709.22729322274
15925750,0,0,136709.22729322274
15925900,0,0,136709.22729322274
15926050,0,0,130642.8056223001
15926200,0,0,130642.8056223001
15926350,0,0,130642.8056223001
15926500,0,0,130642.99128087904
15926650,0,0,140429.17917867427
15926800,0,0,140429.17917867427
15926950,0,0,140429.17917867427
15927100,0,0,127131.80935532066
15927250,0,0,127132.8619868996
15927400,0,0,127132.8619868996
15927550,0,0,127132.8619868996
15927700,0,0,110895.25170263815
15927850,0,0,110897.7148605329
15928000,0,0,110897.7148605329
15928150,0,0,111173.5727248665
15928300,0,0,111173.5727248665
15928450,0,0,111173.5727248665
15928600,0,0,111173.5727248665
15928750,0,0,116456.8925148378
15928900,0,0,116456.8925148378
15929050,0,0,116456.8925148378
15929200,0,0,105967.34141377479
15929350,0,0,105967.34141377479
15929500,0,0,105967.34141377479
15929650,0,0,105967.34141377479
15929800,0,0,101377.6067684694
15929950,0,0,101376.4976363115
15930100,0,0,101376.4976363115
15930250,0,0,99885.56107249387
15930400,0,0,99885.56107249387
15930550,0,0,99890.15427170439
15930700,0,0,99890.15427170439
15930850,0,0,101253.3742731776
15931000,0,0,101253.3742731776
15931150,0,0,101253.42803338813
15931300,0,0,93624.32602420026
15931450,0,0,93624.32602420026
15931600,0,0,93624.27267467394
15931750,0,0,93619.769543095
15931900,0,0,76646.8255190081
15932050,0,0,76646.8255190081
15932200,0,0,76646.8255190081
15932350,0,0,82777.3693588716
15932500,0,0,82777.3693588716
15932650,0,0,82777.3693588716
15932800,0,0,82777.3693588716
15932950,0,0,77083.80419140337
15933100,0,0,77083.80419140337
15933250,0,0,77083.80419140337
15933400,0,0,80093.96268027903
15933550,0,0,80093.96268027903
15933700,0,0,80093.96268027903
15933850,0,0,80093.96268027903
15934000,0,0,75084.71548200274
15934150,0,0,75080.93206000273
15934300,0,0,75080.93206000273
15934450,0,0,74221.15226816804
15934600,0,0,74221.15226816804
15934750,0,0,74219.2717879575
15934900,0,0,74219.2717879575
15935050,0,0,71196.78132733643
15935200,0,0,71196.78132733643
15935350,0,0,71196.78132733643
15935500,0,0,64303.282988011495
15935650,0,0,64295.17376880097
15935800,0,0,64295.17376880097
15935950,0,0,64295.17376880097
15936100,0,0,67503.19145499136
15936250,0,0,67503.19145499136
15936400,0,0,67504.63317430716
15936550,0,0,67375.24545773634
15936700,0,0,67375.24545773634
15936850,0,0,67375.24545773634
15937000,0,0,67375.24545773634
15937150,0,0,71088.99003506012
15937300,0,0,71088.99003506012
15937450,0,0,71088.99003506012
15937600,0,0,71088.99003506012
15937750,0,0,73282.78355764547
15937900,0,0,73282.78355764547
15938050,0,0,73282.78355764547
15938200,0,0,72897.40995143898
15938350,0,0,72897.40995143898
15938500,0,0,72897.40995143898
15938650,0,0,72897.40995143898
15938800,0,0,69240.77349854098
15938950,0,0,69240.77349854098
15939100,0,0,69240.77349854098
15939250,0,0,69240.77349854098
15939400,0,0,69625.44440052216
15939550,0,0,69625.44440052216
15939700,0,0,69625.44440052216
15939850,0,0,74134.86116119167
15940000,0,0,74134.86116119167
15940150,0,0,74147.6401085601
15940300,0,0,74147.6401085601
15940450,0,0,75933.83205404268
15940600,0,0,75933.83205404268
15940750,0,0,75933.83205404268
15940900,0,0,86190.3149339824
15941050,0,0,86190.3149339824
15941200,0,0,86188.64231650872
15941350,0,0,86188.64231650872
15941500,0,0,74127.98734207747
15941650,0,0,74127.98734207747
15941800,0,0,74127.98734207747
15941950,0,0,74127.98734207747
15942100,0,0,79547.76699386773
15942250,0,0,79554.6082676572
15942400,0,0,79554.5349793414
15942550,0,0,84704.49196605087
15942700,0,0,84699.29717315614
15942850,0,0,84699.29717315614
15943000,0,0,84700.45841278772
15943150,0,0,81737.04240044412
15943300,0,0,81737.04240044412
15943450,0,0,81737.04240044412
15943600,0,0,81737.04240044412
15943750,0,0,73185.70375553284
15943900,0,0,73185.70375553284
15944050,0,0,73185.70375553284
15944200,0,0,75156.25779727219
15944350,0,0,75156.25779727219
15944500,0,0,75156.25779727219
15944650,0,0,75156.25779727219
15944800,0,0,76222.00444899901
15944950,0,0,76222.00444899901
15945100,0,0,76222.00444899901
15945250,0,0,81139.67815402258
15945400,0,0,81139.67815402258
15945550,0,0,81139.67815402258
15945700,0,0,81139.67815402258
15945850,0,0,83265.54802703396
15946000,0,0,83265.54802703396
15946150,0,0,83265.54802703396
15946300,0,0,77923.18314996008
15946450,0,0,77932.30880860862
15946600,0,0,77932.30880860862
15946750,0,0,77932.30880860862
15946900,0,0,79859.33467162577
15947050,0,0,79859.33467162577
15947200,0,0,79858.64675778366
15947350,0,0,78358.6618542383
15947500,0,0,78350.72020797513
15947650,0,0,78350.72020797513
15947800,0,0,78350.77893129093
15947950,0,0,76424.64665118256
15948100,0,0,76424.64665118256
15948250,0,0,76424.64665118256
15948400,0,0,78498.76530820288
15948550,0,0,78498.76530820288
15948700,0,0,78501.11567109762
15948850,0,0,78501.11567109762
15949000,0,0,77201.69145706871
15949150,0,0,77201.69145706871
15949300,0,0,77201.69145706871
15949450,0,0,77201.69145706871
15949600,0,0,77199.4794292266
15949750,0,0,77199.4794292266
15949900,0,0,82295.60214242939
15950050,0,0,82289.34037714927
15950200,0,0,82289.34037714927
15950350,0,0,82292.49827188613
15950500,0,0,85205.22600068481
15950650,0,0,85205.22600068481
15950800,0,0,85205.22600068481
15950950,0,0,77047.891384989
15951100,0,0,77047.891384989
15951250,0,0,77047.891384989
15951400,0,0,77046.61878498898
15951550,0,0,77046.61878498898
15951700,0,0,77876.8619632489
15951850,0,0,77876.8619632489
15952000,0,0,77876.8619632489
15952150,0,0,69882.11034326331
15952300,0,0,69882.11034326331
15952450,0,0,69882.11034326331
15952600,0,0,69882.11034326331
15952750,0,0,69882.11034326331
15952900,0,0,73431.60608747527
15953050,0,0,73431.60608747527
15953200,0,0,73431.60608747527
15953350,0,0,73432.28060105423
15953500,0,0,73432.28060105423
15953650,0,0,76062.15579352199
15953800,0,0,76062.15579352199
15953950,0,0,76062.15579352199
15954100,0,0,76062.15579352199
15954250,0,0,76062.15579352199
15954400,0,0,75439.27125805728
15954550,0,0,75439.27125805728
15954700,0,0,75439.27125805728
15954850,0,0,75439.27125805728
15955000,0,0,75439.27125805728
15955150,0,0,76218.39613347562
15955300,0,0,76219.64567000193
15955450,0,0,76219.64567000193
15955600,0,0,76219.64567000193
15955750,0,0,74646.78422330566
15955900,0,0,74646.78422330566
15956050,0,0,74646.78422330566
15956200,0,0,74646.78422330566
15956350,0,0,73199.90983058859
15956500,0,0,73199.90983058859
15956650,0,0,73199.90983058859
15956800,0,0,73199.90983058859
15956950,0,0,73198.57160248332
15957100,0,0,73198.57160248332
15957250,0,0,73198.57160248332
15957400,0,0,73039.16885867524
15957550,0,0,73039.16885867524
15957700,0,0,73039.16885867524
15957850,0,0,73537.66885870208
15958000,0,0,73537.66885870208
15958150,0,0,73536.05624285998
15958300,0,0,73536.05624285998
15958450,0,0,73355.04392204543
15958600,0,0,73355.04392204543
15958750,0,0,73355.04392204543
15958900,0,0,73355.04392204543
15959050,0,0,78843.12088618454
15959200,0,0,78843.12088618454
15959350,0,0,78843.78157339506
15959500,0,0,78843.78157339506
15959650,0,0,74926.97614482517
15959800,0,0,74926.97614482517
15959950,0,0,74926.97614482517
15960100,0,0,70969.84505202952
15960250,0,0,70967.31885860846
15960400,0,0,70967.31885860846
15960550,0,0,70967.31885860846
15960700,0,0,70967.31885860846
15960850,0,0,72769.36253193548
15961000,0,0,72769.36253193548
15961150,0,0,72769.36253193548
15961300,0,0,72769.36253193548
15961450,0,0,72769.36253193548
15961600,0,0,72769.36253193548
15961750,0,0,73121.76474263874
15961900,0,0,73121.76474263874
15962050,0,0,73122.29105842822
15962200,0,0,73118.69663127033
15962350,0,0,74665.12112884177
15962500,0,0,74670.13740484176
15962650,0,0,74670.13740484176
15962800,0,0,74670.13740484176
15962950,0,0,74670.13740484176
15963100,0,0,69806.9695071872
15963250,0,0,69806.9695071872
15963400,0,0,69806.9695071872
15963550,0,0,74783.08975845503
15963700,0,0,74783.08975845503
15963850,0,0,74783.08975845503
15964000,0,0,69614.07030593268
15964150,0,0,69614.07030593268
15964300,0,0,69611.48071582742
15964450,0,0,69611.48071582742
15964600,0,0,72106.0708456296
15964750,0,0,72106.0708456296
15964900,0,0,72106.0708456296
15965050,0,0,66420.97752871811
15965200,0,0,66420.97752871811
15965350,0,0,66419.98605061285
15965500,0,0,66419.98605061285
15965650,0,0,67436.85275741859
15965800,0,0,67436.85275741859
15965950,0,0,67436.85275741859
15966100,0,0,64157.320242850976
15966250,0,0,64157.320242850976
15966400,0,0,64157.320242850976
15966550,0,0,64157.320242850976
15966700,0,0,68803.81005213658
15966850,0,0,68805.42624161027
15967000,0,0,68809.00910329448
15967150,0,0,67972.78755959177
15967300,0,0,67974.69217538125
15967450,0,0,67974.69217538125
15967600,0,0,69105.29304006087
15967750,0,0,69105.29304006087
15967900,0,0,69108.34567163982
15968050,0,0,69108.34567163982
15968200,0,0,71312.75067823133
15968350,0,0,71312.75067823133
15968500,0,0,71312.75067823133
15968650,0,0,71312.75067823133
15968800,0,0,78160.80377186928
15968950,0,0,78160.80377186928
15969100,0,0,78160.80377186928
15969250,0,0,78160.80377186928
15969400,0,0,67691.36092388279
15969550,0,0,67691.36092388279
15969700,0,0,67691.36092388279
15969850,0,0,66414.90363981409
15970000,0,0,66414.90363981409
15970150,0,0,66414.90363981409
15970300,0,0,66414.90363981409
15970450,0,0,70538.72267148361
15970600,0,0,70533.57726479942
15970750,0,0,70533.57726479942
15970900,0,0,70533.57726479942
15971050,0,0,69086.6169313725
15971200,0,0,69086.6169313725
15971350,0,0,69086.6169313725
15971500,0,0,68569.02008411748
15971650,0,0,68569.02008411748
15971800,0,0,68572.5254784859
15971950,0,0,68572.5254784859
15972100,0,0,70173.52310321757
15972250,0,0,70173.52310321757
15972400,0,0,70173.52310321757
15972550,0,0,70173.52310321757
15972700,0,0,70173.52310321757
15972850,0,0,68483.11794002744
15973000,0,0,68484.00215055374
15973150,0,0,68484.00215055374
15973300,0,0,68484.00215055374
15973450,0,0,73220.11108380866
15973600,0,0,73220.11108380866
15973750,0,0,73220.11108380866
15973900,0,0,69390.12847672465
15974050,0,0,69390.12847672465
15974200,0,0,69390.12847672465
15974350,0,0,69391.56093056676
15974500,0,0,72890.77644699506
15974650,0,0,72890.77644699506
15974800,0,0,72890.77644699506
15974950,0,0,72890.77644699506
15975100,0,0,76780.43425578039
15975250,0,0,76780.43425578039
15975400,0,0,76780.43425578039
15975550,0,0,76780.43425578039
15975700,0,0,70305.8443597027
15975850,0,0,70305.8443597027
15976000,0,0,70305.88211091324
15976150,0,0,70305.88211091324
15976300,0,0,70305.88211091324
15976450,0,0,72720.3541357068
15976600,0,0,72720.3541357068
15976750,0,0,72720.3541357068
15976900,0,0,72720.3541357068
15977050,0,0,76053.3167636229
15977200,0,0,76053.3167636229
15977350,0,0,76053.3167636229
15977500,0,0,71687.63675543536
15977650,0,0,71687.63675543536
15977800,0,0,71687.63675543536
15977950,0,0,71687.63675543536
15978100,0,0,71687.63675543536
15978250,0,0,70619.75056850903
15978400,0,0,70619.75056850903
15978550,0,0,70619.75056850903
15978700,0,0,70615.36158950903
15978850,0,0,70617.97062145639
15979000,0,0,70617.97062145639
15979150,0,0,72917.20204427232
15979300,0,0,72917.26821000916
15979450,0,0,72917.60854564075
15979600,0,0,72917.60854564075
15979750,0,0,72945.82868150048
15979900,0,0,72945.82868150048
15980050,0,0,72945.82868150048
15980200,0,0,72945.82868150048
15980350,0,0,71066.54910493095
15980500,0,0,71066.54910493095
15980650,0,0,71066.54910493095
15980800,0,0,73748.19519030234
15980950,0,0,73748.19519030234
15981100,0,0,73748.19519030234
15981250,0,0,73748.19519030234
15981400,0,0,70751.93077690246
15981550,0,0,70751.93077690246
15981700,0,0,70751.93077690246
15981850,0,0,70751.93077690246
15982000,0,0,72570.66352356365
15982150,0,0,72570.66352356365
15982300,0,0,72570.66352356365
15982450,0,0,72570.66352356365
15982600,0,0,85464.23191579018
15982750,0,0,85464.23191579018
15982900,0,0,85464.23191579018
15983050,0,0,81916.68017987061
15983200,0,0,81912.95033387063
15983350,0,0,81913.49714929167
15983500,0,0,81913.49714929167
15983650,0,0,84211.02440185143
15983800,0,0,84211.02440185143
15983950,0,0,84211.02440185143
15984100,0,0,84211.02440185143
15984250,0,0,78993.77731906802
15984400,0,0,78993.77731906802
15984550,0,0,78993.77731906802
15984700,0,0,82290.5841460037
15984850,0,0,82290.5841460037
15985000,0,0,82290.5841460037
15985150,0,0,82290.5841460037
15985300,0,0,82290.5841460037
15985450,0,0,82290.5841460037
15985600,0,0,84639.0145871301
15985750,0,0,84639.6538804459
15985900,0,0,84640.2822236038
15986050,0,0,84640.2822236038
15986200,0,0,84640.2822236038
15986350,0,0,81708.62354632968
15986500,0,0,81708.62354632968
15986650,0,0,81708.62354632968
15986800,0,0,81708.62354632968
15986950,0,0,86421.05206677064
15987100,0,0,86421.05206677064
15987250,0,0,86421.05206677064
15987400,0,0,86419.4571548759
15987550,0,0,83604.90181968293
15987700,0,0,83604.90181968293
15987850,0,0,83604.90181968293
15988000,0,0,83607.08189468292
