blocknumber,reserve COMP,reserve WETH,volume COMP for 5% slippage
12173050,0,0,489.7880404005118
12173200,0,0,474.5421714555014
12173350,0,0,474.95950679203634
12173500,0,0,474.38325304807404
12173650,0,0,474.6922275241541
12173800,0,0,471.7375854831571
12173950,0,0,475.2367323839062
12174100,0,0,476.5423206342366
12174250,0,0,477.81431691631224
12174400,0,0,477.45683885186554
12174550,0,0,477.7559562743427
12174700,0,0,477.3770209403665
12174850,0,0,477.852236560213
12175000,0,0,478.24223286444976
12175150,0,0,476.5122916423916
12175300,0,0,476.68440494606875
12175450,0,0,474.1143290571945
12175600,0,0,474.8310802292108
12175750,0,0,472.78372795407995
12175900,0,0,476.91283159749946
12176050,0,0,480.34194159708204
12176200,0,0,482.44985091156923
12176350,0,0,479.7074056926722
12176500,0,0,481.75954707477104
12176650,0,0,482.4820659238867
12176800,0,0,485.3738764567406
12176950,0,0,487.8062846722023
12177100,0,0,487.42470251334817
12177250,0,0,487.15949507773985
12177400,0,0,486.8206135887849
12177550,0,0,486.2584920407735
12177700,0,0,488.33200593068796
12177850,0,0,490.43937873677896
12178000,0,0,490.9830000029833
12178150,0,0,492.388207558306
12178300,0,0,492.3729313214717
12178450,0,0,492.68441362177145
12178600,0,0,493.424325992597
12178750,0,0,494.7362801918407
12178900,0,0,493.8356414164173
12179050,0,0,494.29678812076963
12179200,0,0,492.85377618716666
12179350,0,0,492.92378504422595
12179500,0,0,491.22797795874794
12179650,0,0,491.0158653165181
12179800,0,0,492.6120575008463
12179950,0,0,493.8369522376888
12180100,0,0,494.81545739758803
12180250,0,0,500.8352689145813
12180400,0,0,499.55790225382407
12180550,0,0,501.41704271558774
12180700,0,0,499.9880063748278
12180850,0,0,501.88453154975286
12181000,0,0,502.20108649113536
12181150,0,0,498.6506921472592
12181300,0,0,489.8613199413303
12181450,0,0,490.0569321586936
12181600,0,0,491.1724720508846
12181750,0,0,491.4373963307462
12181900,0,0,493.534405141967
12182050,0,0,494.6350650695913
12182200,0,0,497.1060752408248
12182350,0,0,497.3250257853342
12182500,0,0,495.9996357291184
12182650,0,0,496.9864410605969
12182800,0,0,496.8830284206106
12182950,0,0,496.1465235799824
12183100,0,0,496.2278242516895
12183250,0,0,498.18751323003016
12183400,0,0,497.9288981196896
12183550,0,0,496.08694525366445
12183700,0,0,496.13967230139497
12183850,0,0,494.86051186758414
12184000,0,0,494.98300747736357
12184150,0,0,497.43497037865745
12184300,0,0,497.38932943144755
12184450,0,0,497.3643618412825
12184600,0,0,499.7335942689333
12184750,0,0,498.8334780699497
12184900,0,0,498.8334780699497
12185050,0,0,495.223548801956
12185200,0,0,495.0080827336442
12185350,0,0,497.1830825529978
12185500,0,0,496.9703791127831
12185650,0,0,501.9801588940463
12185800,0,0,504.28875554959814
12185950,0,0,504.7682259571684
12186100,0,0,502.57713057775254
12186250,0,0,503.2061597543143
12186400,0,0,503.1394165720412
12186550,0,0,503.45972256569075
12186700,0,0,505.29072836652995
12186850,0,0,504.3198396710013
12187000,0,0,506.54745766826636
12187150,0,0,508.26157208469886
12187300,0,0,507.0855461111714
12187450,0,0,507.78559103923
12187600,0,0,506.87699944504675
12187750,0,0,509.70648194534806
12187900,0,0,509.34897743802685
12188050,0,0,509.32907099834483
12188200,0,0,508.4747886887817
12188350,0,0,508.36574110464426
12188500,0,0,509.4630145810024
12188650,0,0,508.23150185135455
12188800,0,0,509.83800656795756
12188950,0,0,508.227148735421
12189100,0,0,509.30026976590125
12189250,0,0,509.84766380425754
12189400,0,0,510.47986516287347
12189550,0,0,512.9087722361819
12189700,0,0,511.84043331074645
12189850,0,0,510.59031256317576
12190000,0,0,510.97380857730786
12190150,0,0,509.48428587496164
12190300,0,0,510.50614418965415
12190450,0,0,512.9574721505069
12190600,0,0,511.06476786687927
12190750,0,0,510.64753299609765
12190900,0,0,510.64753299609765
12191050,0,0,507.1057344137753
12191200,0,0,506.08837161905103
12191350,0,0,503.93961618395224
12191500,0,0,508.9409115719991
12191650,0,0,509.2154696362413
12191800,0,0,509.8845861460686
12191950,0,0,514.033106253155
12192100,0,0,513.1302240348323
12192250,0,0,515.9393647224642
12192400,0,0,517.7133882121998
12192550,0,0,515.251661047716
12192700,0,0,514.1513645781415
12192850,0,0,509.9611979269321
12193000,0,0,509.5445556261511
12193150,0,0,506.4952719889752
12193300,0,0,506.09300802398866
12193450,0,0,506.53637034692656
12193600,0,0,504.5247303041633
12193750,0,0,503.52120719460254
12193900,0,0,502.6472759400858
12194050,0,0,507.4747728690345
12194200,0,0,508.87739386443536
12194350,0,0,509.12318038106787
12194500,0,0,511.05207122323736
12194650,0,0,514.4429171835054
12194800,0,0,514.3203756159073
12194950,0,0,519.0041807743964
12195100,0,0,515.458282372263
12195250,0,0,515.5732265733241
12195400,0,0,517.7847406313958
12195550,0,0,518.0452541792984
12195700,0,0,514.6888421508211
12195850,0,0,516.2389947196098
12196000,0,0,516.9663638155762
12196150,0,0,512.3991671486656
12196300,0,0,511.47320114268405
12196450,0,0,515.6379008102358
12196600,0,0,517.7832873126972
12196750,0,0,516.6195193342264
12196900,0,0,516.4265469012753
12197050,0,0,516.2538856792526
12197200,0,0,514.7770792934116
12197350,0,0,514.4074117913315
12197500,0,0,513.1520847581633
12197650,0,0,512.9693597627993
12197800,0,0,512.9122421834272
12197950,0,0,510.25560259372105
12198100,0,0,508.3515637404562
12198250,0,0,508.015428935998
12198400,0,0,508.2600237410279
12198550,0,0,510.8370976515307
12198700,0,0,510.565484607685
12198850,0,0,510.59746518488646
12199000,0,0,511.5904880515518
12199150,0,0,512.9300183971118
12199300,0,0,512.8195613093103
12199450,0,0,513.6089624650958
12199600,0,0,513.5677406357554
12199750,0,0,511.92076877549516
12199900,0,0,513.0823329381674
12200050,0,0,514.8917378256556
12200200,0,0,514.9081138872116
12200350,0,0,514.9337550270066
12200500,0,0,514.9763612661463
12200650,0,0,518.3758038639171
12200800,0,0,518.4678919369726
12200950,0,0,517.8093464497451
12201100,0,0,521.330489634016
12201250,0,0,520.4098970594478
12201400,0,0,523.5312877553424
12201550,0,0,523.9007337617331
12201700,0,0,522.4385127418664
12201850,0,0,522.9890570600583
12202000,0,0,523.3141284476842
12202150,0,0,523.0444739428567
12202300,0,0,525.1285995107846
12202450,0,0,524.9145676818189
12202600,0,0,524.2822927206998
12202750,0,0,523.9754988216137
12202900,0,0,526.4695722656706
12203050,0,0,524.2599906966661
12203200,0,0,525.5015816225259
12203350,0,0,526.8104450120882
12203500,0,0,527.5702766817867
12203650,0,0,525.1962621902221
12203800,0,0,525.0646832428556
12203950,0,0,527.3613543361316
12204100,0,0,527.3853294142828
12204250,0,0,527.5077050496693
12204400,0,0,527.2932951693674
12204550,0,0,527.2932951693674
12204700,0,0,524.0189384546138
12204850,0,0,522.121432216938
12205000,0,0,522.9253205081113
12205150,0,0,525.636320250409
12205300,0,0,523.1144896680289
12205450,0,0,523.9072083561568
12205600,0,0,522.8493013966763
12205750,0,0,522.3317700372645
12205900,0,0,522.1980598496884
12206050,0,0,522.05389730752
12206200,0,0,521.9027717855552
12206350,0,0,523.5607020595489
12206500,0,0,523.1518538830351
12206650,0,0,525.5134141330818
12206800,0,0,522.2676216298587
12206950,0,0,521.3856712696761
12207100,0,0,522.9071695662315
12207250,0,0,523.1461255034519
12207400,0,0,521.3879904566256
12207550,0,0,521.013519918326
12207700,0,0,520.6085955757426
12207850,0,0,521.2353416239384
12208000,0,0,520.7264588755752
12208150,0,0,522.3431606815739
12208300,0,0,524.332632176809
12208450,0,0,524.332632176809
12208600,0,0,524.4642111241792
12208750,0,0,526.4356859027648
12208900,0,0,525.8054719925294
12209050,0,0,524.9202685766122
12209200,0,0,524.7251835205443
12209350,0,0,524.6530160794646
12209500,0,0,526.5388187480821
12209650,0,0,528.8081190089961
12209800,0,0,530.1715374553969
12209950,0,0,534.6160746098849
12210100,0,0,536.0877004402791
12210250,0,0,535.4037632823511
12210400,0,0,534.6856610229643
12210550,0,0,536.0435540874641
12210700,0,0,538.1310976503228
12210850,0,0,538.7706753956572
12211000,0,0,536.7617713461223
12211150,0,0,537.2403899807068
12211300,0,0,536.342613459612
12211450,0,0,536.342613459612
12211600,0,0,538.9234970088437
12211750,0,0,539.7533865862151
12211900,0,0,540.4724076272996
12212050,0,0,540.0479426216625
12212200,0,0,539.2899311864967
12212350,0,0,539.2899311864967
12212500,0,0,539.7219131254587
12212650,0,0,539.1992647308052
12212800,0,0,536.3947878486888
12212950,0,0,537.84935633655
12213100,0,0,538.3448144786689
12213250,0,0,538.2235043387882
12213400,0,0,539.8526617838706
12213550,0,0,540.7465399117245
12213700,0,0,541.2815063235594
12213850,0,0,541.8799101352088
12214000,0,0,541.5899950557359
12214150,0,0,541.5202215364916
12214300,0,0,541.3650916136467
12214450,0,0,541.7873335619133
12214600,0,0,541.591968012799
12214750,0,0,538.3691860469244
12214900,0,0,538.5266441612566
12215050,0,0,537.97366356967
12215200,0,0,538.7828589206492
12215350,0,0,538.8302671199253
12215500,0,0,540.8345667838603
12215650,0,0,544.9998154324276
12215800,0,0,544.5647570882611
12215950,0,0,545.5384180874735
12216100,0,0,543.8414542549708
12216250,0,0,542.6904491320602
12216400,0,0,542.915445762319
12216550,0,0,542.3947005376649
12216700,0,0,540.8701301926139
12216850,0,0,540.9164727265525
12217000,0,0,541.3107339620929
12217150,0,0,541.3663787791575
12217300,0,0,538.081589154046
12217450,0,0,537.8153519157459
12217600,0,0,537.7625349964146
12217750,0,0,537.0027975107605
12217900,0,0,535.7972709658279
12218050,0,0,539.4751056909936
12218200,0,0,540.310758830221
12218350,0,0,540.310758830221
12218500,0,0,542.0026421321527
12218650,0,0,542.0063263426782
12218800,0,0,541.9965314305755
12218950,0,0,540.2151784823236
12219100,0,0,541.9357851008863
12219250,0,0,541.4526792101387
12219400,0,0,541.6414923722859
12219550,0,0,528.8299858972423
12219700,0,0,529.8920570500741
12219850,0,0,529.474679638839
12220000,0,0,530.8206111116997
12220150,0,0,530.3046412592557
12220300,0,0,528.0535343648971
12220450,0,0,526.1829032105852
12220600,0,0,528.8185320949633
12220750,0,0,524.9224307847253
12220900,0,0,522.8595983815667
12221050,0,0,524.4114592579081
12221200,0,0,524.1367484120437
12221350,0,0,524.1467282814883
12221500,0,0,523.9364731091591
12221650,0,0,522.1097480875014
12221800,0,0,523.1931248707242
12221950,0,0,523.7201299954722
12222100,0,0,523.512924143417
12222250,0,0,523.1035365525204
12222400,0,0,521.0051213328406
12222550,0,0,522.3669801486085
12222700,0,0,523.8117278820046
12222850,0,0,523.5735491026444
12223000,0,0,523.8456398288017
12223150,0,0,525.7783627412609
12223300,0,0,525.755220146104
12223450,0,0,527.1556982626153
12223600,0,0,527.8875445119684
12223750,0,0,529.0583198267959
12223900,0,0,534.0464560908858
12224050,0,0,534.0464305566675
12224200,0,0,534.1532100921413
12224350,0,0,534.1673175464293
12224500,0,0,536.7477812997713
12224650,0,0,535.0256059818694
12224800,0,0,534.9734425748193
12224950,0,0,536.1952175581937
12225100,0,0,534.4505690303668
12225250,0,0,532.8011759095734
12225400,0,0,533.4928479018618
12225550,0,0,531.9264697286835
12225700,0,0,529.2765282931814
12225850,0,0,531.9524539212962
12226000,0,0,534.6567711381213
12226150,0,0,534.6567711381213
12226300,0,0,532.2387305019383
12226450,0,0,530.4200988781377
12226600,0,0,530.2942450272494
12226750,0,0,529.0413817171193
12226900,0,0,530.0567929104363
12227050,0,0,528.4316735157972
12227200,0,0,525.6913499552611
12227350,0,0,524.7070758018417
12227500,0,0,519.9591269239845
12227650,0,0,521.1329714972635
12227800,0,0,518.1396879868153
12227950,0,0,519.9558710460242
12228100,0,0,520.0747049849015
12228250,0,0,521.7723221247579
12228400,0,0,518.0075684887361
12228550,0,0,518.4855348280234
12228700,0,0,518.7507990029717
12228850,0,0,518.9416980168753
12229000,0,0,520.5326362350024
12229150,0,0,524.1055919979826
12229300,0,0,522.6614082856831
12229450,0,0,522.0194280496053
12229600,0,0,521.7239333702946
12229750,0,0,521.6132766041464
12229900,0,0,523.3868424251032
12230050,0,0,523.835785759913
12230200,0,0,525.8083821759828
12230350,0,0,525.8774678174996
12230500,0,0,526.4996569691884
12230650,0,0,531.82689027995
12230800,0,0,540.3674082671769
12230950,0,0,537.7736144627142
12231100,0,0,537.4835875417302
12231250,0,0,534.2940329112316
12231400,0,0,533.7653412283689
12231550,0,0,533.7653412283689
12231700,0,0,533.7556779015176
12231850,0,0,533.7556779015176
12232000,0,0,532.7895788458463
12232150,0,0,530.5642463201675
12232300,0,0,530.7723899312186
12232450,0,0,530.2822254071234
12232600,0,0,532.7573298486532
12232750,0,0,535.1907944977193
12232900,0,0,535.2791517214628
12233050,0,0,537.3519186678677
12233200,0,0,536.0963350632283
12233350,0,0,536.7798864210981
12233500,0,0,534.9931756679161
12233650,0,0,534.9010780971657
12233800,0,0,532.5627895320322
12233950,0,0,532.2293292823633
12234100,0,0,530.1351603547355
12234250,0,0,529.061496847562
12234400,0,0,531.726812580082
12234550,0,0,529.1973169706343
12234700,0,0,527.620907331413
12234850,0,0,528.6303371259091
12235000,0,0,526.0216950650665
12235150,0,0,527.6578358114584
12235300,0,0,525.068046056529
12235450,0,0,527.2643364701762
12235600,0,0,525.8811302202557
12235750,0,0,525.8560449601737
12235900,0,0,526.4707928824482
12236050,0,0,530.4538328326162
12236200,0,0,534.0872098723066
12236350,0,0,536.5085450745446
12236500,0,0,539.4996078132481
12236650,0,0,540.2240123831834
12236800,0,0,540.2882433985269
12236950,0,0,541.0744188758435
12237100,0,0,540.7393247677646
12237250,0,0,540.8615729401281
12237400,0,0,540.3780606229247
12237550,0,0,540.3280605590098
12237700,0,0,538.2856840659551
12237850,0,0,538.2086374795053
12238000,0,0,539.1639063410912
12238150,0,0,541.518169498986
12238300,0,0,544.0681220500828
12238450,0,0,544.0681220500828
12238600,0,0,544.0153469128891
12238750,0,0,546.0382631410339
12238900,0,0,546.0500249541437
12239050,0,0,543.7517588104893
12239200,0,0,542.383049380378
12239350,0,0,543.6795403916803
12239500,0,0,543.337144604875
12239650,0,0,542.9689123614098
12239800,0,0,540.5846379773993
12239950,0,0,538.7727898237354
12240100,0,0,541.5844618301799
12240250,0,0,543.1837819467873
12240400,0,0,543.6641240815206
12240550,0,0,544.9849662819397
12240700,0,0,546.702904266569
12240850,0,0,547.1089400723376
12241000,0,0,544.9790244191536
12241150,0,0,544.2441772692855
12241300,0,0,544.3265632305502
12241450,0,0,540.3997065925141
12241600,0,0,539.0479043818032
12241750,0,0,537.9253802936764
12241900,0,0,536.6860614895904
12242050,0,0,535.4375930789683
12242200,0,0,535.9247742615753
12242350,0,0,536.2792212798249
12242500,0,0,534.6293424394153
12242650,0,0,537.0811653566143
12242800,0,0,537.147343639097
12242950,0,0,536.2814396288286
12243100,0,0,534.3739860078022
12243250,0,0,536.4910712871642
12243400,0,0,530.9287146618572
12243550,0,0,530.3470554857267
12243700,0,0,526.9101113944616
12243850,0,0,524.7260330966437
12244000,0,0,522.7431117281249
12244150,0,0,524.8929205122731
12244300,0,0,522.6556055827823
12244450,0,0,516.8462240624995
12244600,0,0,514.0408600954161
12244750,0,0,519.9630913716701
12244900,0,0,520.193332414683
12245050,0,0,518.239259244685
12245200,0,0,521.7466674707994
12245350,0,0,523.4102599513681
12245500,0,0,523.928518199371
12245650,0,0,521.0591803926072
12245800,0,0,520.8302600643183
12245950,0,0,516.5476083942158
12246100,0,0,516.1176951271937
12246250,0,0,509.8443860236548
12246400,0,0,502.83479045463537
12246550,0,0,501.382314236138
12246700,0,0,502.152644924543
12246850,0,0,510.65925159047583
12247000,0,0,511.4716098569588
12247150,0,0,514.8336543918813
12247300,0,0,514.1764733037762
12247450,0,0,513.3771298959346
12247600,0,0,513.1444361556478
12247750,0,0,517.495053473569
12247900,0,0,512.4894546915348
12248050,0,0,514.2696853959314
12248200,0,0,516.8981233789691
12248350,0,0,517.8097492683246
12248500,0,0,517.7388616258613
12248650,0,0,519.5986052598746
12248800,0,0,518.3044419189227
12248950,0,0,516.8895930600793
12249100,0,0,515.0283275963502
12249250,0,0,515.1576156847023
12249400,0,0,513.6553232320184
12249550,0,0,505.7055298607356
12249700,0,0,500.9233950089074
12249850,0,0,492.40612170942404
12250000,0,0,498.64738202971785
12250150,0,0,500.93329772789366
12250300,0,0,500.80851810858076
12250450,0,0,498.58422551139483
12250600,0,0,499.40714049549206
12250750,0,0,501.07135464203566
12250900,0,0,498.5927922960709
12251050,0,0,490.3160056118468
12251200,0,0,493.7647886954419
12251350,0,0,485.9967158944346
12251500,0,0,494.9994455229498
12251650,0,0,493.2590310605792
12251800,0,0,492.1448146482562
12251950,0,0,490.57761970690626
12252100,0,0,498.414833054856
12252250,0,0,498.7348185663359
12252400,0,0,497.8504603913116
12252550,0,0,496.90390070522517
12252700,0,0,496.7172064524111
12252850,0,0,501.3330380953921
12253000,0,0,502.2962992779794
12253150,0,0,502.1616712689047
12253300,0,0,505.9448161709788
12253450,0,0,505.33148958789934
12253600,0,0,505.54201590368757
12253750,0,0,505.7685451790294
12253900,0,0,505.7685451790294
12254050,0,0,507.9701127072367
12254200,0,0,507.6669110178391
12254350,0,0,509.6657930446854
12254500,0,0,509.70492083460704
12254650,0,0,509.7052800492802
12254800,0,0,509.05388605647204
12254950,0,0,508.13597059079257
12255100,0,0,504.2909700001437
12255250,0,0,506.39941995746085
12255400,0,0,506.73824197432805
12255550,0,0,506.5374168083781
12255700,0,0,505.33616511020045
12255850,0,0,505.33616511020045
12256000,0,0,503.50722725879496
12256150,0,0,505.1887296687728
12256300,0,0,505.19476632034093
12256450,0,0,505.19476632034093
12256600,0,0,505.2996836350794
12256750,0,0,507.983254468867
12256900,0,0,503.91630823243577
12257050,0,0,504.1796391620974
12257200,0,0,504.6429369599391
12257350,0,0,507.09836799936784
12257500,0,0,507.9316610403275
12257650,0,0,507.89803005142494
12257800,0,0,505.21616686316884
12257950,0,0,507.62410015913156
12258100,0,0,507.87084168080037
12258250,0,0,508.437509033105
12258400,0,0,508.4011861873223
12258550,0,0,510.1502167204908
12258700,0,0,511.2476753415467
12258850,0,0,511.63453532305357
12259000,0,0,509.87550296093104
12259150,0,0,512.666755507511
12259300,0,0,512.6876493920245
