blocknumber,reserve WETH,reserve WBTC,volume WETH for 5% slippage
10634800,0,0,216.24614764126363
10634950,0,0,217.0882941209802
10635100,0,0,215.93183197885264
10635250,0,0,215.95429692857942
10635400,0,0,216.71498053179403
10635550,0,0,216.64075659918763
10635700,0,0,216.69422180789752
10635850,0,0,216.69422180789752
10636000,0,0,216.0647586579862
10636150,0,0,216.0647586579862
10636300,0,0,216.04907996326529
10636450,0,0,215.91746873607735
10636600,0,0,215.91746873607735
10636750,0,0,215.82903299353893
10636900,0,0,216.03955930932807
10637050,0,0,216.0112826311979
10637200,0,0,215.52069033347607
10637350,0,0,215.73228319461123
10637500,0,0,216.64499098020133
10637650,0,0,215.73767609099286
10637800,0,0,216.89103557995804
10637950,0,0,216.6992949332216
10638100,0,0,216.42064270959781
10638250,0,0,216.20996228397962
10638400,0,0,216.17488942743876
10638550,0,0,215.73092267740503
10638700,0,0,216.4533038353702
10638850,0,0,217.80040264133095
10639000,0,0,216.47142192930005
10639150,0,0,215.9201752634017
10639300,0,0,216.20627537256678
10639450,0,0,216.72609423395897
10639600,0,0,216.72962786639164
10639750,0,0,215.3488651321063
10639900,0,0,214.52297894127287
10640050,0,0,215.948839393428
10640200,0,0,216.43654475524
10640350,0,0,216.56952437722794
10640500,0,0,216.35935291157512
10640650,0,0,216.71109062350297
10640800,0,0,216.0974024554298
10640950,0,0,216.37026927017087
10641100,0,0,216.3335847067383
10641250,0,0,216.87472271646857
10641400,0,0,216.8340940745329
10641550,0,0,217.43071356795826
10641700,0,0,216.95121737307454
10641850,0,0,215.9720389504937
10642000,0,0,216.25161411791305
10642150,0,0,216.79262941737124
10642300,0,0,216.97576571834725
10642450,0,0,216.52126507416233
10642600,0,0,216.46392824413942
10642750,0,0,216.74094709552173
10642900,0,0,216.74094709552173
10643050,0,0,216.80126828930588
10643200,0,0,216.80126828930588
10643350,0,0,216.99016122585726
10643500,0,0,217.43542699373302
10643650,0,0,217.37820525824918
10643800,0,0,216.533272525523
10643950,0,0,217.13721919599175
10644100,0,0,217.13721919599175
10644250,0,0,216.63351834116747
10644400,0,0,217.27572053854874
10644550,0,0,217.02077926166385
10644700,0,0,217.03062565913842
10644850,0,0,217.21268012250312
10645000,0,0,216.98239666513837
10645150,0,0,216.70134339910237
10645300,0,0,216.86626662154322
10645450,0,0,217.50359393893723
10645600,0,0,217.2659961977388
10645750,0,0,217.78402383410685
10645900,0,0,217.11936842252635
10646050,0,0,217.59112885358627
10646200,0,0,217.584562746345
10646350,0,0,217.08617492190206
10646500,0,0,217.0649020683395
10646650,0,0,216.95995814893922
10646800,0,0,215.67896959095742
10646950,0,0,217.03418575901378
10647100,0,0,216.75459024631255
10647250,0,0,216.02437107796504
10647400,0,0,216.00049406503786
10647550,0,0,216.40121598725273
10647700,0,0,216.65341054303553
10647850,0,0,216.0888789592491
10648000,0,0,215.54679765409946
10648150,0,0,216.71419313424485
10648300,0,0,216.3166275169806
10648450,0,0,216.56948255952466
10648600,0,0,216.1642300435442
10648750,0,0,215.21384614728095
10648900,0,0,217.00954955560064
10649050,0,0,216.28064235319562
10649200,0,0,215.70683919011208
10649350,0,0,215.41796521399556
10649500,0,0,214.90998133087032
10649650,0,0,215.26691587666664
10649800,0,0,215.23993916737254
10649950,0,0,216.07056838445806
10650100,0,0,215.67952948496804
10650250,0,0,215.67952948496804
10650400,0,0,215.3454165900639
10650550,0,0,214.6694955509961
10650700,0,0,215.63545270955547
10650850,0,0,214.99072563463005
10651000,0,0,214.99922925187957
10651150,0,0,214.86034464925433
10651300,0,0,214.75562158789444
10651450,0,0,214.2104231465546
10651600,0,0,214.17851352912294
10651750,0,0,215.60858999895936
10651900,0,0,215.06195097154114
10652050,0,0,214.51758329881113
10652200,0,0,215.83796372357392
10652350,0,0,215.06275591861413
10652500,0,0,214.3271038233229
10652650,0,0,215.72678520854242
10652800,0,0,215.35160206344653
10652950,0,0,214.94505675073742
10653100,0,0,216.16480833095557
10653250,0,0,216.03839593432167
10653400,0,0,216.16844604853486
10653550,0,0,215.4453586587524
10653700,0,0,215.4453586587524
10653850,0,0,215.85038656716642
10654000,0,0,210.93808457676369
10654150,0,0,211.2312727792323
10654300,0,0,211.54233522265986
10654450,0,0,211.62786375954101
10654600,0,0,213.08796459921496
10654750,0,0,212.69424185669186
10654900,0,0,212.62000664242578
10655050,0,0,212.21130772202832
10655200,0,0,212.52426106981466
10655350,0,0,212.19992949344805
10655500,0,0,213.07554840036164
10655650,0,0,213.39139912663995
10655800,0,0,212.7985997628225
10655950,0,0,214.26205113815558
10656100,0,0,212.40591005699753
10656250,0,0,212.8886257568338
10656400,0,0,213.40031276596164
10656550,0,0,213.46008705692293
10656700,0,0,214.58778039727076
10656850,0,0,214.60506893012098
10657000,0,0,213.56767003882442
10657150,0,0,212.85497035379012
10657300,0,0,212.34151280601736
10657450,0,0,212.29795745980573
10657600,0,0,213.04640809065768
10657750,0,0,213.6082405184311
10657900,0,0,213.24820383297947
10658050,0,0,212.10238514189177
10658200,0,0,211.50004130523985
10658350,0,0,210.99984845763265
10658500,0,0,211.07537833326614
10658650,0,0,210.89456869783044
10658800,0,0,211.20526046645728
10658950,0,0,210.80235322725866
10659100,0,0,209.75698263193362
10659250,0,0,208.81284910475688
10659400,0,0,209.04215653142364
10659550,0,0,209.34726649843606
10659700,0,0,208.72087022461938
10659850,0,0,208.25938658145242
10660000,0,0,210.57876099753548
10660150,0,0,209.27072639707012
10660300,0,0,207.90353951017778
10660450,0,0,208.53183062037033
10660600,0,0,208.96657710805948
10660750,0,0,209.1778946464483
10660900,0,0,209.1831578043425
10661050,0,0,209.3505803480857
10661200,0,0,208.71127145068203
10661350,0,0,208.91101921032623
10661500,0,0,210.25691207319596
10661650,0,0,211.56403157514205
10661800,0,0,209.6506048106462
10661950,0,0,209.71865322922713
10662100,0,0,209.43258859920616
10662250,0,0,208.9011001146896
10662400,0,0,208.67650860616595
10662550,0,0,209.27065850275358
10662700,0,0,209.84886266842977
10662850,0,0,210.16930085190006
10663000,0,0,209.4678125476189
10663150,0,0,210.3583682598155
10663300,0,0,209.1882999402801
10663450,0,0,209.84385719975307
10663600,0,0,210.25178588135168
10663750,0,0,210.7521380142707
10663900,0,0,211.12184244972968
10664050,0,0,209.38699413113
10664200,0,0,210.40116443629358
10664350,0,0,211.08157866420333
10664500,0,0,210.44917393268452
10664650,0,0,210.64129568918406
10664800,0,0,210.9530811451168
10664950,0,0,210.88051118737485
10665100,0,0,211.68878158926736
10665250,0,0,212.10941137727878
10665400,0,0,210.18415435708903
10665550,0,0,210.48542903367115
10665700,0,0,209.69933024196143
10665850,0,0,209.52846443552653
10666000,0,0,213.0971241646057
10666150,0,0,212.94090094182957
10666300,0,0,213.4103428121307
10666450,0,0,213.1369950668104
10666600,0,0,213.0019531150906
10666750,0,0,214.00299654870105
10666900,0,0,213.50088205953125
10667050,0,0,214.45288052294063
10667200,0,0,214.71607072586767
10667350,0,0,214.40839787397408
10667500,0,0,214.01154808537103
10667650,0,0,213.65223779874532
10667800,0,0,214.10872313789014
10667950,0,0,214.42562166165908
10668100,0,0,215.57499679954208
10668250,0,0,214.8855624065759
10668400,0,0,215.3353374463195
10668550,0,0,215.5916827019346
10668700,0,0,216.25588007316946
10668850,0,0,216.78528875897246
10669000,0,0,216.03987540003982
10669150,0,0,216.3208741418066
10669300,0,0,216.3743232517063
10669450,0,0,216.50855431717082
10669600,0,0,215.59490856297452
10669750,0,0,215.44147534604417
10669900,0,0,216.59276208776282
10670050,0,0,216.29449202422256
10670200,0,0,216.44902907996675
10670350,0,0,216.1930979248682
10670500,0,0,216.46259958170685
10670650,0,0,216.8575914170342
10670800,0,0,215.94689526018374
10670950,0,0,216.25020327057337
10671100,0,0,217.08282861148018
10671250,0,0,216.79497723397435
10671400,0,0,219.1462823415368
10671550,0,0,218.86770921335574
10671700,0,0,217.41132197068237
10671850,0,0,217.06631645493326
10672000,0,0,216.01984555927447
10672150,0,0,214.9373935654894
10672300,0,0,215.17087478673193
10672450,0,0,215.23620694659712
10672600,0,0,215.41491060282715
10672750,0,0,214.60644403901324
10672900,0,0,215.55427525409277
10673050,0,0,214.438887693811
10673200,0,0,215.12992697632353
10673350,0,0,215.41837915730503
10673500,0,0,215.03667720666272
10673650,0,0,214.5247360678013
10673800,0,0,215.09305179043395
10673950,0,0,218.9831892244074
10674100,0,0,219.46081170467187
10674250,0,0,219.94131349325198
10674400,0,0,219.1063995001232
10674550,0,0,219.2754924009687
10674700,0,0,219.5614140946018
10674850,0,0,219.75138746541688
10675000,0,0,220.54720104414537
10675150,0,0,221.5763345517671
10675300,0,0,220.6708229097312
10675450,0,0,221.48815349291726
10675600,0,0,221.24946787924728
10675750,0,0,220.88038634671648
10675900,0,0,220.95584112096185
10676050,0,0,220.91814951511515
10676200,0,0,220.09886397753053
10676350,0,0,220.13548967639144
10676500,0,0,220.63258829917777
10676650,0,0,220.80958784120776
10676800,0,0,220.11938072682733
10676950,0,0,220.6243899564506
10677100,0,0,220.0593046727099
10677250,0,0,220.72110281607274
10677400,0,0,220.44445098136202
10677550,0,0,220.29449612143253
10677700,0,0,220.7474596552347
10677850,0,0,221.13439028631365
10678000,0,0,222.44807884612055
10678150,0,0,222.52102913839008
10678300,0,0,223.08137251843073
10678450,0,0,223.66504151488516
10678600,0,0,221.20669469851964
10678750,0,0,222.4749072798013
10678900,0,0,222.88954424382428
10679050,0,0,223.06187549300193
10679200,0,0,222.91810990252634
10679350,0,0,222.69460353385875
10679500,0,0,222.17202370945324
10679650,0,0,222.5362273286728
10679800,0,0,222.47252774365097
10679950,0,0,223.4716610073483
10680100,0,0,223.87654084699534
10680250,0,0,223.5379274304787
10680400,0,0,223.83178128338568
10680550,0,0,224.17586686312825
10680700,0,0,224.62195775302644
10680850,0,0,224.9548535069789
10681000,0,0,225.0243278544158
10681150,0,0,225.73498192276293
10681300,0,0,225.77617638749325
10681450,0,0,227.48725903531522
10681600,0,0,227.31757892679343
10681750,0,0,226.7778770415316
10681900,0,0,227.51468204011871
10682050,0,0,227.72644733824654
10682200,0,0,227.71211371232766
10682350,0,0,228.78293910103184
10682500,0,0,229.23275095344343
10682650,0,0,229.23275095344343
10682800,0,0,228.15766742806954
10682950,0,0,227.85926164367993
10683100,0,0,228.23314951656903
10683250,0,0,228.08895660749658
10683400,0,0,228.0124647530156
10683550,0,0,243.8393060204353
10683700,0,0,244.02412257256583
10683850,0,0,244.12868119170162
10684000,0,0,243.8915303073536
10684150,0,0,245.192094911783
10684300,0,0,245.52631578391174
10684450,0,0,245.2813839109458
10684600,0,0,244.841200787233
10684750,0,0,244.26208729979862
10684900,0,0,261.8426225797675
10685050,0,0,262.476879810999
10685200,0,0,262.9413802750614
10685350,0,0,262.2161736243588
10685500,0,0,262.3798033639432
10685650,0,0,262.4933603962845
10685800,0,0,261.4671352244959
10685950,0,0,261.47788633246546
10686100,0,0,262.33995765339205
10686250,0,0,261.2751305560396
10686400,0,0,262.15368362673416
10686550,0,0,261.92174779745073
10686700,0,0,262.1383711329281
10686850,0,0,262.0454751357365
10687000,0,0,261.1700490656567
10687150,0,0,261.97736503137094
10687300,0,0,262.13025325818126
10687450,0,0,262.4641432424387
10687600,0,0,260.8383358701376
10687750,0,0,261.01220079788345
10687900,0,0,260.9348329492914
10688050,0,0,260.86292515148216
10688200,0,0,259.60089830862034
10688350,0,0,260.2379682785013
10688500,0,0,260.18023354730485
10688650,0,0,260.69221259928963
10688800,0,0,261.62954658425406
10688950,0,0,262.0316407568407
10689100,0,0,262.24504466310555
10689250,0,0,261.7471797344724
10689400,0,0,262.06723648982734
10689550,0,0,262.293725560683
10689700,0,0,262.3253270295054
10689850,0,0,260.9281203281507
10690000,0,0,261.81136288046946
10690150,0,0,262.8778100355912
10690300,0,0,261.8727214832479
10690450,0,0,261.3292677998352
10690600,0,0,261.92861704925053
10690750,0,0,263.0772166264924
10690900,0,0,261.49734099185935
10691050,0,0,262.9722276968687
10691200,0,0,261.90686807197653
10691350,0,0,262.19102726671736
10691500,0,0,262.396149314648
10691650,0,0,261.9221656353111
10691800,0,0,262.8498315201314
10691950,0,0,262.28470623920293
10692100,0,0,262.12831757676213
10692250,0,0,263.75464575351907
10692400,0,0,264.1575342832157
10692550,0,0,264.97039368775313
10692700,0,0,264.72968029693493
10692850,0,0,264.3604412842633
10693000,0,0,263.64905288139926
10693150,0,0,263.4097816077265
10693300,0,0,266.26250019237705
10693450,0,0,232.5413218207177
10693600,0,0,232.9556336638043
10693750,0,0,231.9792235836967
10693900,0,0,231.85741772693382
10694050,0,0,231.96802351029783
10694200,0,0,231.98673537972172
10694350,0,0,233.09805550207693
10694500,0,0,219.69665460833494
10694650,0,0,218.96184315356095
10694800,0,0,218.72416662925207
10694950,0,0,219.3331634011247
10695100,0,0,219.97268316251848
10695250,0,0,220.85324472217872
10695400,0,0,220.75362479729029
10695550,0,0,221.20942619792822
10695700,0,0,220.77416234518387
10695850,0,0,221.66719318443575
10696000,0,0,221.2962765051161
10696150,0,0,221.6802729093024
10696300,0,0,220.61989509791601
10696450,0,0,221.2480040840801
10696600,0,0,221.84751934372343
10696750,0,0,222.24850090683594
10696900,0,0,221.86555433919057
10697050,0,0,221.44303906702044
10697200,0,0,221.8255462852294
10697350,0,0,221.42830660508935
10697500,0,0,220.96828624031332
10697650,0,0,220.9413832860755
10697800,0,0,220.2479719371804
10697950,0,0,221.49555950451395
10698100,0,0,222.59663535934396
10698250,0,0,221.67207420761406
10698400,0,0,221.6497650975707
10698550,0,0,221.6863341885828
10698700,0,0,222.00041012393194
10698850,0,0,223.1046062908972
10699000,0,0,222.8816366514102
10699150,0,0,222.8151362688768
10699300,0,0,222.33509718680307
10699450,0,0,221.92728509710014
10699600,0,0,221.4711128206618
10699750,0,0,221.64529690523977
10699900,0,0,221.57963088233373
10700050,0,0,222.52050552828496
10700200,0,0,221.95603350456895
10700350,0,0,221.39449027373212
10700500,0,0,222.3855852504712
10700650,0,0,222.09158612411375
10700800,0,0,223.2505862810258
10700950,0,0,223.1245123696135
10701100,0,0,222.77989059245192
10701250,0,0,224.11086596634323
10701400,0,0,223.46077310143937
10701550,0,0,223.38045299988698
10701700,0,0,224.33541224445435
10701850,0,0,224.12250540685181
10702000,0,0,224.52325182441746
10702150,0,0,225.6583953582849
10702300,0,0,224.6521451798444
10702450,0,0,225.0836348660414
10702600,0,0,225.45361520602455
10702750,0,0,225.50716705780724
10702900,0,0,226.2073370768403
10703050,0,0,225.97955185744377
10703200,0,0,225.92621553784556
10703350,0,0,225.35356658286946
10703500,0,0,226.21082169172132
10703650,0,0,226.35959464482858
10703800,0,0,226.73095102913612
10703950,0,0,226.46508386996356
10704100,0,0,226.1801087569711
10704250,0,0,225.76470585284187
10704400,0,0,226.01278036298754
10704550,0,0,225.76784599479106
10704700,0,0,226.33289107500786
10704850,0,0,226.8870576904901
10705000,0,0,226.98356442300883
10705150,0,0,226.55967905655052
10705300,0,0,228.11777929557138
10705450,0,0,227.5313736615799
10705600,0,0,228.50507553904208
10705750,0,0,227.31607776211422
10705900,0,0,227.61826592008492
10706050,0,0,229.6042961744879
10706200,0,0,229.21761558074923
10706350,0,0,230.94253338357066
10706500,0,0,231.02093984975636
10706650,0,0,231.56556161615572
10706800,0,0,230.98170972670596
10706950,0,0,231.41541796259753
10707100,0,0,231.4917297517204
10707250,0,0,231.62427266140548
10707400,0,0,230.96498233092098
10707550,0,0,231.03761671833308
10707700,0,0,231.03761671833308
10707850,0,0,230.51728269260911
10708000,0,0,230.83233604252746
10708150,0,0,233.53417210911994
10708300,0,0,233.46268580476135
10708450,0,0,233.39695550866145
10708600,0,0,233.72279538143084
10708750,0,0,233.72643817288827
10708900,0,0,233.77605313710774
10709050,0,0,233.14089536456413
10709200,0,0,233.22155987233873
10709350,0,0,232.87739560126374
10709500,0,0,233.0084555329131
10709650,0,0,232.6915332545277
10709800,0,0,232.93789808039764
10709950,0,0,233.25817134177578
10710100,0,0,233.78802774460928
10710250,0,0,233.83896880014436
10710400,0,0,234.1228372827245
10710550,0,0,234.2154455254904
10710700,0,0,234.3663105220876
10710850,0,0,234.43569676075094
10711000,0,0,234.3409274548285
10711150,0,0,234.58179964203828
10711300,0,0,234.69053984662332
10711450,0,0,234.74828308713586
10711600,0,0,234.6454883075021
10711750,0,0,234.75837763943673
10711900,0,0,234.83213809908375
10712050,0,0,234.76864454710903
10712200,0,0,235.29606166494796
10712350,0,0,234.54922345980776
10712500,0,0,234.8599079884143
10712650,0,0,234.07982587987044
10712800,0,0,233.86375209236667
10712950,0,0,234.10213961423324
10713100,0,0,233.56374851108103
10713250,0,0,233.18319284901372
10713400,0,0,233.67609508511123
10713550,0,0,233.5560007164513
10713700,0,0,232.5454088403676
10713850,0,0,232.90586208403238
10714000,0,0,233.51331040674268
10714150,0,0,233.4099700653569
10714300,0,0,233.75599440443875
10714450,0,0,233.74867026664378
10714600,0,0,234.42608223480602
10714750,0,0,234.85626493594555
10714900,0,0,234.26608971820406
10715050,0,0,234.08679411958474
10715200,0,0,233.63652647831623
10715350,0,0,234.4735161532517
10715500,0,0,234.62445000600474
10715650,0,0,234.33008573122424
10715800,0,0,234.19087137305814
10715950,0,0,234.30586575844973
10716100,0,0,234.5384041620773
10716250,0,0,235.21208837260292
10716400,0,0,234.76994801514957
10716550,0,0,235.04653732184852
10716700,0,0,234.96922123665172
