blocknumber,reserve ZRX,reserve USDC,volume ZRX for 5% slippage
14091400,0,0,12.50312588105919
14091550,0,0,12.50312588105919
14091700,0,0,12.50312588105919
14091850,0,0,12.50312588105919
14092000,0,0,12.50312588105919
14092150,0,0,12.50312588105919
14092300,0,0,12.50312588105919
14092450,0,0,12.50312588105919
14092600,0,0,12.50312588105919
14092750,0,0,12.50312588105919
14092900,0,0,12.50312588105919
14093050,0,0,12.50312588105919
14093200,0,0,12.50312588105919
14093350,0,0,12.50312588105919
14093500,0,0,12.50312588105919
14093650,0,0,12.50312588105919
14093800,0,0,12.50312588105919
14093950,0,0,12.50312588105919
14094100,0,0,12.50312588105919
14094250,0,0,12.50312588105919
14094400,0,0,12.50312588105919
14094550,0,0,12.50312588105919
14094700,0,0,12.50312588105919
14094850,0,0,12.50312588105919
14095000,0,0,12.50312588105919
14095150,0,0,12.50312588105919
14095300,0,0,12.50312588105919
14095450,0,0,12.50312588105919
14095600,0,0,12.50312588105919
14095750,0,0,12.50312588105919
14095900,0,0,12.50312588105919
14096050,0,0,12.50312588105919
14096200,0,0,12.50312588105919
14096350,0,0,12.50312588105919
14096500,0,0,12.50312588105919
14096650,0,0,12.50312588105919
14096800,0,0,12.50312588105919
14096950,0,0,12.50312588105919
14097100,0,0,12.50312588105919
14097250,0,0,12.50312588105919
14097400,0,0,12.50312588105919
14097550,0,0,12.50312588105919
14097700,0,0,12.50312588105919
14097850,0,0,12.50312588105919
14098000,0,0,12.50312588105919
14098150,0,0,12.50312588105919
14098300,0,0,12.50312588105919
14098450,0,0,12.50312588105919
14098600,0,0,12.50312588105919
14098750,0,0,12.50312588105919
14098900,0,0,12.50312588105919
14099050,0,0,12.50312588105919
14099200,0,0,12.50312588105919
14099350,0,0,12.50312588105919
14099500,0,0,12.50312588105919
14099650,0,0,12.50312588105919
14099800,0,0,12.50312588105919
14099950,0,0,12.50312588105919
14100100,0,0,12.50312588105919
14100250,0,0,12.50312588105919
14100400,0,0,12.50312588105919
14100550,0,0,12.50312588105919
14100700,0,0,12.50312588105919
14100850,0,0,12.50312588105919
14101000,0,0,12.50312588105919
14101150,0,0,12.50312588105919
14101300,0,0,12.50312588105919
14101450,0,0,12.50312588105919
14101600,0,0,12.50312588105919
14101750,0,0,12.50312588105919
14101900,0,0,12.50312588105919
14102050,0,0,12.50312588105919
14102200,0,0,12.50312588105919
14102350,0,0,12.50312588105919
14102500,0,0,12.50312588105919
14102650,0,0,12.50312588105919
14102800,0,0,12.50312588105919
14102950,0,0,159094.84671297699
14103100,0,0,159094.84671297699
14103250,0,0,159094.84671297699
14103400,0,0,159094.84671297699
14103550,0,0,159094.84671297699
14103700,0,0,159094.84671297699
14103850,0,0,159094.84671297699
14104000,0,0,159094.84671297699
14104150,0,0,159094.84671297699
14104300,0,0,159094.84671297699
14104450,0,0,159094.84671297699
14104600,0,0,159094.84671297699
14104750,0,0,159094.84671297699
14104900,0,0,159094.84671297699
14105050,0,0,159094.84671297699
14105200,0,0,159094.84671297699
14105350,0,0,159094.84671297699
14105500,0,0,159094.84671297699
14105650,0,0,159094.84671297699
14105800,0,0,159094.84671297699
14105950,0,0,159094.84671297699
14106100,0,0,159094.84671297699
14106250,0,0,159094.84671297699
14106400,0,0,159094.84671297699
14106550,0,0,159094.84671297699
14106700,0,0,159094.84671297699
14106850,0,0,159094.84671297699
14107000,0,0,159094.84671297699
14107150,0,0,159094.84671297699
14107300,0,0,159094.84671297699
14107450,0,0,159094.84671297699
14107600,0,0,159094.84671297699
14107750,0,0,159094.84671297699
14107900,0,0,159094.84671297699
14108050,0,0,159094.84671297699
14108200,0,0,159094.84671297699
14108350,0,0,159094.84671297699
14108500,0,0,159094.84671297699
14108650,0,0,159094.84671297699
14108800,0,0,161365.01670309916
14108950,0,0,161365.01670309916
14109100,0,0,161365.01670309916
14109250,0,0,161365.01670309916
14109400,0,0,161365.01670309916
14109550,0,0,161365.01670309916
14109700,0,0,161365.01670309916
14109850,0,0,161365.01670309916
14110000,0,0,161365.01670309916
14110150,0,0,161365.01670309916
14110300,0,0,161365.01670309916
14110450,0,0,161365.01670309916
14110600,0,0,161365.01670309916
14110750,0,0,171850.77762335396
14110900,0,0,171850.77762335396
14111050,0,0,171850.77762335396
14111200,0,0,171850.77762335396
14111350,0,0,171850.77762335396
14111500,0,0,171850.77762335396
14111650,0,0,171850.77762335396
14111800,0,0,171850.77762335396
14111950,0,0,171850.77762335396
14112100,0,0,171850.77762335396
14112250,0,0,171850.77762335396
14112400,0,0,171850.77762335396
14112550,0,0,171850.77762335396
14112700,0,0,168243.57252431213
14112850,0,0,168243.57252431213
14113000,0,0,168243.57252431213
14113150,0,0,168243.57252431213
14113300,0,0,168243.57252431213
14113450,0,0,168243.57252431213
14113600,0,0,168243.57252431213
14113750,0,0,178335.95786553208
14113900,0,0,178335.95786553208
14114050,0,0,178335.95786553208
14114200,0,0,178335.95786553208
14114350,0,0,178335.95786553208
14114500,0,0,182294.94760458323
14114650,0,0,182294.94760458323
14114800,0,0,182294.94760458323
14114950,0,0,198993.7912580685
14115100,0,0,198993.7912580685
14115250,0,0,198993.7912580685
14115400,0,0,198993.7912580685
14115550,0,0,198993.7912580685
14115700,0,0,198993.7912580685
14115850,0,0,198993.7912580685
14116000,0,0,198993.7912580685
14116150,0,0,198993.7912580685
14116300,0,0,198993.7912580685
14116450,0,0,198993.7912580685
14116600,0,0,198993.7912580685
14116750,0,0,198993.7912580685
14116900,0,0,198993.7912580685
14117050,0,0,198993.7912580685
14117200,0,0,198993.7912580685
14117350,0,0,163621.74243678842
14117500,0,0,163621.74243678842
14117650,0,0,163621.74243678842
14117800,0,0,163621.74243678842
14117950,0,0,165179.4975194594
14118100,0,0,165179.4975194594
14118250,0,0,165179.4975194594
14118400,0,0,165179.4975194594
14118550,0,0,165179.4975194594
14118700,0,0,165179.4975194594
14118850,0,0,165179.4975194594
14119000,0,0,165179.4975194594
14119150,0,0,165179.4975194594
14119300,0,0,190632.74432500775
14119450,0,0,190632.74432500775
14119600,0,0,190632.74432500775
14119750,0,0,190632.74432500775
14119900,0,0,190632.74432500775
14120050,0,0,190632.74432500775
14120200,0,0,190632.74432500775
14120350,0,0,190632.74432500775
14120500,0,0,190632.74432500775
14120650,0,0,190632.74432500775
14120800,0,0,190632.74432500775
14120950,0,0,190632.74432500775
14121100,0,0,190632.74432500775
14121250,0,0,190632.74432500775
14121400,0,0,190632.74432500775
14121550,0,0,190632.74432500775
14121700,0,0,190632.74432500775
14121850,0,0,190632.74432500775
14122000,0,0,190632.74432500775
14122150,0,0,190632.74432500775
14122300,0,0,190632.74432500775
14122450,0,0,190632.74432500775
14122600,0,0,190632.74432500775
14122750,0,0,190632.74432500775
14122900,0,0,190632.74432500775
14123050,0,0,190632.74432500775
14123200,0,0,190632.74432500775
14123350,0,0,190632.74432500775
14123500,0,0,190632.74432500775
14123650,0,0,190632.74432500775
14123800,0,0,190632.74432500775
14123950,0,0,190632.74432500775
14124100,0,0,190632.74432500775
14124250,0,0,190632.74432500775
14124400,0,0,190632.74432500775
14124550,0,0,190632.74432500775
14124700,0,0,190632.74432500775
14124850,0,0,190632.74432500775
14125000,0,0,190632.74432500775
14125150,0,0,190632.74432500775
14125300,0,0,190632.74432500775
14125450,0,0,190632.74432500775
14125600,0,0,190632.74432500775
14125750,0,0,190632.74432500775
14125900,0,0,190632.74432500775
14126050,0,0,190632.74432500775
14126200,0,0,190632.74432500775
14126350,0,0,190632.74432500775
14126500,0,0,190632.74432500775
14126650,0,0,157522.69841232736
14126800,0,0,157522.69841232736
14126950,0,0,157522.69841232736
14127100,0,0,157522.69841232736
14127250,0,0,157522.69841232736
14127400,0,0,182275.64361407876
14127550,0,0,182275.64361407876
14127700,0,0,182275.64361407876
14127850,0,0,182275.64361407876
14128000,0,0,182275.64361407876
14128150,0,0,182275.64361407876
14128300,0,0,182275.64361407876
14128450,0,0,182275.64361407876
14128600,0,0,188935.30872040373
14128750,0,0,188935.30872040373
14128900,0,0,188935.30872040373
14129050,0,0,188935.30872040373
14129200,0,0,188935.30872040373
14129350,0,0,188935.30872040373
14129500,0,0,188935.30872040373
14129650,0,0,188935.30872040373
14129800,0,0,188935.30872040373
14129950,0,0,188935.30872040373
14130100,0,0,188935.30872040373
14130250,0,0,188935.30872040373
14130400,0,0,188935.30872040373
14130550,0,0,188935.30872040373
14130700,0,0,188935.30872040373
14130850,0,0,188935.30872040373
14131000,0,0,188935.30872040373
14131150,0,0,188935.30872040373
14131300,0,0,188935.30872040373
14131450,0,0,188935.30872040373
14131600,0,0,188935.30872040373
14131750,0,0,188935.30872040373
14131900,0,0,188935.30872040373
14132050,0,0,155028.38769623745
14132200,0,0,155028.38769623745
14132350,0,0,155028.38769623745
14132500,0,0,155028.38769623745
14132650,0,0,155028.38769623745
14132800,0,0,155028.38769623745
14132950,0,0,155028.38769623745
14133100,0,0,155028.38769623745
14133250,0,0,178731.68603283755
14133400,0,0,178731.68603283755
14133550,0,0,178731.68603283755
14133700,0,0,178731.68603283755
14133850,0,0,178731.68603283755
14134000,0,0,179804.7809197849
14134150,0,0,179804.7809197849
14134300,0,0,179804.7809197849
14134450,0,0,179804.7809197849
14134600,0,0,189567.0253014685
14134750,0,0,189567.0253014685
14134900,0,0,189567.0253014685
14135050,0,0,189567.0253014685
14135200,0,0,189567.0253014685
14135350,0,0,189567.0253014685
14135500,0,0,189567.0253014685
14135650,0,0,189567.0253014685
14135800,0,0,189567.0253014685
14135950,0,0,189567.0253014685
14136100,0,0,189567.0253014685
14136250,0,0,189567.0253014685
14136400,0,0,123468.92081225086
14136550,0,0,123468.92081225086
14136700,0,0,123468.92081225086
14136850,0,0,123468.92081225086
14137000,0,0,123468.92081225086
14137150,0,0,123468.92081225086
14137300,0,0,123468.92081225086
14137450,0,0,123468.92081225086
14137600,0,0,123468.92081225086
14137750,0,0,123468.92081225086
14137900,0,0,123468.92081225086
14138050,0,0,123468.92081225086
14138200,0,0,123468.92081225086
14138350,0,0,123468.92081225086
14138500,0,0,114232.99814233092
14138650,0,0,114232.99814233092
14138800,0,0,114232.99814233092
14138950,0,0,112609.4675280884
14139100,0,0,112609.4675280884
14139250,0,0,112609.4675280884
14139400,0,0,112609.4675280884
14139550,0,0,112609.4675280884
14139700,0,0,112609.4675280884
14139850,0,0,112609.4675280884
14140000,0,0,145783.3119161608
14140150,0,0,145783.3119161608
14140300,0,0,145783.3119161608
14140450,0,0,145783.3119161608
14140600,0,0,99217.85932846148
14140750,0,0,99217.85932846148
14140900,0,0,99217.85932846148
14141050,0,0,99217.85932846148
14141200,0,0,99217.85932846148
14141350,0,0,99217.85932846148
14141500,0,0,99217.85932846148
14141650,0,0,99217.85932846148
14141800,0,0,99217.85932846148
14141950,0,0,99217.85932846148
14142100,0,0,48331.44637030304
14142250,0,0,48331.44637030304
14142400,0,0,48331.44637030304
14142550,0,0,48331.44637030304
14142700,0,0,48331.44637030304
14142850,0,0,48331.44637030304
14143000,0,0,48331.44637030304
14143150,0,0,48331.44637030304
14143300,0,0,48331.44637030304
14143450,0,0,48331.44637030304
14143600,0,0,48331.44637030304
14143750,0,0,48331.44637030304
14143900,0,0,48331.44637030304
14144050,0,0,48331.44637030304
14144200,0,0,48331.44637030304
14144350,0,0,48331.44637030304
14144500,0,0,48331.44637030304
14144650,0,0,48331.44637030304
14144800,0,0,48331.44637030304
14144950,0,0,48331.44637030304
14145100,0,0,48331.44637030304
14145250,0,0,48331.44637030304
14145400,0,0,48331.44637030304
14145550,0,0,48331.44637030304
14145700,0,0,48331.44637030304
14145850,0,0,48331.44637030304
14146000,0,0,48331.44637030304
14146150,0,0,48331.44637030304
14146300,0,0,48331.44637030304
14146450,0,0,48331.44637030304
14146600,0,0,48331.44637030304
14146750,0,0,48331.44637030304
14146900,0,0,48331.44637030304
14147050,0,0,48331.44637030304
14147200,0,0,48331.44637030304
14147350,0,0,48331.44637030304
14147500,0,0,48331.44637030304
14147650,0,0,48331.44637030304
14147800,0,0,48331.44637030304
14147950,0,0,48331.44637030304
14148100,0,0,48331.44637030304
14148250,0,0,48331.44637030304
14148400,0,0,48331.44637030304
14148550,0,0,48331.44637030304
14148700,0,0,48331.44637030304
14148850,0,0,48331.44637030304
14149000,0,0,48331.44637030304
14149150,0,0,48331.44637030304
14149300,0,0,48331.44637030304
14149450,0,0,48331.44637030304
14149600,0,0,48331.44637030304
14149750,0,0,48331.44637030304
14149900,0,0,48331.44637030304
14150050,0,0,48331.44637030304
14150200,0,0,48331.44637030304
14150350,0,0,48331.44637030304
14150500,0,0,48331.44637030304
14150650,0,0,48331.44637030304
14150800,0,0,48331.44637030304
14150950,0,0,48331.44637030304
14151100,0,0,48331.44637030304
14151250,0,0,48331.44637030304
14151400,0,0,48331.44637030304
14151550,0,0,48331.44637030304
14151700,0,0,48331.44637030304
14151850,0,0,48331.44637030304
14152000,0,0,48331.44637030304
14152150,0,0,48331.44637030304
14152300,0,0,48331.44637030304
14152450,0,0,48331.44637030304
14152600,0,0,48331.44637030304
14152750,0,0,48331.44637030304
14152900,0,0,48331.44637030304
14153050,0,0,48331.44637030304
14153200,0,0,48331.44637030304
14153350,0,0,48331.44637030304
14153500,0,0,48331.44637030304
14153650,0,0,48331.44637030304
14153800,0,0,48331.44637030304
14153950,0,0,48331.44637030304
14154100,0,0,48331.44637030304
14154250,0,0,48331.44637030304
14154400,0,0,48331.44637030304
14154550,0,0,48331.44637030304
14154700,0,0,48331.44637030304
14154850,0,0,48331.44637030304
14155000,0,0,48331.44637030304
14155150,0,0,48331.44637030304
14155300,0,0,48331.44637030304
14155450,0,0,48331.44637030304
14155600,0,0,48331.44637030304
14155750,0,0,48331.44637030304
14155900,0,0,48331.44637030304
14156050,0,0,48331.44637030304
14156200,0,0,48331.44637030304
14156350,0,0,48331.44637030304
14156500,0,0,48331.44637030304
14156650,0,0,48331.44637030304
14156800,0,0,48331.44637030304
14156950,0,0,48331.44637030304
14157100,0,0,48331.44637030304
14157250,0,0,48331.44637030304
14157400,0,0,48331.44637030304
14157550,0,0,48331.44637030304
14157700,0,0,48331.44637030304
14157850,0,0,48331.44637030304
14158000,0,0,48331.44637030304
14158150,0,0,48331.44637030304
14158300,0,0,48331.44637030304
14158450,0,0,48331.44637030304
14158600,0,0,48331.44637030304
14158750,0,0,48331.44637030304
14158900,0,0,48331.44637030304
14159050,0,0,48331.44637030304
14159200,0,0,48331.44637030304
14159350,0,0,48331.44637030304
14159500,0,0,48331.44637030304
14159650,0,0,48331.44637030304
14159800,0,0,48331.44637030304
14159950,0,0,48331.44637030304
14160100,0,0,48331.44637030304
14160250,0,0,48331.44637030304
14160400,0,0,48331.44637030304
14160550,0,0,48331.44637030304
14160700,0,0,48331.44637030304
14160850,0,0,48331.44637030304
14161000,0,0,48331.44637030304
14161150,0,0,48331.44637030304
14161300,0,0,48331.44637030304
14161450,0,0,48331.44637030304
14161600,0,0,48331.44637030304
14161750,0,0,48331.44637030304
14161900,0,0,48331.44637030304
14162050,0,0,48331.44637030304
14162200,0,0,48331.44637030304
14162350,0,0,48331.44637030304
14162500,0,0,48331.44637030304
14162650,0,0,48331.44637030304
14162800,0,0,48331.44637030304
14162950,0,0,48331.44637030304
14163100,0,0,48331.44637030304
14163250,0,0,48331.44637030304
14163400,0,0,48331.44637030304
14163550,0,0,48331.44637030304
14163700,0,0,48331.44637030304
14163850,0,0,48331.44637030304
14164000,0,0,47816.66503735908
14164150,0,0,47816.66503735908
14164300,0,0,47816.66503735908
14164450,0,0,47816.66503735908
14164600,0,0,47816.66503735908
14164750,0,0,47816.66503735908
14164900,0,0,47816.66503735908
14165050,0,0,47816.66503735908
14165200,0,0,47816.66503735908
14165350,0,0,47816.66503735908
14165500,0,0,47816.66503735908
14165650,0,0,47816.66503735908
14165800,0,0,47816.66503735908
14165950,0,0,47816.66503735908
14166100,0,0,47816.66503735908
14166250,0,0,47816.66503735908
14166400,0,0,47816.66503735908
14166550,0,0,47816.66503735908
14166700,0,0,47816.66503735908
14166850,0,0,47816.66503735908
14167000,0,0,47816.66503735908
14167150,0,0,47816.66503735908
14167300,0,0,47816.66503735908
14167450,0,0,47816.66503735908
14167600,0,0,47816.66503735908
14167750,0,0,47816.66503735908
14167900,0,0,47816.66503735908
14168050,0,0,47816.66503735908
14168200,0,0,47816.66503735908
14168350,0,0,47816.66503735908
14168500,0,0,47816.66503735908
14168650,0,0,47816.66503735908
14168800,0,0,47816.66503735908
14168950,0,0,47816.66503735908
14169100,0,0,47816.66503735908
14169250,0,0,47816.66503735908
14169400,0,0,47816.66503735908
14169550,0,0,47816.66503735908
14169700,0,0,47816.66503735908
14169850,0,0,47816.66503735908
14170000,0,0,47816.66503735908
14170150,0,0,47816.66503735908
14170300,0,0,47816.66503735908
14170450,0,0,47816.66503735908
14170600,0,0,47816.66503735908
14170750,0,0,47816.66503735908
14170900,0,0,47816.66503735908
14171050,0,0,47816.66503735908
14171200,0,0,47816.66503735908
14171350,0,0,47816.66503735908
14171500,0,0,47816.66503735908
14171650,0,0,47816.66503735908
14171800,0,0,47815.91305022483
14171950,0,0,47815.91305022483
14172100,0,0,47815.91305022483
14172250,0,0,47815.91305022483
14172400,0,0,47815.91305022483
14172550,0,0,47815.91305022483
14172700,0,0,47815.91305022483
14172850,0,0,47815.91305022483
14173000,0,0,47815.91305022483
14173150,0,0,47815.91305022483
14173300,0,0,47815.91305022483
14173450,0,0,47815.91305022483
14173600,0,0,47815.91305022483
14173750,0,0,47815.91305022483
14173900,0,0,47815.91305022483
14174050,0,0,47815.91305022483
14174200,0,0,47815.91305022483
14174350,0,0,47815.91305022483
14174500,0,0,47815.91305022483
14174650,0,0,47815.91305022483
14174800,0,0,47815.91305022483
14174950,0,0,47815.91305022483
14175100,0,0,47815.91305022483
14175250,0,0,47815.91305022483
14175400,0,0,47815.91305022483
14175550,0,0,47815.91305022483
14175700,0,0,47815.91305022483
14175850,0,0,47815.91305022483
14176000,0,0,47815.91305022483
14176150,0,0,47815.91305022483
14176300,0,0,47815.91305022483
14176450,0,0,47815.91305022483
14176600,0,0,47815.91305022483
14176750,0,0,47815.91305022483
14176900,0,0,47815.91305022483
14177050,0,0,47815.91305022483
14177200,0,0,47815.91305022483
14177350,0,0,47815.91305022483
