blocknumber,volume USDT for 5% slippage
11942800,6090727.674115372
11942950,6099046.818757735
11943100,6094127.996443361
11943250,6070070.363309
11943400,6041011.324928902
11943550,5985313.599790894
11943700,6006771.9839598965
11943850,5966478.653747014
11944000,5985948.334950058
11944150,5925296.460659109
11944300,5944199.501906111
11944450,5956005.276054579
11944600,5971877.11089264
11944750,5990223.32742347
11944900,5993542.404909791
11945050,6002914.285606361
11945200,5993912.68640616
11945350,6002283.5124418
11945500,6014477.417011583
11945650,6020508.959875107
11945800,5995593.210549949
11945950,5989639.491454145
11946100,5990975.09635867
11946250,6009623.5073618395
11946400,6013953.097609493
11946550,6035998.225000782
11946700,5972653.455690729
11946850,6011045.873036152
11947000,6030539.74958778
11947150,6020426.308884057
11947300,6010342.232440943
11947450,6038340.892710258
11947600,6045857.328711055
11947750,6054832.473391896
11947900,6095343.823453322
11948050,6092293.405365745
11948200,6117650.378387255
11948350,6127596.1285271635
11948500,6129630.887620097
11948650,6133949.653244109
11948800,6165279.247554855
11948950,6132966.775174784
11949100,6177181.67836478
11949250,6179189.260553106
11949400,6165045.048992462
11949550,6175841.823450628
11949700,6182951.313976139
11949850,6174218.4443228915
11950000,6164990.167801835
11950150,6157332.566770261
11950300,6174221.967574639
11950450,6164930.5722715845
11950600,6150766.798009575
11950750,6159242.63124506
11950900,6144579.272113746
11951050,6155442.33919531
11951200,6175956.554201569
11951350,6210264.078663517
11951500,6250219.615172476
11951650,6256525.313924948
11951800,6273170.810051165
11951950,6281893.426193782
11952100,6276560.207598426
11952250,6047873.925973267
11952400,6036714.895806375
11952550,6064411.152834474
11952700,6062259.779833482
11952850,6053579.732968473
11953000,6087239.913873374
11953150,6214973.33594148
11953300,6225964.850269001
11953450,6443840.8725344725
11953600,6449520.781046204
11953750,6420499.497552994
11953900,6411040.886070416
11954050,6418653.495837769
11954200,6416034.1575246705
11954350,6406724.639327111
11954500,6411195.880911412
11954650,6409390.077461988
11954800,6422856.587055373
11954950,6452827.614317736
11955100,6460780.187112262
11955250,6464971.226373364
11955400,6486155.170330472
11955550,6527897.696659686
11955700,6496824.839905249
11955850,6476455.311489164
11956000,6476859.384964843
11956150,6509424.138704952
11956300,6496232.51043647
11956450,6478287.63035705
11956600,6483028.338951538
11956750,6490058.910978308
11956900,6508482.020069225
11957050,6483629.664213842
11957200,6459660.251889948
11957350,6456673.559911683
11957500,6453291.983872203
11957650,6456083.121418372
11957800,6400655.307685677
11957950,6467023.6561443675
11958100,6460220.250885411
11958250,6412266.165142317
11958400,6402758.733935904
11958550,6402065.678302319
11958700,6435347.34532973
11958850,6454980.3299094625
11959000,6458674.447236205
11959150,6511500.255666463
11959300,6524586.719707964
11959450,6528237.487062037
11959600,6498526.281853838
11959750,6483639.036929046
11959900,6485009.016894791
11960050,6436624.796259475
11960200,6402498.332488727
11960350,6417124.786278266
11960500,6410361.68518205
11960650,6381301.237265161
11960800,6408494.316765146
11960950,6365356.247360629
11961100,6358987.315630591
11961250,6373286.9404837955
11961400,6365718.062158103
11961550,6380549.784014689
11961700,6387367.228477804
11961850,6395384.930004897
11962000,6391100.3288715705
11962150,6413658.754480578
11962300,6418242.411427366
11962450,6439611.699988784
11962600,6446151.742625516
11962750,6448358.387994945
11962900,6446117.21069916
11963050,6465123.153064322
11963200,6482045.843988145
11963350,6482273.142302416
11963500,6482365.703483057
11963650,6505996.561834202
11963800,6505471.012912118
11963950,6517878.809159527
11964100,6525638.307832353
11964250,6552639.464239489
11964400,6562178.687680617
11964550,6568784.69105473
11964700,6576290.950989252
11964850,6577208.057841373
11965000,6578075.598671523
11965150,6566451.912295204
11965300,6586792.241700329
11965450,6632988.78780668
11965600,6599533.089134262
11965750,6549511.580728308
11965900,6539387.3223267915
11966050,6549177.697605691
11966200,6539618.808899098
11966350,6547440.250583694
11966500,6555181.535198526
11966650,6580386.098101056
11966800,6569609.159352271
11966950,6569629.843844166
11967100,6565715.743021227
11967250,6530932.203942148
11967400,6543823.845466719
11967550,6534589.961242208
11967700,6517320.490930887
11967850,6532779.536924489
11968000,6538073.312429526
11968150,6521341.624071522
11968300,6535967.906969101
11968450,6518527.029703889
11968600,6561384.950975282
11968750,6590378.043297579
11968900,6603852.73392162
11969050,6617877.005412051
11969200,6599675.543653214
11969350,6556556.094840736
11969500,6518280.999791584
11969650,6519121.437352214
11969800,6508406.628850478
11969950,6519343.270653068
11970100,6524527.616859482
11970250,6515478.67983905
11970400,6527702.828594531
11970550,6533408.027582062
11970700,6568997.817176203
11970850,6493118.343961092
11971000,6459010.195166193
11971150,6511182.134897999
11971300,6511461.847984459
11971450,6528775.006886262
11971600,6531886.692889422
11971750,6541965.271532165
11971900,6534132.911180887
11972050,6528946.002921941
11972200,6536765.593539683
11972350,6557514.847015877
11972500,6548893.06029974
11972650,6540774.734688417
11972800,6556776.370767418
11972950,6582231.0134288985
11973100,6569882.8780998485
11973250,6554079.073355638
11973400,6518065.86065663
11973550,6470391.684698163
11973700,6491936.0683881715
11973850,6493106.429212313
11974000,6489533.681951887
11974150,6500212.055561896
11974300,6494735.764173422
11974450,6486787.61244511
11974600,6499526.113321785
11974750,6506172.203719524
11974900,6518335.3896679655
11975050,6436760.063387003
11975200,6412747.748328636
11975350,6399724.343504799
11975500,6374388.07847963
11975650,6404243.35564543
11975800,6422177.833825884
11975950,6426523.497929635
11976100,6422784.479525377
11976250,6422720.251123359
11976400,6405436.720011059
11976550,6403137.742397619
11976700,6540056.852999724
11976850,6538765.698559094
11977000,6536419.426477104
11977150,6533563.677780318
11977300,6505577.806276688
11977450,6513429.390940094
11977600,6516571.328230852
11977750,6524521.550288325
11977900,6534045.877847849
11978050,6536844.101560363
11978200,6553793.660992749
11978350,6540656.234225364
11978500,6561985.918324407
11978650,6546836.285226844
11978800,6577440.241969114
11978950,6591655.482662585
11979100,6584005.304135792
11979250,6555690.047395358
11979400,6526700.253667524
11979550,6537266.5299991565
11979700,6563198.902338274
11979850,6587596.126748647
11980000,6612554.265718068
11980150,6622464.8734855205
11980300,6629867.32732547
11980450,6634318.743430791
11980600,6631061.6527967425
11980750,6632081.830114939
11980900,6634960.271427789
11981050,6589856.8200315125
11981200,6645508.413046015
11981350,6614331.502846157
11981500,6636428.331121514
11981650,6643671.235989417
11981800,6637894.028816197
11981950,6632384.974424252
11982100,6628869.423192145
11982250,6634060.3863119455
11982400,6628127.317511316
11982550,6627152.378704843
11982700,6617439.818105728
11982850,6627280.1810148405
11983000,6677097.3639446935
11983150,6728875.75246789
11983300,6735697.293277842
11983450,6746988.194182746
11983600,6743820.578707683
11983750,6784191.64375306
11983900,6517076.69978785
11984050,6502739.083194838
11984200,6488838.257927252
11984350,6497404.553921891
11984500,6560626.3112240005
11984650,6555554.112782738
11984800,6529303.181404838
11984950,6539400.715391418
11985100,6507749.248473046
11985250,6518800.493568941
11985400,6542982.687632364
11985550,6537483.04770942
11985700,6541395.125348268
11985850,6546715.378970201
11986000,6599965.856953685
11986150,6587806.434855369
11986300,6611334.310209054
11986450,6633828.924113482
11986600,6639859.976069405
11986750,6635635.956328375
11986900,6656222.386782108
11987050,6688366.460434148
11987200,6627779.802130365
11987350,6624826.618716965
11987500,6636139.7414220525
11987650,6647154.327251259
11987800,6653635.523854423
11987950,6654328.127455146
11988100,6680697.6624567
11988250,6661553.385846427
11988400,6669965.978147575
11988550,6670135.998311505
11988700,6692217.574178839
11988850,6695448.364772515
11989000,6690114.502087256
11989150,6683767.051500883
11989300,6693175.80439936
11989450,6690911.666661295
11989600,6704251.096945198
11989750,6696348.079577515
11989900,6705823.442562563
11990050,6719766.753060577
11990200,6729380.944924256
11990350,6733156.997332168
11990500,6732322.44300832
11990650,6734863.834094532
11990800,6740665.310741217
11990950,6732799.522483953
11991100,6734287.871885159
11991250,6733653.752471317
11991400,6717715.449490047
11991550,6716667.461958165
11991700,6705185.837217742
11991850,6711778.330767679
11992000,6696254.440488221
11992150,6693895.007606465
11992300,6690051.095191792
11992450,6711576.601525368
11992600,6733009.787084959
11992750,6746495.31836207
11992900,6738103.049813576
11993050,6730149.096630988
11993200,6703192.601907576
11993350,6721756.9622697905
11993500,6696382.169186794
11993650,6706859.565540863
11993800,6730292.228145957
11993950,6744003.068014862
11994100,6787580.126119958
11994250,6807862.520365041
11994400,6870630.411475308
11994550,6883182.262085585
11994700,6888589.772305624
11994850,6895290.659531208
11995000,6826224.472675582
11995150,6798382.182338543
11995300,6813350.011253302
11995450,6804430.08054111
11995600,6964742.630097687
11995750,6972196.163072489
11995900,7032294.560001485
11996050,7038516.613571744
11996200,7034903.682676721
11996350,7000951.147417563
11996500,6956682.838618989
11996650,6957844.464466838
11996800,6948078.813012624
11996950,6957401.01790311
11997100,6949985.867456742
11997250,6980561.33307406
11997400,7207435.397692121
11997550,7201175.047994213
11997700,7223202.263265877
11997850,7234125.564132309
11998000,7216293.2339190915
11998150,7237930.73892677
11998300,7252739.517287886
11998450,7255018.51642737
11998600,7268390.739413263
11998750,7273556.478777578
11998900,7289755.540841101
11999050,7274444.59514552
11999200,7286638.183314893
11999350,7280443.740321411
11999500,7295471.374854896
11999650,7283521.939529421
11999800,7314959.2276224345
11999950,7316216.520121619
12000100,7316826.929389153
12000250,7332033.857726424
12000400,7363724.354535198
12000550,7367255.6642269995
12000700,7380348.991926725
12000850,7424325.203758943
12001000,7479688.84897247
12001150,7487728.998148566
12001300,7492167.610148832
12001450,7527420.5339113185
12001600,7515784.83228084
12001750,7513751.531217899
12001900,7538136.168684898
12002050,7531627.331890587
12002200,7516434.604975419
12002350,7529814.336426791
12002500,7511142.00284959
12002650,7520521.430634998
12002800,7502013.7901948
12002950,7474046.334312638
12003100,7585897.619085552
12003250,7613178.149128034
12003400,7632524.456521412
12003550,7605368.621235051
12003700,7613694.449665586
12003850,7602715.688035356
12004000,7602395.362938888
12004150,7604920.356662943
12004300,7603448.77372674
12004450,7557356.731884937
12004600,7582119.798559572
12004750,7603747.897671988
12004900,7594788.068358151
12005050,7586381.611682121
12005200,7576656.684409732
12005350,7590043.942981218
12005500,7610903.060812518
12005650,7598777.016153729
12005800,7562485.035488163
12005950,7580126.9415038
12006100,7586217.217248049
12006250,7589036.9924341645
12006400,7593268.253530914
12006550,7605042.717451907
12006700,7611940.014278586
12006850,7597806.902993165
12007000,7597103.123057618
12007150,7620185.828699268
12007300,7656782.085574692
12007450,7663049.161834518
12007600,7661750.94872237
12007750,7641562.466523731
12007900,7592762.4272927325
12008050,7571430.067717847
12008200,7564727.092776791
12008350,7545898.526194543
12008500,7540518.903139282
12008650,7572267.085750017
12008800,7572461.768390993
12008950,7599342.090790898
12009100,7596850.750474315
12009250,7609421.164739622
12009400,7612843.258254739
12009550,7631844.928432364
12009700,7625029.511265844
12009850,7635390.757503781
12010000,7631824.305888885
12010150,7643768.720530212
12010300,7641687.038539914
12010450,7616838.800738954
12010600,7630447.8856460955
12010750,7627944.544012582
12010900,7632257.476467953
12011050,7655652.89959343
12011200,7665548.095298705
12011350,7659280.086613126
12011500,7683363.529709524
12011650,7684038.051799815
12011800,7673183.365416738
12011950,7662058.604482178
12012100,7678612.210632017
12012250,7733386.040255995
12012400,7711052.761587542
12012550,7719582.846229311
12012700,7733796.439485373
12012850,7718866.94649303
12013000,7664164.952951205
12013150,7616017.988376422
12013300,7661737.220376248
12013450,7693955.393342748
12013600,7700396.414008893
12013750,7690685.97220826
12013900,7673978.269786265
12014050,7674541.990220613
12014200,7651626.77515705
12014350,7637476.080575207
12014500,7653838.562858526
12014650,7674900.825849317
12014800,7682351.823680949
12014950,7694693.009477807
12015100,7707228.4763899585
12015250,7731162.286673311
12015400,7714539.320530517
12015550,7702758.8420692235
12015700,7715394.6113047805
12015850,7704557.783515805
12016000,7705992.342345253
12016150,7622333.041008461
12016300,7653401.381596681
12016450,7651384.129022313
12016600,7504333.659413656
12016750,7529051.628781842
12016900,7548372.304175114
12017050,7563575.310695952
12017200,7544135.077872146
12017350,7539539.1074258
12017500,7577615.107596166
12017650,7586046.585532736
12017800,7594407.538705948
12017950,7585404.444205547
12018100,7578488.662269045
12018250,7584881.547133857
12018400,7582400.515429515
12018550,7568511.425964151
12018700,7576919.510087526
12018850,7573362.848621984
12019000,7615806.526994211
12019150,7598359.564041523
12019300,7578233.836146269
