blocknumber,reserve USDC,reserve DAI,volume USDC for 5% slippage
11377300,0,0,229596.28085447382
11377450,0,0,229515.42786247376
11377600,0,0,229246.3596221581
11377750,0,0,229209.0436497368
11377900,0,0,229103.8486950528
11378050,0,0,229702.74942363147
11378200,0,0,229860.83346247394
11378350,0,0,229756.92768821027
11378500,0,0,229438.91275363136
11378650,0,0,229331.86410436872
11378800,0,0,229908.97198573686
11378950,0,0,229896.06334410515
11379100,0,0,229364.1442565266
11379250,0,0,229546.4602035787
11379400,0,0,229461.9286764739
11379550,0,0,230035.96276684199
11379700,0,0,229555.1600816315
11379850,0,0,229609.6605106322
11380000,0,0,229600.84760573693
11380150,0,0,229819.34546752647
11380300,0,0,229923.2908979999
11380450,0,0,229552.37229999993
11380600,0,0,229892.08539299946
11380750,0,0,229557.7666217368
11380900,0,0,229163.2227708418
11381050,0,0,209714.77418710524
11381200,0,0,209843.15063263103
11381350,0,0,209612.6188633684
11381500,0,0,209374.93435836816
11381650,0,0,210013.27052373718
11381800,0,0,210127.79859752627
11381950,0,0,209692.6274816841
11382100,0,0,209582.18112889444
11382250,0,0,209191.7426361055
11382400,0,0,209538.50238557858
11382550,0,0,210042.64542589523
11382700,0,0,209943.52165731555
11382850,0,0,209892.11070968397
11383000,0,0,209700.7853140002
11383150,0,0,209212.205707632
11383300,0,0,209608.9346218952
11383450,0,0,210236.44992136862
11383600,0,0,209462.01234105276
11383750,0,0,209649.57624284225
11383900,0,0,210051.62813142082
11384050,0,0,210014.79042668454
11384200,0,0,210024.249091947
11384350,0,0,209799.91395547334
11384500,0,0,210154.8081984208
11384650,0,0,210135.35957915848
11384800,0,0,209483.63975652587
11384950,0,0,209859.47039294709
11385100,0,0,209695.48734105285
11385250,0,0,210009.74009778956
11385400,0,0,209499.2411624738
11385550,0,0,209585.2140327366
11385700,0,0,210328.88617605204
11385850,0,0,209715.8786241575
11386000,0,0,209836.15041331574
11386150,0,0,210144.42932510516
11386300,0,0,209907.06629821053
11386450,0,0,210249.22481999965
11386600,0,0,210351.22493378958
11386750,0,0,210174.86998215783
11386900,0,0,209928.85302657913
11387050,0,0,210074.05760989478
11387200,0,0,210257.4950007368
11387350,0,0,209780.3915809472
11387500,0,0,209791.8376827892
11387650,0,0,210050.93489142135
11387800,0,0,210557.54063757928
11387950,0,0,210496.14409994707
11388100,0,0,210404.358901368
11388250,0,0,210254.064720158
11388400,0,0,210278.28364626272
11388550,0,0,210579.46678073704
11388700,0,0,210729.5153584215
11388850,0,0,210693.15464915754
11389000,0,0,210684.5553181055
11389150,0,0,210656.6248285789
11389300,0,0,211227.8591204211
11389450,0,0,210756.30972499913
11389600,0,0,210860.83404494775
11389750,0,0,211362.1983874212
11389900,0,0,210852.61597678903
11390050,0,0,211519.05919363163
11390200,0,0,211034.50043121073
11390350,0,0,210991.7429864211
11390500,0,0,211329.25435173698
11390650,0,0,211315.10169863142
11390800,0,0,211600.52644210542
11390950,0,0,211270.79374352563
11391100,0,0,211387.31187568465
11391250,0,0,211421.4934672634
11391400,0,0,211242.28742105234
11391550,0,0,211259.48627168406
11391700,0,0,211248.74699189514
11391850,0,0,210807.56719357846
11392000,0,0,211287.86150894733
11392150,0,0,211533.09822200006
11392300,0,0,211486.3599757366
11392450,0,0,211438.97204347374
11392600,0,0,211023.92389473738
11392750,0,0,210954.9903432103
11392900,0,0,211441.77549742116
11393050,0,0,211188.50195210567
11393200,0,0,211215.5947120525
11393350,0,0,211116.06094710482
11393500,0,0,217532.5522263688
11393650,0,0,217675.41717157885
11393800,0,0,217383.96951831598
11393950,0,0,217795.32295936905
11394100,0,0,217693.37253705272
11394250,0,0,217482.02404531604
11394400,0,0,217735.22760389512
11394550,0,0,217545.04806115804
11394700,0,0,217205.19479073724
11394850,0,0,217499.88097010506
11395000,0,0,217318.76477821078
11395150,0,0,217492.69212410506
11395300,0,0,217457.02308078948
11395450,0,0,217498.10984900035
11395600,0,0,217915.97482842067
11395750,0,0,217657.31150052603
11395900,0,0,217974.63106168387
11396050,0,0,217503.31549810478
11396200,0,0,217496.75020668376
11396350,0,0,217603.5471704211
11396500,0,0,217620.94808673626
11396650,0,0,217444.52195073664
11396800,0,0,217442.09571121028
11396950,0,0,217323.81864968454
11397100,0,0,217819.63147473708
11397250,0,0,217667.77593289502
11397400,0,0,216091.54585836828
11397550,0,0,216599.55677763186
11397700,0,0,216151.3571105264
11397850,0,0,216362.76012310525
11398000,0,0,216684.37497978937
11398150,0,0,216370.46927578934
11398300,0,0,216119.8996501579
11398450,0,0,216218.355007316
11398600,0,0,216434.66350752627
11398750,0,0,216688.87979368446
11398900,0,0,216261.88706015795
11399050,0,0,216490.98250221042
11399200,0,0,216220.9893371584
11399350,0,0,216481.51290768431
11399500,0,0,216468.09903794713
11399650,0,0,216302.80926600005
11399800,0,0,216358.57093068445
11399950,0,0,216324.70216321014
11400100,0,0,216356.5215295786
11400250,0,0,216471.24594394723
11400400,0,0,216049.10640105326
11400550,0,0,216122.52799131535
11400700,0,0,215908.6161070522
11400850,0,0,216134.00041721063
11401000,0,0,216219.6105431579
11401150,0,0,216612.4264467368
11401300,0,0,217303.34745921008
11401450,0,0,217171.12209531525
11401600,0,0,217022.85009478917
11401750,0,0,216512.23004705273
11401900,0,0,216776.83649699995
11402050,0,0,216919.45509952633
11402200,0,0,217016.14293742087
11402350,0,0,217195.86071026325
11402500,0,0,217409.8722814205
11402650,0,0,217381.82777973684
11402800,0,0,216766.48005584255
11402950,0,0,217283.96895021014
11403100,0,0,217054.02530926326
11403250,0,0,216672.19978205254
11403400,0,0,217457.39731489494
11403550,0,0,216865.0319167897
11403700,0,0,216929.71252736822
11403850,0,0,217206.69985852577
11404000,0,0,172221.17274536844
11404150,0,0,172127.5885569998
11404300,0,0,172062.27714710496
11404450,0,0,172026.1111961049
11404600,0,0,172136.41169242095
11404750,0,0,172199.02809236804
11404900,0,0,172138.71443594713
11405050,0,0,172161.56997521082
11405200,0,0,172269.99957152642
11405350,0,0,172034.19310531626
11405500,0,0,172029.711892684
11405650,0,0,172051.76491300017
11405800,0,0,172104.60228442075
11405950,0,0,172337.56067763176
11406100,0,0,172429.9234661581
11406250,0,0,172474.24590968434
11406400,0,0,172614.62396815792
11406550,0,0,172226.00868110545
11406700,0,0,172198.9164633155
11406850,0,0,172212.13585105212
11407000,0,0,172600.49701163173
11407150,0,0,172220.3210524735
11407300,0,0,172081.11916442122
11407450,0,0,172110.1482352633
11407600,0,0,172373.62286936818
11407750,0,0,172325.88221857883
11407900,0,0,172370.81446531555
11408050,0,0,172302.32590389485
11408200,0,0,172113.18841478927
11408350,0,0,172095.49553915765
11408500,0,0,172084.05577357905
11408650,0,0,172113.19869452622
11408800,0,0,172112.4743198948
11408950,0,0,172191.80804363173
11409100,0,0,172451.3459340525
11409250,0,0,172397.3961733682
11409400,0,0,172001.48116168426
11409550,0,0,172116.98276805272
11409700,0,0,172488.28254989441
11409850,0,0,172370.83250852628
11410000,0,0,172133.7226528949
11410150,0,0,172364.79339521052
11410300,0,0,172318.3289077892
11410450,0,0,172344.07717615785
11410600,0,0,172243.22247105278
11410750,0,0,172593.71848168457
11410900,0,0,172678.53746578936
11411050,0,0,172585.13869963167
11411200,0,0,172187.72483321046
11411350,0,0,172391.25967810536
11411500,0,0,172327.91717747366
11411650,0,0,172206.08035047352
11411800,0,0,172389.12262694724
11411950,0,0,172321.7294674213
11412100,0,0,172253.22152978927
11412250,0,0,172202.16275621066
11412400,0,0,172147.1142024733
11412550,0,0,172081.27284821076
11412700,0,0,172335.70281005232
11412850,0,0,172044.75317168422
11413000,0,0,172308.76907452615
11413150,0,0,172221.79711036803
11413300,0,0,172203.69968836848
11413450,0,0,172121.48816773668
11413600,0,0,172083.5391640528
11413750,0,0,172158.07149421005
11413900,0,0,172309.11235894728
11414050,0,0,172420.70957668452
11414200,0,0,172198.67613063147
11414350,0,0,172281.8909678422
11414500,0,0,172389.29877578933
11414650,0,0,172054.84677268425
11414800,0,0,172375.9639375792
11414950,0,0,173270.6322805793
11415100,0,0,173314.08174699964
11415250,0,0,173742.97763947397
11415400,0,0,173688.06672647363
11415550,0,0,174901.51126073673
11415700,0,0,174728.0365161053
11415850,0,0,174912.03609047364
11416000,0,0,174885.19978731545
11416150,0,0,174822.88950426318
11416300,0,0,174990.1090474208
11416450,0,0,174808.93592157867
11416600,0,0,175334.00172742084
11416750,0,0,175420.84534699982
11416900,0,0,175423.42138936836
11417050,0,0,175327.45997405238
11417200,0,0,175210.32273852592
11417350,0,0,175531.333279158
11417500,0,0,175371.47044557892
11417650,0,0,175217.8620234211
11417800,0,0,175468.02761668386
11417950,0,0,175286.18878805218
11418100,0,0,175636.75931642065
11418250,0,0,175765.6172733684
11418400,0,0,175595.10972121032
11418550,0,0,175188.2123411051
11418700,0,0,175275.26710168412
11418850,0,0,175901.01701173699
11419000,0,0,175282.7661548946
11419150,0,0,175828.9927812107
11419300,0,0,175794.37494699983
11419450,0,0,175783.75691936817
11419600,0,0,175623.22096421057
11419750,0,0,176058.22050784202
11419900,0,0,175845.90051773703
11420050,0,0,175698.64206994744
11420200,0,0,175672.50647794735
11420350,0,0,175746.4761948944
11420500,0,0,175784.93678399967
11420650,0,0,175661.65816063154
11420800,0,0,176159.61206157878
11420950,0,0,175734.3839383684
11421100,0,0,175380.02839236893
11421250,0,0,175624.27672721073
11421400,0,0,175778.5639490001
11421550,0,0,175537.71238994738
11421700,0,0,175708.0988536314
11421850,0,0,176774.08892500028
11422000,0,0,176689.93215026334
11422150,0,0,176944.47814184194
11422300,0,0,176594.87595584244
11422450,0,0,176500.01202005288
11422600,0,0,176860.0600839476
11422750,0,0,176945.25696089445
11422900,0,0,176748.55700331554
11423050,0,0,176667.41913394723
11423200,0,0,176818.02489663148
11423350,0,0,176942.71626057895
11423500,0,0,176637.89668352623
11423650,0,0,176702.7119806842
11423800,0,0,176737.39061710518
11423950,0,0,177779.0610015788
11424100,0,0,177484.79164973693
11424250,0,0,177722.4968196312
11424400,0,0,177325.92731589498
11424550,0,0,177332.0875237896
11424700,0,0,177301.75303300004
11424850,0,0,177274.3268289473
11425000,0,0,176900.02639305266
11425150,0,0,177107.47944252612
11425300,0,0,177143.14177373704
11425450,0,0,182226.2658966845
11425600,0,0,182416.1644059997
11425750,0,0,182512.32700173697
11425900,0,0,182416.2404486318
11426050,0,0,182522.61968500027
11426200,0,0,182776.44513305277
11426350,0,0,182407.61844715755
11426500,0,0,182284.15138015803
11426650,0,0,182088.55088257883
11426800,0,0,182108.81033389457
11426950,0,0,182290.59018310532
11427100,0,0,182175.4301508423
11427250,0,0,182575.96141478932
11427400,0,0,182308.8239641576
11427550,0,0,184722.0144319469
11427700,0,0,184339.4497595788
11427850,0,0,184669.8645763155
11428000,0,0,184482.67326968443
11428150,0,0,184966.32823694777
11428300,0,0,185165.59342368413
11428450,0,0,184994.24974863185
11428600,0,0,184970.16147305258
11428750,0,0,185061.59099010518
11428900,0,0,185120.03613268398
11429050,0,0,185316.59007773688
11429200,0,0,184915.13569678925
11429350,0,0,185215.73787905276
11429500,0,0,185141.5688459999
11429650,0,0,184682.50706989458
11429800,0,0,184843.76583984215
11429950,0,0,184530.9240772631
11430100,0,0,185269.36382794706
11430250,0,0,185502.53813315788
11430400,0,0,185405.93995452626
11430550,0,0,185305.06998357875
11430700,0,0,185258.41701136855
11430850,0,0,185258.41701136855
11431000,0,0,185397.46752110496
11431150,0,0,185528.18671063147
11431300,0,0,185783.873556579
11431450,0,0,185279.0653614737
11431600,0,0,185215.42291810503
11431750,0,0,184990.42001742125
11431900,0,0,185296.98018421046
11432050,0,0,185590.38674184214
11432200,0,0,185351.878588737
11432350,0,0,185836.3369415789
11432500,0,0,185792.6008342635
11432650,0,0,185712.0892980001
11432800,0,0,185387.06510626338
11432950,0,0,189372.2985310005
11433100,0,0,189717.77006847365
11433250,0,0,189419.5805489472
11433400,0,0,189655.4421848422
11433550,0,0,189649.0081491056
11433700,0,0,189542.33018073672
11433850,0,0,190909.75367747387
11434000,0,0,191240.95364831574
11434150,0,0,191201.099798684
11434300,0,0,191156.13442094717
11434450,0,0,191792.02533063153
11434600,0,0,191935.47440963145
11434750,0,0,191775.49287221069
11434900,0,0,191764.29555305233
11435050,0,0,191634.2040078952
11435200,0,0,191703.08770505246
11435350,0,0,191690.13514326327
11435500,0,0,191622.38616052642
11435650,0,0,192111.13066631556
11435800,0,0,191784.20030126348
11435950,0,0,191863.37407989474
11436100,0,0,191522.9485085262
11436250,0,0,192268.92959836824
11436400,0,0,191880.17165300017
11436550,0,0,191836.59069863148
11436700,0,0,190543.4709746316
11436850,0,0,190291.8978412631
11437000,0,0,190806.9166638949
11437150,0,0,190775.6003911579
11437300,0,0,190800.8305653683
11437450,0,0,190599.32902563177
11437600,0,0,190725.97271915805
11437750,0,0,190674.27631321084
11437900,0,0,190124.82017052593
11438050,0,0,190252.328223526
11438200,0,0,190451.62705568457
11438350,0,0,190493.4918945264
11438500,0,0,190609.00261673657
11438650,0,0,190548.53826521058
11438800,0,0,190346.8105353159
11438950,0,0,190223.65085321013
11439100,0,0,190643.6186603685
11439250,0,0,190562.4185269475
11439400,0,0,187725.7310216315
11439550,0,0,187847.1716779475
11439700,0,0,189057.55636910535
11439850,0,0,189128.09517778968
11440000,0,0,188500.8775056838
11440150,0,0,189018.541090684
11440300,0,0,189127.37285215827
11440450,0,0,189075.70649494743
11440600,0,0,189173.4220804209
11440750,0,0,195064.16763831535
11440900,0,0,194981.7683786312
11441050,0,0,195014.29463968473
11441200,0,0,196661.28796394775
11441350,0,0,196531.73625884205
11441500,0,0,196610.56876594713
11441650,0,0,196507.94843931636
11441800,0,0,196707.50961200008
11441950,0,0,196691.07176242117
11442100,0,0,196643.69340700004
11442250,0,0,196932.3313015788
11442400,0,0,196705.17119736876
11442550,0,0,196768.49432647368
11442700,0,0,196900.65893468447
11442850,0,0,196877.32012457913
11443000,0,0,196799.65807415824
11443150,0,0,196869.88034294732
11443300,0,0,196973.0045121056
11443450,0,0,196971.20222210558
11443600,0,0,196893.98922557896
11443750,0,0,196318.52284763148
11443900,0,0,196191.95888005244
11444050,0,0,196128.27689794777
11444200,0,0,196238.34304068424
11444350,0,0,196206.35468489444
11444500,0,0,196108.1514503681
11444650,0,0,196069.63362884196
11444800,0,0,195795.8165628421
11444950,0,0,195997.0346997371
11445100,0,0,195996.62113342108
11445250,0,0,196191.03363415785
11445400,0,0,195816.37805878976
11445550,0,0,196122.09611494746
11445700,0,0,196026.00100668427
11445850,0,0,196208.37846657913
11446000,0,0,196008.02343394747
11446150,0,0,195873.78901452618
11446300,0,0,195962.5466437894
11446450,0,0,196422.21418305254
11446600,0,0,196183.44892526325
11446750,0,0,196205.5132711581
11446900,0,0,196397.94170947373
11447050,0,0,196063.17108005285
11447200,0,0,196198.800562053
11447350,0,0,196532.53891868424
11447500,0,0,196144.88323252695
11447650,0,0,196437.04688415816
11447800,0,0,196388.8399569476
11447950,0,0,196304.50270915776
11448100,0,0,196557.7512756316
11448250,0,0,195902.94819989474
11448400,0,0,196457.0757462629
11448550,0,0,196112.97683536867
11448700,0,0,176274.63184505282
11448850,0,0,176264.95425726334
11449000,0,0,176561.3389547891
11449150,0,0,176248.88137973705
11449300,0,0,176082.3268950521
11449450,0,0,176604.6038103155
11449600,0,0,176439.33800942125
11449750,0,0,176446.9509506845
11449900,0,0,176435.98299515806
11450050,0,0,176331.11880905274
11450200,0,0,176516.46783031523
11450350,0,0,176427.11016857857
11450500,0,0,176454.90651931567
11450650,0,0,176223.73375810497
11450800,0,0,176244.5301285265
11450950,0,0,176401.633187579
11451100,0,0,176285.7052863161
11451250,0,0,176239.41837657895
11451400,0,0,176371.15521384263
11451550,0,0,176335.44815205224
11451700,0,0,176085.84242521087
11451850,0,0,176146.44116231613
11452000,0,0,175927.90350510506
11452150,0,0,176154.60075968457
11452300,0,0,176077.33501726342
11452450,0,0,175980.0149794207
11452600,0,0,175929.5032126843
11452750,0,0,175997.3555305791
11452900,0,0,175885.7342864736
11453050,0,0,175978.11430200003
11453200,0,0,176013.64096452622
11453350,0,0,173280.14112463128
11453500,0,0,173934.8622414209
11453650,0,0,173162.90575984167
11453800,0,0,173161.78675584216
11453950,0,0,173530.6335898945
11454100,0,0,173527.1122063687
11454250,0,0,173586.3104527369
11454400,0,0,173492.42239252664
11454550,0,0,173361.85790352663
11454700,0,0,173487.62708484195
11454850,0,0,173452.48667315766
11455000,0,0,173457.70508852648
11455150,0,0,173312.9237017897
11455300,0,0,173548.80049194722
11455450,0,0,173541.72911847383
11455600,0,0,173434.59551799996
11455750,0,0,173811.15500657912
11455900,0,0,173263.48749873647
11456050,0,0,173534.95373657905
11456200,0,0,173262.33643773664
11456350,0,0,173362.11850810563
11456500,0,0,173479.1196698947
11456650,0,0,173260.9225069997
11456800,0,0,173392.61903042113
11456950,0,0,173695.3863762105
11457100,0,0,173594.1391664208
11457250,0,0,173595.43781784223
11457400,0,0,173441.39590384206
11457550,0,0,173448.78480078932
11457700,0,0,173360.93653194746
11457850,0,0,173243.61828694725
11458000,0,0,173339.64235831564
11458150,0,0,173036.7877775263
11458300,0,0,173306.69367889455
11458450,0,0,173084.70156657835
11458600,0,0,172912.18345578946
11458750,0,0,173269.31337984186
11458900,0,0,173140.75263931556
11459050,0,0,172862.25822421024
