blocknumber,volume BAT for 5% slippage
12174100,170824.93375308497
12174250,170316.83871377597
12174400,169799.9251358175
12174550,169472.6928689956
12174700,169533.8293728294
12174850,169218.9420803386
12175000,169218.9420803386
12175150,169767.31989704922
12175300,169868.98534084728
12175450,169486.59252750513
12175600,169097.56859015313
12175750,169185.19659015408
12175900,168934.4325340382
12176050,168449.38893985713
12176200,168432.09547569288
12176350,168769.87956626865
12176500,169335.20767257747
12176650,169373.1783597913
12176800,169152.48155693116
12176950,168526.69790087512
12177100,168509.68131405732
12177250,168504.96838248393
12177400,168529.17240286537
12177550,168542.458081151
12177700,168356.41393490986
12177850,168309.98078937468
12178000,168546.82289463852
12178150,168546.82289463852
12178300,168546.82289463852
12178450,168441.55973674322
12178600,168203.4398429013
12178750,168203.4398429013
12178900,168242.18426417524
12179050,168255.36834441882
12179200,167681.3169805525
12179350,167119.84190130152
12179500,167143.7676279085
12179650,166594.9190580143
12179800,166439.2234328302
12179950,166373.04180761485
12180100,165244.14500630705
12180250,166948.02239286073
12180400,166948.02239286073
12180550,168032.50797241472
12180700,167952.73702974024
12180850,167233.5829210683
12181000,167233.5829210683
12181150,167469.63555264717
12181300,167599.7039649781
12181450,166486.70497222536
12181600,166486.70497222536
12181750,166486.70497222536
12181900,166493.59882652306
12182050,166474.08865310918
12182200,167596.83826509086
12182350,166846.09006512832
12182500,166223.71302296934
12182650,164779.93780306788
12182800,163397.21020274996
12182950,165847.9200779555
12183100,167526.97696649484
12183250,168686.59416877865
12183400,167874.19162032116
12183550,168664.5176514356
12183700,168711.84121300295
12183850,168130.25921659698
12184000,168130.25921659698
12184150,167960.259415724
12184300,167925.19159340547
12184450,168102.01206578236
12184600,168102.01206578236
12184750,168136.22259209832
12184900,167031.63954806342
12185050,167031.63954806342
12185200,167038.48165332634
12185350,166948.03409180665
12185500,166762.31067149076
12185650,167197.64851441295
12185800,168676.8377946058
12185950,169320.23056508615
12186100,168034.2641841319
12186250,166215.35167004136
12186400,165161.19070009855
12186550,165536.80651059296
12186700,166610.71816998548
12186850,166615.66553840708
12187000,166535.26176950676
12187150,166579.9069502248
12187300,165473.66885228656
12187450,164553.3025645927
12187600,165916.02728582188
12187750,165452.69147516802
12187900,165591.77442025873
12188050,165514.172660906
12188200,164388.25285656113
12188350,166724.27330731056
12188500,164356.4691338792
12188650,162730.7905468048
12188800,162370.8915428162
12188950,162639.61600413793
12189100,160848.2884242308
12189250,161340.3808539623
12189400,161789.1108247602
12189550,161326.86004320407
12189700,161326.37028371092
12189850,162115.84396792125
12190000,161199.4289470959
12190150,160462.13068549908
12190300,161013.55216937806
12190450,161044.84187857123
12190600,161429.6492964287
12190750,161457.79994014525
12190900,158972.34132656656
12191050,158975.5073033093
12191200,158524.84298287207
12191350,160488.24833809785
12191500,160545.29102721033
12191650,160790.55497766487
12191800,162432.66278900873
12191950,162721.9881774589
12192100,163262.27501399178
12192250,163728.22092933595
12192400,164798.2994231774
12192550,163860.08139797547
12192700,164572.46214346276
12192850,164035.6212093678
12193000,162862.31300670156
12193150,162287.98224339788
12193300,162369.42680987637
12193450,162535.55068061236
12193600,163244.01055014846
12193750,163244.01055014846
12193900,163709.2455306916
12194050,164263.180541739
12194200,164601.5620948343
12194350,165224.54693488465
12194500,165774.80137166535
12194650,165410.03694132637
12194800,165961.74078667318
12194950,165879.19406092135
12195100,166026.6389129899
12195250,165475.50591566056
12195400,165343.926968292
12195550,165271.55869225197
12195700,165245.6371909554
12195850,165271.55869225197
12196000,164150.92893370305
12196150,163799.70296971098
12196300,163838.68061102432
12196450,163802.91023977584
12196600,164758.92286971927
12196750,164758.92286971927
12196900,164861.2577842322
12197050,164925.6223157916
12197200,164746.06253450568
12197350,164700.76008191908
12197500,164159.5596980715
12197650,163670.92920315842
12197800,164084.50270772137
12197950,164084.50270772137
12198100,164084.50270772137
12198250,164563.67763523542
12198400,164486.7239107552
12198550,164638.74214001576
12198700,164647.35423527117
12198850,164187.55191120383
12199000,164759.78516281786
12199150,164786.62223707017
12199300,164288.6096147757
12199450,164395.49678756966
12199600,164373.3341439233
12199750,163851.6452787199
12199900,163772.92382763157
12200050,163536.21402474697
12200200,164202.97700808308
12200350,163952.2470546711
12200500,163720.25289574236
12200650,162333.6526683403
12200800,162300.51583346137
12200950,163422.4106137568
12201100,163422.4106137568
12201250,162970.58235265836
12201400,164094.88206109972
12201550,164126.24112588083
12201700,164126.24112588083
12201850,163063.36038630325
12202000,163108.09722840888
12202150,163108.09722840888
12202300,163076.51828104033
12202450,163082.45808040033
12202600,162582.0054742909
12202750,162680.17538967365
12202900,162908.03549601146
12203050,162752.3216605695
12203200,162754.4334036867
12203350,162784.83097540968
12203500,163294.85340863428
12203650,163441.31973394667
12203800,163344.9524420305
12203950,163469.9295586316
12204100,163574.65984135083
12204250,163666.65984135037
12204400,163666.65984135037
12204550,163777.51973608797
12204700,163735.2195684147
12204850,163134.8613002208
12205000,163199.68367666294
12205150,163152.5559810196
12205300,163152.5559810196
12205450,162459.37382303094
12205600,158989.99214710118
12205750,158018.79407217595
12205900,155705.71643715128
12206050,157607.35162412524
12206200,149910.10960527798
12206350,147673.54997146045
12206500,144423.4394270131
12206650,145309.9602342972
12206800,144551.39577961364
12206950,146112.65841696248
12207100,145224.49742257525
12207250,142241.58198414394
12207400,139652.68280479603
12207550,141793.7306614524
12207700,140919.58954851062
12207850,141725.0181176128
12208000,141072.15047349653
12208150,143198.87654070102
12208300,142127.73685169837
12208450,142552.6375645405
12208600,143176.33705913194
12208750,141919.80561029504
12208900,140840.55593365908
12209050,141866.7537856457
12209200,141315.1600723142
12209350,140941.76796714275
12209500,141283.47742153297
12209650,141494.43245380896
12209800,142179.75436628528
12209950,145754.37999343837
12210100,147619.84101985453
12210250,146922.69378498534
12210400,145979.49026740913
12210550,145080.19278806692
12210700,144034.32271321455
12210850,145737.9031928355
12211000,145735.46276763233
12211150,146403.1379398318
12211300,147879.29626844972
12211450,147516.55260335244
12211600,148282.86973058627
12211750,148388.51074247863
12211900,148476.86545943198
12212050,149214.1821515221
12212200,148814.60934531092
12212350,148167.38572714853
12212500,149811.0445843344
12212650,147969.18098248125
12212800,147880.58129550566
12212950,149579.63360582854
12213100,150026.87270818514
12213250,149949.69033328773
12213400,151768.67331872584
12213550,152121.6343141718
12213700,152184.7183576299
12213850,150758.27718081634
12214000,150133.88515462383
12214150,150103.58344202192
12214300,150769.15803142407
12214450,150839.54149613998
12214600,149947.84485633907
12214750,150130.54188435202
12214900,149344.75158186912
12215050,149885.84817971013
12215200,149092.51673641807
12215350,149094.9837939451
12215500,150873.57266741578
12215650,151516.00178963604
12215800,151499.69557393587
12215950,150804.18965903914
12216100,149934.84847899165
12216250,150562.3266883489
12216400,149277.98079352465
12216550,149774.33906347875
12216700,149827.49695821584
12216850,149838.51801276428
12217000,148960.39468905271
12217150,150516.06507452473
12217300,150551.78584168697
12217450,150546.39707519565
12217600,149707.30925965434
12217750,149731.56758161387
12217900,148516.3367151044
12218050,147367.41200506722
12218200,145559.03872716438
12218350,146081.0073773145
12218500,146957.76526486015
12218650,148147.51418111174
12218800,148147.51418111174
12218950,149291.41172384916
12219100,148705.71302662606
12219250,148449.3370035898
12219400,148562.85659903308
12219550,149028.2235946606
12219700,150132.09138955662
12219850,150132.09138955662
12220000,150221.35117586088
12220150,149796.4749302905
12220300,149723.8273622769
12220450,149870.66780745966
12220600,149813.73859937798
12220750,149316.16692882526
12220900,149014.25221696013
12221050,148702.45236546762
12221200,149743.34763130342
12221350,151043.89256369724
12221500,151043.89994226603
12221650,151092.71850129563
12221800,151421.4497468723
12221950,152042.21732276303
12222100,151490.26503624578
12222250,151490.26503624578
12222400,151420.4005200774
12222550,151429.04615383965
12222700,151834.78167321483
12222850,151912.9721641745
12223000,152645.95988253408
12223150,152192.35192953373
12223300,152219.6251436276
12223450,152256.4159077657
12223600,152289.57508716124
12223750,152337.9961397927
12223900,152396.2473011743
12224050,152421.7776822089
12224200,152357.17710827195
12224350,152062.75017461923
12224500,152701.76561627915
12224650,152864.13210879551
12224800,152868.48156486737
12224950,152861.11314381432
12225100,152884.79735434154
12225250,152056.2288013795
12225400,151405.0487844046
12225550,152508.373101743
12225700,152508.373101743
12225850,152601.25134858448
12226000,152585.46187490044
12226150,152901.25134858448
12226300,153396.33427085128
12226450,153473.15284444304
12226600,153465.89544420835
12226750,153436.92347328138
12226900,153371.47817560617
12227050,152789.0368539808
12227200,153133.6606086144
12227350,153132.6079770355
12227500,153132.71324019373
12227650,153207.43386470765
12227800,153578.74302937888
12227950,153603.3005046575
12228100,154732.5452667722
12228250,154246.14963067468
12228400,153965.9081436033
12228550,153980.14037940797
12228700,154166.79573356366
12228850,153871.91234749142
12229000,154000.38392452482
12229150,153093.62424522924
12229300,153528.19046695303
12229450,152990.11409404414
12229600,153390.01575379499
12229750,153388.4604634294
12229900,153388.4604634294
12230050,154115.67697714042
12230200,154208.30855608784
12230350,154238.30466135038
12230500,154846.5800756943
12230650,155788.07417389477
12230800,156391.43696939672
12230950,155834.0787724802
12231100,156058.49069326144
12231250,156122.23185203323
12231400,156122.23185203323
12231550,156122.23185203323
12231700,155340.69412557042
12231850,154547.6478058496
12232000,154374.72078880045
12232150,153760.7580588297
12232300,154367.15660866397
12232450,154741.52773945453
12232600,155161.60471602157
12232750,156116.23305513477
12232900,156313.07379755378
12233050,155992.92786680162
12233200,155992.74537520812
12233350,155980.4922845676
12233500,155980.4922845676
12233650,156226.55694132132
12233800,156460.62022480762
12233950,156423.64350107845
12234100,156423.64350107845
12234250,155622.22397690846
12234400,155622.22397690846
12234550,154924.9204147027
12234700,153110.96055571755
12234850,153110.96055571755
12235000,153318.5727604327
12235150,153706.98918335812
12235300,153583.50574610496
12235450,152598.24377225686
12235600,151620.07252320525
12235750,151582.268307166
12235900,151806.9873893548
12236050,152894.02152873838
12236200,154375.2814974457
12236350,153548.95851972728
12236500,153868.92367665266
12236650,154721.6499648018
12236800,156017.16948139045
12236950,155528.75474924856
12237100,155572.47576230188
12237250,155171.02498102497
12237400,156010.09420699516
12237550,156688.0855519849
12237700,156736.90292040596
12237850,156367.99236548052
12238000,157140.2603415592
12238150,157283.71999834955
12238300,158008.73112717003
12238450,158027.4153376968
12238600,158362.64420187578
12238750,158429.438910802
12238900,159802.35274273215
12239050,159121.75215610315
12239200,159170.91309141985
12239350,159602.12361773534
12239500,158288.64234944957
12239650,158288.64234944957
12239800,158472.02767407027
12239950,158313.31034107477
12240100,159523.3589529043
12240250,158559.50014662434
12240400,158465.8316711959
12240550,158941.43116292157
12240700,159473.21304951035
12240850,159508.1707273641
12241000,159302.3624175101
12241150,159302.3624175101
12241300,159863.19615435213
12241450,160700.00782319377
12241600,160700.00782319377
12241750,159771.75489314724
12241900,159771.75489314724
12242050,159574.77595139924
12242200,159901.00341050242
12242350,160791.39010198702
12242500,161123.934657666
12242650,160493.43156255558
