blocknumber,reserve WBTC,reserve USDC,volume WBTC for 5% slippage
11408350,0,0,14.011169171052643
11408500,0,0,14.016358891052562
11408650,0,0,13.957431568421043
11408800,0,0,13.968569671052649
11408950,0,0,13.96583305578946
11409100,0,0,13.93150260578949
11409250,0,0,13.954458378947379
11409400,0,0,13.946829402631579
11409550,0,0,13.961180554210557
11409700,0,0,13.980307649999986
11409850,0,0,14.0030878152632
11410000,0,0,13.971801862631594
11410150,0,0,13.972443664210516
11410300,0,0,13.978126859999975
11410450,0,0,13.945458770526272
11410600,0,0,13.958781472631586
11410750,0,0,13.974850467368412
11410900,0,0,13.98490222368423
11411050,0,0,14.000940125789498
11411200,0,0,14.000940125789498
11411350,0,0,14.024921884210528
11411500,0,0,14.133264938421007
11411650,0,0,14.079210707894731
11411800,0,0,14.11092864684207
11411950,0,0,14.08925664631579
11412100,0,0,14.096766544210539
11412250,0,0,14.151733912631585
11412400,0,0,14.092437672631547
11412550,0,0,14.09190755157897
11412700,0,0,14.066867206315806
11412850,0,0,14.066867206315806
11413000,0,0,14.089635654210497
11413150,0,0,14.136915052105223
11413300,0,0,14.106446553684236
11413450,0,0,14.11131545210526
11413600,0,0,14.099703472105318
11413750,0,0,14.099008205263146
11413900,0,0,14.128678866842165
11414050,0,0,14.12008543526315
11414200,0,0,14.153891423684172
11414350,0,0,14.175564479999991
11414500,0,0,14.176807042631538
11414650,0,0,14.199495196315752
11414800,0,0,14.093794522631583
11414950,0,0,14.183337465789464
11415100,0,0,14.306197826315724
11415250,0,0,14.316926378947358
11415400,0,0,14.337219457894776
11415550,0,0,14.358364064210548
11415700,0,0,14.368538282631562
11415850,0,0,14.355815353684193
11416000,0,0,14.342683274736885
11416150,0,0,14.340443740526325
11416300,0,0,14.347298157368414
11416450,0,0,14.336771841578923
11416600,0,0,14.33253528473682
11416750,0,0,14.374063614736883
11416900,0,0,15.028926162105336
11417050,0,0,15.007979700000021
11417200,0,0,15.039531928947383
11417350,0,0,15.019934445789488
11417500,0,0,15.123917862631515
11417650,0,0,15.189845683157898
11417800,0,0,15.119345917368378
11417950,0,0,15.091857665263149
11418100,0,0,15.09754274789475
11418250,0,0,14.9857983410526
11418400,0,0,14.995977495263162
11418550,0,0,14.958456844210502
11418700,0,0,14.968920214210527
11418850,0,0,15.002671531578926
11419000,0,0,14.994668269473664
11419150,0,0,14.891220290526348
11419300,0,0,14.84224663473691
11419450,0,0,14.885700799473682
11419600,0,0,14.929406350526335
11419750,0,0,14.899776597894743
11419900,0,0,14.909308183157918
11420050,0,0,14.895342172105245
11420200,0,0,14.897421644210567
11420350,0,0,14.948364450000042
11420500,0,0,14.972909143684205
11420650,0,0,14.929530922105243
11420800,0,0,14.89076769842103
11420950,0,0,14.91983140105259
11421100,0,0,14.899483324210564
11421250,0,0,14.861446226842077
11421400,0,0,14.828142554736871
11421550,0,0,14.831966405789444
11421700,0,0,14.796448798421068
11421850,0,0,14.837098768947385
11422000,0,0,14.859826461578962
11422150,0,0,14.866786834210473
11422300,0,0,14.876232453684224
11422450,0,0,14.880442979999998
11422600,0,0,14.880442979999998
11422750,0,0,14.890141690000007
11422900,0,0,14.844592143157854
11423050,0,0,14.879038132631592
11423200,0,0,14.881138935263152
11423350,0,0,14.896199441052602
11423500,0,0,14.925326049999967
11423650,0,0,14.926455248421064
11423800,0,0,14.92550823842106
11423950,0,0,14.884587908420997
11424100,0,0,14.892866523157863
11424250,0,0,14.890586388947384
11424400,0,0,14.890586388947384
11424550,0,0,14.935186983684218
11424700,0,0,14.967657805263173
11424850,0,0,14.992100995263172
11425000,0,0,15.014721683684229
11425150,0,0,14.983802691052631
11425300,0,0,14.985495346842129
11425450,0,0,15.003207578947354
11425600,0,0,14.999365173157855
11425750,0,0,15.022296094210503
11425900,0,0,15.055408563684182
11426050,0,0,15.063843772105258
11426200,0,0,14.989199818947384
11426350,0,0,15.025888760526357
11426500,0,0,15.006177556842147
11426650,0,0,15.005855318947397
11426800,0,0,14.982480115789485
11426950,0,0,14.95246022578948
11427100,0,0,14.952095064210539
11427250,0,0,14.885068183684211
11427400,0,0,14.891695105789438
11427550,0,0,14.902635434736908
11427700,0,0,14.897357153157827
11427850,0,0,14.90478815473682
11428000,0,0,14.269214005789479
11428150,0,0,14.27419687736841
11428300,0,0,14.303548488421086
11428450,0,0,14.383420933157879
11428600,0,0,14.42874139368422
11428750,0,0,14.468873277368402
11428900,0,0,14.44615726421057
11429050,0,0,14.423427972105287
11429200,0,0,14.435746506842122
11429350,0,0,14.42912804105265
11429500,0,0,14.404412742631564
11429650,0,0,14.404157840526295
11429800,0,0,14.4107513421053
11429950,0,0,14.435297157368439
11430100,0,0,14.447193536315751
11430250,0,0,14.446683834210546
11430400,0,0,14.48382204157889
11430550,0,0,14.384741132105262
11430700,0,0,14.412498841052695
11430850,0,0,14.434212965263157
11431000,0,0,14.475846498421049
11431150,0,0,14.4681521547368
11431300,0,0,14.499993288947394
11431450,0,0,14.501984783157866
11431600,0,0,14.483732745789496
11431750,0,0,14.434735366842062
11431900,0,0,14.389550355263168
11432050,0,0,14.385860531578942
11432200,0,0,14.382160307894708
11432350,0,0,14.354456553157945
11432500,0,0,14.351528701052644
11432650,0,0,12.269471846315838
11432800,0,0,12.294420156315795
11432950,0,0,12.333185208947413
11433100,0,0,12.295910195789475
11433250,0,0,12.305633124210544
11433400,0,0,12.285249466842117
11433550,0,0,12.272400279473686
11433700,0,0,12.301528280000042
11433850,0,0,12.304291367894763
11434000,0,0,12.307894313157902
11434150,0,0,12.288875250526303
11434300,0,0,12.254312918421022
11434450,0,0,12.257134762105267
11434600,0,0,12.243476086315752
11434750,0,0,12.282001222105293
11434900,0,0,12.2307628036842
11435050,0,0,12.194921074210527
11435200,0,0,12.18001405999999
11435350,0,0,12.191405154210514
11435500,0,0,12.182964203684207
11435650,0,0,12.17580615999998
11435800,0,0,12.1939351163158
11435950,0,0,12.19845136210526
11436100,0,0,12.171387855789476
11436250,0,0,12.153429139473673
11436400,0,0,12.160998424736817
11436550,0,0,12.160998424736817
11436700,0,0,12.158498440000017
11436850,0,0,12.15849844052633
11437000,0,0,12.136435906842138
11437150,0,0,12.13470211578948
11437300,0,0,12.14889517473685
11437450,0,0,12.127617321578981
11437600,0,0,12.132509472105284
11437750,0,0,12.146112709473726
11437900,0,0,12.139720103157885
11438050,0,0,12.135143265263139
11438200,0,0,12.130524495789473
11438350,0,0,12.115036392105253
11438500,0,0,12.11551049526318
11438650,0,0,12.12377011368423
11438800,0,0,12.139597614210544
11438950,0,0,12.150836639473681
11439100,0,0,12.151889271052596
11439250,0,0,12.150012681578943
11439400,0,0,12.145931688947371
11439550,0,0,12.147878717894713
11439700,0,0,12.105805205789466
11439850,0,0,12.0279899110526
11440000,0,0,12.025688455789464
11440150,0,0,12.010355743684215
11440300,0,0,12.012393566842093
11440450,0,0,12.00675832052633
11440600,0,0,12.008426626315782
11440750,0,0,12.015382587368435
11440900,0,0,11.983138450526354
11441050,0,0,12.003774579473685
11441200,0,0,12.024500681052615
11441350,0,0,12.010524694210488
11441500,0,0,12.016864101052647
11441650,0,0,12.029508519999979
11441800,0,0,12.029508519999979
11441950,0,0,12.026335236315788
11442100,0,0,12.021008981052631
11442250,0,0,12.019515155789463
11442400,0,0,12.010864623157858
11442550,0,0,11.989849548421063
11442700,0,0,11.968094763157922
11442850,0,0,11.978603776315794
11443000,0,0,11.977951216842115
11443150,0,0,11.97747658157897
11443300,0,0,11.938064194736825
11443450,0,0,11.891269707368423
11443600,0,0,11.859798823684201
11443750,0,0,11.868472207368427
11443900,0,0,11.868880244736829
11444050,0,0,11.853939843684202
11444200,0,0,11.849777334210557
11444350,0,0,11.850244532631535
11444500,0,0,11.857426608421008
11444650,0,0,11.84418155684213
11444800,0,0,11.833825155263128
11444950,0,0,11.826798755263184
11445100,0,0,11.827475523157943
11445250,0,0,11.827559853157908
11445400,0,0,11.839400128947375
11445550,0,0,11.891661582631599
11445700,0,0,11.861539746842084
11445850,0,0,11.83911331421055
11446000,0,0,11.849971488947403
11446150,0,0,11.891649073157907
11446300,0,0,11.87512935210529
11446450,0,0,11.877559838947377
11446600,0,0,11.876496875263143
11446750,0,0,11.875437048421048
11446900,0,0,11.903844257368405
11447050,0,0,11.879313157368415
11447200,0,0,11.880498806315785
11447350,0,0,11.948146777368407
11447500,0,0,11.935670217894739
11447650,0,0,11.901908075789493
11447800,0,0,11.929990830000008
11447950,0,0,11.934276169473662
11448100,0,0,11.949943405263184
11448250,0,0,11.954612893157872
11448400,0,0,11.91833778473682
11448550,0,0,11.87837841684211
11448700,0,0,11.869524792105267
11448850,0,0,11.866926675789472
11449000,0,0,11.925347086315782
11449150,0,0,11.940088860000003
11449300,0,0,11.935415467894728
11449450,0,0,11.91636657210529
11449600,0,0,11.914245999999991
11449750,0,0,11.88714836052631
11449900,0,0,11.911676981052636
11450050,0,0,11.914527377894757
11450200,0,0,11.90083003894739
11450350,0,0,11.897274610526324
11450500,0,0,11.898749660526335
11450650,0,0,11.89830952210525
11450800,0,0,11.951797506842098
11450950,0,0,11.935488405263158
11451100,0,0,11.944093435263142
11451250,0,0,11.957731112105279
11451400,0,0,11.958445928947356
11451550,0,0,11.911699160526297
11451700,0,0,11.92237590631575
11451850,0,0,11.873037334736807
11452000,0,0,11.864761042631585
11452150,0,0,11.881078464736845
11452300,0,0,11.896502612105252
11452450,0,0,11.910723926315796
11452600,0,0,11.915987084210485
11452750,0,0,11.894552354210532
11452900,0,0,11.894907857894736
11453050,0,0,11.891797756842124
11453200,0,0,11.891797756842124
11453350,0,0,11.89854380526316
11453500,0,0,11.894718813684221
11453650,0,0,11.87904500473681
11453800,0,0,11.885780871578959
11453950,0,0,11.860956513157902
11454100,0,0,11.861266876315767
11454250,0,0,11.845141612631608
11454400,0,0,11.853731514210523
11454550,0,0,11.817376786842061
11454700,0,0,11.810163523684253
11454850,0,0,11.755250619473657
11455000,0,0,11.75267654999999
11455150,0,0,11.788171005263195
11455300,0,0,11.82428424894735
11455450,0,0,11.805101162631559
11455600,0,0,11.798456915789444
11455750,0,0,11.881346707368408
11455900,0,0,11.891773545789476
11456050,0,0,11.879414066842116
11456200,0,0,11.901750478947378
11456350,0,0,11.888144877368433
11456500,0,0,11.890788452631597
11456650,0,0,11.887984681578956
11456800,0,0,11.936858927894747
11456950,0,0,11.871802651052661
11457100,0,0,11.897534643157883
11457250,0,0,11.85231723105261
11457400,0,0,11.875014450526322
11457550,0,0,11.875094035263146
11457700,0,0,11.867143852105244
11457850,0,0,11.865678244210528
11458000,0,0,11.855308148421074
11458150,0,0,11.852098611578953
11458300,0,0,11.868530240000013
11458450,0,0,11.840571881052597
11458600,0,0,11.849277093684236
11458750,0,0,11.848697241578975
11458900,0,0,11.848697241578975
11459050,0,0,11.83308154631581
11459200,0,0,11.825553789473673
11459350,0,0,11.8207373647368
11459500,0,0,11.786530763684226
11459650,0,0,11.784601252631575
11459800,0,0,11.779957114210504
11459950,0,0,11.775268846842096
11460100,0,0,11.827249189473719
11460250,0,0,11.823267925263139
11460400,0,0,11.815522492631601
11460550,0,0,11.791614718421016
11460700,0,0,11.82677280578946
11460850,0,0,11.852269607368413
11461000,0,0,11.846674137368439
11461150,0,0,11.851868521052666
11461300,0,0,11.841626910526287
11461450,0,0,11.841626910526287
11461600,0,0,11.820262764210554
11461750,0,0,11.854056418421038
11461900,0,0,11.854056418421038
11462050,0,0,11.854056418421038
11462200,0,0,11.86680015210527
11462350,0,0,11.848137575263138
11462500,0,0,11.850844258947376
11462650,0,0,11.836708869473682
11462800,0,0,11.834344941578962
11462950,0,0,11.831207261578953
11463100,0,0,11.84422048526315
11463250,0,0,11.821407037368402
11463400,0,0,11.85096111105264
11463550,0,0,11.771104119473705
11463700,0,0,11.753934101052636
11463850,0,0,11.729814924736871
11464000,0,0,11.73260146473686
11464150,0,0,11.692332051578944
11464300,0,0,11.745896240000008
11464450,0,0,11.720435444210523
11464600,0,0,11.560929325263174
11464750,0,0,11.513668318947367
11464900,0,0,11.479651054210535
11465050,0,0,11.491029532631558
11465200,0,0,11.45439405315787
11465350,0,0,9.78749319000002
11465500,0,0,9.816196421052666
11465650,0,0,9.808075725789479
11465800,0,0,9.808759936315766
11465950,0,0,9.8380888736842
11466100,0,0,9.821946231052635
11466250,0,0,9.78070177894736
11466400,0,0,9.779394827368407
11466550,0,0,9.76603981052628
11466700,0,0,9.730897759473663
11466850,0,0,9.651724219473692
11467000,0,0,9.659122496842087
11467150,0,0,9.658982134736846
11467300,0,0,9.648055737894737
11467450,0,0,9.668402927368419
11467600,0,0,9.584138633157892
11467750,0,0,9.615514946315812
11467900,0,0,9.5900949126316
11468050,0,0,9.539768963157883
11468200,0,0,9.563746174736877
11468350,0,0,5.0048229789473595
11468500,0,0,5.00038606210525
11468650,0,0,5.00420711157895
11468800,0,0,4.980114289473676
11468950,0,0,4.94973654368421
11469100,0,0,4.967916438421057
11469250,0,0,4.95396418526316
11469400,0,0,4.940876482105267
11469550,0,0,4.894517960526315
11469700,0,0,4.867386593157889
11469850,0,0,4.853445829473685
11470000,0,0,4.893693139999982
11470150,0,0,4.91079882578947
11470300,0,0,4.902285990526309
11470450,0,0,4.902669456315792
11470600,0,0,4.905827351052622
11470750,0,0,4.88424963526316
11470900,0,0,4.8584458147368395
11471050,0,0,4.8847304526315725
11471200,0,0,4.871181652631563
11471350,0,0,4.84938026105263
11471500,0,0,4.856520560526306
11471650,0,0,4.8370165484210474
11471800,0,0,4.815843924210526
11471950,0,0,4.80807922315789
11472100,0,0,4.807969827894723
11472250,0,0,4.894625378421054
11472400,0,0,4.84937278842105
11472550,0,0,4.83465133105264
11472700,0,0,4.872299867894739
11472850,0,0,4.890360435263162
11473000,0,0,4.918388706842109
11473150,0,0,4.924175978421047
11473300,0,0,4.890728472631579
11473450,0,0,4.874463980000002
11473600,0,0,4.8733562005263025
11473750,0,0,4.896574616315803
11473900,0,0,4.897830291052614
11474050,0,0,4.899112898421066
11474200,0,0,4.856369097368429
11474350,0,0,4.863278306842105
11474500,0,0,4.834365554210535
11474650,0,0,4.849782224736842
11474800,0,0,4.860930824736826
11474950,0,0,4.883403622105277
11475100,0,0,4.873505232105259
11475250,0,0,4.870786487368406
11475400,0,0,4.87065088526316
11475550,0,0,4.8550016315789435
11475700,0,0,4.87967767736842
11475850,0,0,4.870998996315791
11476000,0,0,4.871961484210516
11476150,0,0,4.8547524478947395
11476300,0,0,4.847777634736843
11476450,0,0,4.848658701578941
11476600,0,0,4.854498348947374
11476750,0,0,4.854498348947374
11476900,0,0,4.8762715631579
11477050,0,0,4.885549806315794
11477200,0,0,4.873089664736838
11477350,0,0,4.87253598947369
11477500,0,0,4.870968630526306
11477650,0,0,4.896002259473676
11477800,0,0,4.914015941052625
11477950,0,0,4.91010725842105
11478100,0,0,4.912884986315788
11478250,0,0,4.919021514210527
11478400,0,0,4.897329573684203
11478550,0,0,4.897329573684203
11478700,0,0,4.880102082631581
11478850,0,0,4.877770653157896
11479000,0,0,4.881337605263155
11479150,0,0,4.88283147526316
11479300,0,0,4.887699824736856
11479450,0,0,4.887197527368414
11479600,0,0,4.876841909999996
11479750,0,0,4.865594372631577
11479900,0,0,4.873828097368431
11480050,0,0,4.869653476842089
11480200,0,0,4.865627591578942
11480350,0,0,4.838742316315788
11480500,0,0,4.865879497894738
11480650,0,0,4.857545625263143
11480800,0,0,4.862407643157908
11480950,0,0,4.862407643157908
11481100,0,0,4.857077188947358
11481250,0,0,4.84418647052631
11481400,0,0,4.849158755789475
11481550,0,0,4.844208004736842
11481700,0,0,4.851986104736838
11481850,0,0,4.8572492626315835
11482000,0,0,4.871210586842096
11482150,0,0,4.871132007368416
11482300,0,0,4.869194842631572
11482450,0,0,4.867494184736842
11482600,0,0,4.866611128421056
11482750,0,0,4.861033326315777
11482900,0,0,4.861565557368422
11483050,0,0,4.861437960526317
11483200,0,0,4.850596584736849
11483350,0,0,4.856082781052621
11483500,0,0,4.85547376526317
11483650,0,0,4.858463471578929
11483800,0,0,4.858508365263162
11483950,0,0,4.859183247368435
11484100,0,0,4.840698332105262
11484250,0,0,4.82546701052631
11484400,0,0,4.826835765263155
11484550,0,0,4.802855843157886
11484700,0,0,4.795845478421057
11484850,0,0,4.76523187263156
11485000,0,0,4.7478650210526325
11485150,0,0,4.750522164736836
11485300,0,0,4.766640955789484
11485450,0,0,4.771417437368413
11485600,0,0,4.776983510526307
11485750,0,0,4.798708215263147
11485900,0,0,4.79545409736842
11486050,0,0,4.793678090526328
11486200,0,0,4.785638715789474
11486350,0,0,4.777581554210528
11486500,0,0,4.79783441631578
11486650,0,0,4.793010454210517
11486800,0,0,4.796057969999993
11486950,0,0,4.829250691578935
11487100,0,0,4.845670976842101
11487250,0,0,4.83252091789474
11487400,0,0,4.834958206315804
11487550,0,0,4.8317028778947275
11487700,0,0,4.847144618947368
11487850,0,0,4.839192398947375
11488000,0,0,4.852086831052631
11488150,0,0,4.852571865789471
11488300,0,0,4.823015281578947
11488450,0,0,4.824426442631591
11488600,0,0,4.817782984736851
11488750,0,0,4.812696123684205
11488900,0,0,4.818167317894748
11489050,0,0,4.816534523157884
11489200,0,0,4.796614261578952
11489350,0,0,4.798878349999995
11489500,0,0,4.8015081168421005
11489650,0,0,4.818096982631587
11489800,0,0,4.828348645263148
11489950,0,0,4.847737251052635
11490100,0,0,4.826870626315795
11490250,0,0,4.832130034736849
11490400,0,0,4.840700774736845
11490550,0,0,4.840202689473685
11490700,0,0,4.837167938947374
11490850,0,0,4.819239358947371
11491000,0,0,4.834765674736843
11491150,0,0,4.804675952631584
