blocknumber,reserve USDP,reserve DAI,volume USDP for 5% slippage
13554400,0,0,1171.8366147277154
13554550,0,0,1171.8366147277154
13554700,0,0,1171.8366147277154
13554850,0,0,1171.8366147277154
13555000,0,0,1171.8366147277154
13555150,0,0,1171.8366147277154
13555300,0,0,1171.8366147277154
13555450,0,0,1171.8366147277154
13555600,0,0,1171.8366147277154
13555750,0,0,1171.8366147277154
13555900,0,0,1171.8366147277154
13556050,0,0,1171.8366147277154
13556200,0,0,1171.8366147277154
13556350,0,0,1171.8366147277154
13556500,0,0,1171.8366147277154
13556650,0,0,1171.8366147277154
13556800,0,0,1171.8366147277154
13556950,0,0,1171.8366147277154
13557100,0,0,1171.8366147277154
13557250,0,0,1171.8366147277154
13557400,0,0,1171.8366147277154
13557550,0,0,1171.8366147277154
13557700,0,0,1171.8366147277154
13557850,0,0,1171.8366147277154
13558000,0,0,1171.8366147277154
13558150,0,0,1171.8366147277154
13558300,0,0,1171.8366147277154
13558450,0,0,1171.8366147277154
13558600,0,0,1171.8366147277154
13558750,0,0,1171.8366147277154
13558900,0,0,1171.8366147277154
13559050,0,0,1171.8366147277154
13559200,0,0,1171.8366147277154
13559350,0,0,1171.8366147277154
13559500,0,0,1171.8366147277154
13559650,0,0,1171.8366147277154
13559800,0,0,1171.8366147277154
13559950,0,0,1171.8366147277154
13560100,0,0,1171.8366147277154
13560250,0,0,1171.8366147277154
13560400,0,0,1171.8366147277154
13560550,0,0,1171.8366147277154
13560700,0,0,1171.8366147277154
13560850,0,0,1171.8366147277154
13561000,0,0,1171.8366147277154
13561150,0,0,1171.8366147277154
13561300,0,0,1171.8366147277154
13561450,0,0,1171.8366147277154
13561600,0,0,1171.8366147277154
13561750,0,0,1171.8366147277154
13561900,0,0,1171.8366147277154
13562050,0,0,1171.8366147277154
13562200,0,0,1171.8366147277154
13562350,0,0,1171.8366147277154
13562500,0,0,1171.8366147277154
13562650,0,0,1171.8366147277154
13562800,0,0,1171.8366147277154
13562950,0,0,1171.8366147277154
13563100,0,0,1171.8366147277154
13563250,0,0,1171.8366147277154
13563400,0,0,1171.8366147277154
13563550,0,0,1171.8366147277154
13563700,0,0,1171.8366147277154
13563850,0,0,1171.8366147277154
13564000,0,0,1171.8366147277154
13564150,0,0,1171.8366147277154
13564300,0,0,1171.8366147277154
13564450,0,0,1171.8366147277154
13564600,0,0,1171.8366147277154
13564750,0,0,1171.8366147277154
13564900,0,0,1171.8366147277154
13565050,0,0,1171.8366147277154
13565200,0,0,1171.8366147277154
13565350,0,0,1171.8366147277154
13565500,0,0,1171.8366147277154
13565650,0,0,1171.8366147277154
13565800,0,0,1171.8366147277154
13565950,0,0,1171.8366147277154
13566100,0,0,1171.8366147277154
13566250,0,0,1171.8366147277154
13566400,0,0,1171.8366147277154
13566550,0,0,1171.8366147277154
13566700,0,0,1171.8366147277154
13566850,0,0,1171.8366147277154
13567000,0,0,1171.8366147277154
13567150,0,0,1171.8366147277154
13567300,0,0,1171.8366147277154
13567450,0,0,1171.8366147277154
13567600,0,0,1171.8366147277154
13567750,0,0,1171.8366147277154
13567900,0,0,1171.8366147277154
13568050,0,0,1171.8366147277154
13568200,0,0,1171.8366147277154
13568350,0,0,1171.8366147277154
13568500,0,0,1171.8366147277154
13568650,0,0,1171.8366147277154
13568800,0,0,1171.8366147277154
13568950,0,0,1171.8366147277154
13569100,0,0,1171.8366147277154
13569250,0,0,1171.8366147277154
13569400,0,0,1171.8366147277154
13569550,0,0,1171.8366147277154
13569700,0,0,1171.8366147277154
13569850,0,0,1171.8366147277154
13570000,0,0,1171.8366147277154
13570150,0,0,1171.8366147277154
13570300,0,0,1171.8366147277154
13570450,0,0,1171.8366147277154
13570600,0,0,1171.8366147277154
13570750,0,0,1171.8366147277154
13570900,0,0,1171.8366147277154
13571050,0,0,1171.8366147277154
13571200,0,0,1171.8366147277154
13571350,0,0,1171.8366147277154
13571500,0,0,1171.8366147277154
13571650,0,0,1171.8366147277154
13571800,0,0,1171.8366147277154
13571950,0,0,1171.8366147277154
13572100,0,0,1171.8366147277154
13572250,0,0,1171.8366147277154
13572400,0,0,1171.8366147277154
13572550,0,0,1171.8366147277154
13572700,0,0,1171.8366147277154
13572850,0,0,1171.8366147277154
13573000,0,0,1171.8366147277154
13573150,0,0,1171.8366147277154
13573300,0,0,1171.8366147277154
13573450,0,0,1171.8366147277154
13573600,0,0,1171.8366147277154
13573750,0,0,1171.8366147277154
13573900,0,0,1171.8366147277154
13574050,0,0,1171.8366147277154
13574200,0,0,1171.8366147277154
13574350,0,0,1171.8366147277154
13574500,0,0,1171.8366147277154
13574650,0,0,1171.8366147277154
13574800,0,0,1171.8366147277154
13574950,0,0,1171.8366147277154
13575100,0,0,1171.8366147277154
13575250,0,0,1171.8366147277154
13575400,0,0,1171.8366147277154
13575550,0,0,1171.8366147277154
13575700,0,0,1171.8366147277154
13575850,0,0,1171.8366147277154
13576000,0,0,1171.8366147277154
13576150,0,0,1171.8366147277154
13576300,0,0,1171.8366147277154
13576450,0,0,1171.8366147277154
13576600,0,0,1171.8366147277154
13576750,0,0,1171.8366147277154
13576900,0,0,1171.8366147277154
13577050,0,0,1171.8366147277154
13577200,0,0,1171.8366147277154
13577350,0,0,1171.8366147277154
13577500,0,0,1171.8366147277154
13577650,0,0,1171.8366147277154
13577800,0,0,1171.8366147277154
13577950,0,0,1171.8366147277154
13578100,0,0,1171.8366147277154
13578250,0,0,1171.8366147277154
13578400,0,0,1171.8366147277154
13578550,0,0,1171.8366147277154
13578700,0,0,1171.8366147277154
13578850,0,0,1171.8366147277154
13579000,0,0,1171.8366147277154
13579150,0,0,1171.8366147277154
13579300,0,0,1171.8366147277154
13579450,0,0,1171.8366147277154
13579600,0,0,1171.8366147277154
13579750,0,0,1171.8366147277154
13579900,0,0,1171.8366147277154
13580050,0,0,1171.8366147277154
13580200,0,0,1171.8366147277154
13580350,0,0,1171.8366147277154
13580500,0,0,1171.8366147277154
13580650,0,0,1171.8366147277154
13580800,0,0,1171.8366147277154
13580950,0,0,1171.8366147277154
13581100,0,0,1171.8366147277154
13581250,0,0,1171.8366147277154
13581400,0,0,1171.8366147277154
13581550,0,0,1171.8366147277154
13581700,0,0,1171.8366147277154
13581850,0,0,1171.8366147277154
13582000,0,0,1171.8366147277154
13582150,0,0,1171.8366147277154
13582300,0,0,1171.8366147277154
13582450,0,0,1171.8366147277154
13582600,0,0,1171.8366147277154
13582750,0,0,1171.8366147277154
13582900,0,0,1171.8366147277154
13583050,0,0,1171.8366147277154
13583200,0,0,1171.8366147277154
13583350,0,0,1171.8366147277154
13583500,0,0,1171.8366147277154
13583650,0,0,1171.8366147277154
13583800,0,0,1171.8366147277154
13583950,0,0,1171.8366147277154
13584100,0,0,1171.8366147277154
13584250,0,0,1171.8366147277154
13584400,0,0,1171.8366147277154
13584550,0,0,1171.8366147277154
13584700,0,0,1171.8366147277154
13584850,0,0,1171.8366147277154
13585000,0,0,1171.8366147277154
13585150,0,0,1171.8366147277154
13585300,0,0,1171.8366147277154
13585450,0,0,1171.8366147277154
13585600,0,0,1171.8366147277154
13585750,0,0,1171.8366147277154
13585900,0,0,1171.8366147277154
13586050,0,0,1171.8366147277154
13586200,0,0,1171.8366147277154
13586350,0,0,1171.8366147277154
13586500,0,0,1171.8366147277154
13586650,0,0,1171.8366147277154
13586800,0,0,1171.8366147277154
13586950,0,0,1171.8366147277154
13587100,0,0,1171.8366147277154
13587250,0,0,1171.8366147277154
13587400,0,0,1171.8366147277154
13587550,0,0,1171.8366147277154
13587700,0,0,1171.8366147277154
13587850,0,0,1171.8366147277154
13588000,0,0,1171.8366147277154
13588150,0,0,1171.8366147277154
13588300,0,0,1171.8366147277154
13588450,0,0,1171.8366147277154
13588600,0,0,1171.8366147277154
13588750,0,0,1171.8366147277154
13588900,0,0,1171.8366147277154
13589050,0,0,1171.8366147277154
13589200,0,0,1171.8366147277154
13589350,0,0,1171.8366147277154
13589500,0,0,1171.8366147277154
13589650,0,0,1171.8366147277154
13589800,0,0,1171.8366147277154
13589950,0,0,1171.8366147277154
13590100,0,0,1171.8366147277154
13590250,0,0,1171.8366147277154
13590400,0,0,1171.8366147277154
13590550,0,0,1171.8366147277154
13590700,0,0,1171.8366147277154
13590850,0,0,1171.8366147277154
13591000,0,0,1171.8366147277154
13591150,0,0,1171.8366147277154
13591300,0,0,1171.8366147277154
13591450,0,0,1171.8366147277154
13591600,0,0,1171.8366147277154
13591750,0,0,1171.8366147277154
13591900,0,0,1171.8366147277154
13592050,0,0,1171.8366147277154
13592200,0,0,1171.8366147277154
13592350,0,0,1171.8366147277154
13592500,0,0,1171.8366147277154
13592650,0,0,1171.8366147277154
13592800,0,0,1171.8366147277154
13592950,0,0,1171.8366147277154
13593100,0,0,1171.8366147277154
13593250,0,0,1171.8366147277154
13593400,0,0,1171.8366147277154
13593550,0,0,1171.8366147277154
13593700,0,0,1171.8366147277154
13593850,0,0,1171.8366147277154
13594000,0,0,1171.8366147277154
13594150,0,0,1171.8366147277154
13594300,0,0,1171.8366147277154
13594450,0,0,1171.8366147277154
13594600,0,0,1171.8366147277154
13594750,0,0,1171.8366147277154
13594900,0,0,1171.8366147277154
13595050,0,0,1171.8366147277154
13595200,0,0,1171.8366147277154
13595350,0,0,1171.8366147277154
13595500,0,0,1171.8366147277154
13595650,0,0,1171.8366147277154
13595800,0,0,1171.8366147277154
13595950,0,0,1171.8366147277154
13596100,0,0,1171.8366147277154
13596250,0,0,1171.8366147277154
13596400,0,0,1171.8366147277154
13596550,0,0,1171.8366147277154
13596700,0,0,1171.8366147277154
13596850,0,0,1171.8366147277154
13597000,0,0,1171.8366147277154
13597150,0,0,1171.8366147277154
13597300,0,0,1171.8366147277154
13597450,0,0,1171.8366147277154
13597600,0,0,1171.8366147277154
13597750,0,0,1171.8366147277154
13597900,0,0,1171.8366147277154
13598050,0,0,1171.8366147277154
13598200,0,0,1171.8366147277154
13598350,0,0,1171.8366147277154
13598500,0,0,1171.8366147277154
13598650,0,0,1171.8366147277154
13598800,0,0,1171.8366147277154
13598950,0,0,1171.8366147277154
13599100,0,0,1171.8366147277154
13599250,0,0,1171.8366147277154
13599400,0,0,1171.8366147277154
13599550,0,0,1171.8366147277154
13599700,0,0,1171.8366147277154
13599850,0,0,1171.8366147277154
13600000,0,0,1171.8366147277154
13600150,0,0,1171.8366147277154
13600300,0,0,1171.8366147277154
13600450,0,0,1171.8366147277154
13600600,0,0,1171.8366147277154
13600750,0,0,1171.8366147277154
13600900,0,0,1171.8366147277154
13601050,0,0,1171.8366147277154
13601200,0,0,1171.8366147277154
13601350,0,0,1171.8366147277154
13601500,0,0,1171.8366147277154
13601650,0,0,1171.8366147277154
13601800,0,0,1171.8366147277154
13601950,0,0,1171.8366147277154
13602100,0,0,1171.8366147277154
13602250,0,0,1171.8366147277154
13602400,0,0,1171.8366147277154
13602550,0,0,1171.8366147277154
13602700,0,0,1171.8366147277154
13602850,0,0,1171.8366147277154
13603000,0,0,1171.8366147277154
13603150,0,0,1171.8366147277154
13603300,0,0,1171.8366147277154
13603450,0,0,1171.8366147277154
13603600,0,0,1171.8366147277154
13603750,0,0,1171.8366147277154
13603900,0,0,1171.8366147277154
13604050,0,0,1171.8366147277154
13604200,0,0,1171.8366147277154
13604350,0,0,1171.8366147277154
13604500,0,0,1171.8366147277154
13604650,0,0,1171.8366147277154
13604800,0,0,1171.8366147277154
13604950,0,0,1171.8366147277154
13605100,0,0,1171.8366147277154
13605250,0,0,1171.8366147277154
13605400,0,0,1171.8366147277154
13605550,0,0,1171.8366147277154
13605700,0,0,1171.8366147277154
13605850,0,0,1171.8366147277154
13606000,0,0,1171.8366147277154
13606150,0,0,1171.8366147277154
13606300,0,0,1171.8366147277154
13606450,0,0,1171.8366147277154
13606600,0,0,1171.8366147277154
13606750,0,0,1171.8366147277154
13606900,0,0,1171.8366147277154
13607050,0,0,1171.8366147277154
13607200,0,0,1171.8366147277154
13607350,0,0,1171.8366147277154
13607500,0,0,1171.8366147277154
13607650,0,0,1171.8366147277154
13607800,0,0,1171.8366147277154
13607950,0,0,1171.8366147277154
13608100,0,0,1171.8366147277154
13608250,0,0,1171.8366147277154
13608400,0,0,1171.8366147277154
13608550,0,0,1171.8366147277154
13608700,0,0,1171.8366147277154
13608850,0,0,1171.8366147277154
13609000,0,0,1171.8366147277154
13609150,0,0,1171.8366147277154
13609300,0,0,1171.8366147277154
13609450,0,0,1171.8366147277154
13609600,0,0,1171.8366147277154
13609750,0,0,1171.8366147277154
13609900,0,0,1171.8366147277154
13610050,0,0,1171.8366147277154
13610200,0,0,1171.8366147277154
13610350,0,0,1171.8366147277154
13610500,0,0,1171.8366147277154
13610650,0,0,1171.8366147277154
13610800,0,0,1171.8366147277154
13610950,0,0,1171.8366147277154
13611100,0,0,1171.8366147277154
13611250,0,0,1171.8366147277154
13611400,0,0,1171.8366147277154
13611550,0,0,1171.8366147277154
13611700,0,0,1171.8366147277154
13611850,0,0,1171.8366147277154
13612000,0,0,1171.8366147277154
13612150,0,0,1171.8366147277154
13612300,0,0,1171.8366147277154
13612450,0,0,1171.8366147277154
13612600,0,0,1171.8366147277154
13612750,0,0,1171.8366147277154
13612900,0,0,1171.8366147277154
13613050,0,0,1171.8366147277154
13613200,0,0,1171.8366147277154
13613350,0,0,1171.8366147277154
13613500,0,0,1171.8366147277154
13613650,0,0,1171.8366147277154
13613800,0,0,1171.8366147277154
13613950,0,0,1171.8366147277154
13614100,0,0,1171.8366147277154
13614250,0,0,1171.8366147277154
13614400,0,0,1171.8366147277154
13614550,0,0,1171.8366147277154
13614700,0,0,1171.8366147277154
13614850,0,0,1171.8366147277154
13615000,0,0,1171.8366147277154
13615150,0,0,1171.8366147277154
13615300,0,0,1171.8366147277154
13615450,0,0,1171.8366147277154
13615600,0,0,1171.8366147277154
13615750,0,0,1171.8366147277154
13615900,0,0,1171.8366147277154
13616050,0,0,1171.8366147277154
13616200,0,0,1171.8366147277154
13616350,0,0,1171.8366147277154
13616500,0,0,1171.8366147277154
13616650,0,0,1171.8366147277154
13616800,0,0,1171.8366147277154
13616950,0,0,1171.8366147277154
13617100,0,0,1171.8366147277154
13617250,0,0,1171.8366147277154
13617400,0,0,1171.8366147277154
13617550,0,0,1171.8366147277154
13617700,0,0,1171.8366147277154
13617850,0,0,1171.8366147277154
13618000,0,0,1171.8366147277154
13618150,0,0,1171.8366147277154
13618300,0,0,1171.8366147277154
13618450,0,0,1171.8366147277154
13618600,0,0,1171.8366147277154
13618750,0,0,1171.8366147277154
13618900,0,0,1171.8366147277154
13619050,0,0,1171.8366147277154
13619200,0,0,1171.8366147277154
13619350,0,0,1171.8366147277154
13619500,0,0,1171.8366147277154
13619650,0,0,1171.8366147277154
13619800,0,0,1171.8366147277154
13619950,0,0,1171.8366147277154
13620100,0,0,1171.8366147277154
13620250,0,0,1171.8366147277154
13620400,0,0,1171.8366147277154
13620550,0,0,1171.8366147277154
13620700,0,0,1171.8366147277154
13620850,0,0,1171.8366147277154
13621000,0,0,1171.8366147277154
13621150,0,0,1171.8366147277154
13621300,0,0,1171.8366147277154
13621450,0,0,1171.8366147277154
13621600,0,0,1171.8366147277154
13621750,0,0,1171.8366147277154
13621900,0,0,1171.8366147277154
13622050,0,0,1171.8366147277154
13622200,0,0,1171.8366147277154
13622350,0,0,1171.8366147277154
13622500,0,0,1171.8366147277154
13622650,0,0,1183.787580284492
13622800,0,0,1183.787580284492
13622950,0,0,1183.787580284492
13623100,0,0,1183.787580284492
13623250,0,0,1183.787580284492
13623400,0,0,1183.787580284492
13623550,0,0,1183.787580284492
13623700,0,0,1183.787580284492
13623850,0,0,1183.787580284492
13624000,0,0,1183.787580284492
13624150,0,0,1183.787580284492
13624300,0,0,1183.787580284492
13624450,0,0,1183.787580284492
13624600,0,0,1183.787580284492
13624750,0,0,1183.787580284492
13624900,0,0,1183.787580284492
13625050,0,0,1183.787580284492
13625200,0,0,1183.787580284492
13625350,0,0,1183.787580284492
13625500,0,0,1183.787580284492
13625650,0,0,1183.787580284492
13625800,0,0,1183.787580284492
13625950,0,0,1183.787580284492
13626100,0,0,1183.787580284492
13626250,0,0,1183.787580284492
13626400,0,0,1183.787580284492
13626550,0,0,1183.787580284492
13626700,0,0,1183.787580284492
13626850,0,0,1183.787580284492
13627000,0,0,1183.787580284492
13627150,0,0,1183.787580284492
13627300,0,0,1183.787580284492
13627450,0,0,1183.787580284492
13627600,0,0,1183.787580284492
13627750,0,0,1183.787580284492
13627900,0,0,1183.787580284492
13628050,0,0,1183.787580284492
13628200,0,0,1183.787580284492
13628350,0,0,1183.787580284492
13628500,0,0,1183.787580284492
13628650,0,0,1183.787580284492
13628800,0,0,1183.787580284492
13628950,0,0,1183.787580284492
13629100,0,0,1183.787580284492
13629250,0,0,1183.787580284492
13629400,0,0,1183.787580284492
13629550,0,0,1183.787580284492
13629700,0,0,1183.787580284492
13629850,0,0,1183.787580284492
13630000,0,0,1183.787580284492
13630150,0,0,1183.787580284492
13630300,0,0,1183.787580284492
13630450,0,0,1183.787580284492
13630600,0,0,1183.787580284492
13630750,0,0,1183.787580284492
13630900,0,0,1183.787580284492
13631050,0,0,1183.787580284492
13631200,0,0,1183.787580284492
13631350,0,0,1183.787580284492
13631500,0,0,1183.787580284492
13631650,0,0,1183.787580284492
13631800,0,0,1183.787580284492
13631950,0,0,1183.787580284492
13632100,0,0,1183.787580284492
13632250,0,0,1183.787580284492
13632400,0,0,1183.787580284492
13632550,0,0,1183.787580284492
13632700,0,0,1183.787580284492
13632850,0,0,1183.787580284492
13633000,0,0,1183.787580284492
13633150,0,0,1183.787580284492
13633300,0,0,1183.787580284492
13633450,0,0,1183.787580284492
13633600,0,0,1183.787580284492
13633750,0,0,1183.787580284492
13633900,0,0,1183.787580284492
13634050,0,0,1183.787580284492
13634200,0,0,1183.787580284492
13634350,0,0,1183.787580284492
13634500,0,0,1183.787580284492
13634650,0,0,1183.787580284492
13634800,0,0,1183.787580284492
13634950,0,0,1183.787580284492
13635100,0,0,1183.787580284492
13635250,0,0,1183.787580284492
13635400,0,0,1183.787580284492
13635550,0,0,1183.787580284492
13635700,0,0,1183.787580284492
13635850,0,0,1183.787580284492
13636000,0,0,1183.787580284492
13636150,0,0,1183.787580284492
13636300,0,0,1183.787580284492
13636450,0,0,1183.787580284492
13636600,0,0,1183.787580284492
13636750,0,0,1183.787580284492
13636900,0,0,1183.787580284492
13637050,0,0,1183.787580284492
13637200,0,0,1183.787580284492
13637350,0,0,1183.787580284492
13637500,0,0,1183.787580284492
13637650,0,0,1183.787580284492
13637800,0,0,1183.787580284492
13637950,0,0,1183.787580284492
13638100,0,0,1183.787580284492
13638250,0,0,1183.787580284492
13638400,0,0,1183.787580284492
13638550,0,0,1183.787580284492
13638700,0,0,1183.787580284492
13638850,0,0,1183.787580284492
13639000,0,0,1183.787580284492
13639150,0,0,1183.787580284492
13639300,0,0,1183.787580284492
13639450,0,0,1183.787580284492
13639600,0,0,1183.787580284492
