blocknumber,reserve ZRX,reserve DAI,volume ZRX for 5% slippage
16306150,0,0,80.17114450362351
16306300,0,0,80.17114450362351
16306450,0,0,80.17114450362351
16306600,0,0,80.17114450362351
16306750,0,0,80.17114450362351
16306900,0,0,80.17114450362351
16307050,0,0,80.17114450362351
16307200,0,0,80.17114450362351
16307350,0,0,80.17114450362351
16307500,0,0,80.17114450362351
16307650,0,0,80.17114450362351
16307800,0,0,80.17114450362351
16307950,0,0,80.17114450362351
16308100,0,0,80.17114450362351
16308250,0,0,80.17114450362351
16308400,0,0,80.17114450362351
16308550,0,0,80.17114450362351
16308700,0,0,80.17114450362351
16308850,0,0,80.17114450362351
16309000,0,0,80.17114450362351
16309150,0,0,80.17114450362351
16309300,0,0,80.17114450362351
16309450,0,0,80.17114450362351
16309600,0,0,80.17114450362351
16309750,0,0,80.17114450362351
16309900,0,0,80.17114450362351
16310050,0,0,80.17114450362351
16310200,0,0,80.17114450362351
16310350,0,0,82.27336359559035
16310500,0,0,82.27336359559035
16310650,0,0,82.27336359559035
16310800,0,0,82.27336359559035
16310950,0,0,82.27336359559035
16311100,0,0,82.27336359559035
16311250,0,0,82.27336359559035
16311400,0,0,82.27336359559035
16311550,0,0,82.27336359559035
16311700,0,0,82.27336359559035
16311850,0,0,82.27336359559035
16312000,0,0,82.27336359559035
16312150,0,0,82.27336359559035
16312300,0,0,82.27336359559035
16312450,0,0,82.27336359559035
16312600,0,0,82.27336359559035
16312750,0,0,82.27336359559035
16312900,0,0,82.27336359559035
16313050,0,0,82.27336359559035
16313200,0,0,82.27336359559035
16313350,0,0,82.27336359559035
16313500,0,0,82.27336359559035
16313650,0,0,82.27336359559035
16313800,0,0,82.27336359559035
16313950,0,0,82.27336359559035
16314100,0,0,82.27336359559035
16314250,0,0,82.27336359559035
16314400,0,0,82.27336359559035
16314550,0,0,82.27336359559035
16314700,0,0,82.27336359559035
16314850,0,0,82.27336359559035
16315000,0,0,82.27336359559035
16315150,0,0,82.27336359559035
16315300,0,0,82.27336359559035
16315450,0,0,82.27336359559035
16315600,0,0,82.27336359559035
16315750,0,0,82.27336359559035
16315900,0,0,82.27336359559035
16316050,0,0,82.27336359559035
16316200,0,0,82.27336359559035
16316350,0,0,82.27336359559035
16316500,0,0,82.27336359559035
16316650,0,0,82.27336359559035
16316800,0,0,82.27336359559035
16316950,0,0,82.27336359559035
16317100,0,0,82.27336359559035
16317250,0,0,82.27336359559035
16317400,0,0,82.27336359559035
16317550,0,0,82.27336359559035
16317700,0,0,82.27336359559035
16317850,0,0,82.27336359559035
16318000,0,0,82.27336359559035
16318150,0,0,82.27336359559035
16318300,0,0,82.27336359559035
16318450,0,0,82.27336359559035
16318600,0,0,82.27336359559035
16318750,0,0,82.27336359559035
16318900,0,0,82.27336359559035
16319050,0,0,82.27336359559035
16319200,0,0,82.27336359559035
16319350,0,0,82.27336359559035
16319500,0,0,82.27336359559035
16319650,0,0,82.27336359559035
16319800,0,0,82.27336359559035
16319950,0,0,82.27336359559035
16320100,0,0,82.27336359559035
16320250,0,0,82.27336359559035
16320400,0,0,82.27336359559035
16320550,0,0,82.27336359559035
16320700,0,0,82.27336359559035
16320850,0,0,82.27336359559035
16321000,0,0,82.27336359559035
16321150,0,0,82.27336359559035
16321300,0,0,82.27336359559035
16321450,0,0,82.27336359559035
16321600,0,0,82.27336359559035
16321750,0,0,82.27336359559035
16321900,0,0,82.27336359559035
16322050,0,0,82.27336359559035
16322200,0,0,82.27336359559035
16322350,0,0,82.27336359559035
16322500,0,0,82.27336359559035
16322650,0,0,82.27336359559035
16322800,0,0,82.27336359559035
16322950,0,0,82.27336359559035
16323100,0,0,82.27336359559035
16323250,0,0,82.27336359559035
16323400,0,0,82.27336359559035
16323550,0,0,82.27336359559035
16323700,0,0,82.27336359559035
16323850,0,0,82.27336359559035
16324000,0,0,82.27336359559035
16324150,0,0,82.27336359559035
16324300,0,0,82.27336359559035
16324450,0,0,82.27336359559035
16324600,0,0,82.27336359559035
16324750,0,0,82.27336359559035
16324900,0,0,82.27336359559035
16325050,0,0,82.27336359559035
16325200,0,0,82.27336359559035
16325350,0,0,82.27336359559035
16325500,0,0,82.27336359559035
16325650,0,0,82.27336359559035
16325800,0,0,82.27336359559035
16325950,0,0,82.27336359559035
16326100,0,0,82.27336359559035
16326250,0,0,82.27336359559035
16326400,0,0,82.27336359559035
16326550,0,0,82.27336359559035
16326700,0,0,82.27336359559035
16326850,0,0,82.27336359559035
16327000,0,0,82.27336359559035
16327150,0,0,82.27336359559035
16327300,0,0,82.27336359559035
16327450,0,0,82.27336359559035
16327600,0,0,82.27336359559035
16327750,0,0,82.27336359559035
16327900,0,0,82.27336359559035
16328050,0,0,82.27336359559035
16328200,0,0,82.27336359559035
16328350,0,0,82.27336359559035
16328500,0,0,82.27336359559035
16328650,0,0,82.27336359559035
16328800,0,0,82.27336359559035
16328950,0,0,82.27336359559035
16329100,0,0,82.27336359559035
16329250,0,0,82.27336359559035
16329400,0,0,82.27336359559035
16329550,0,0,82.27336359559035
16329700,0,0,82.27336359559035
16329850,0,0,82.27336359559035
16330000,0,0,82.27336359559035
16330150,0,0,82.27336359559035
16330300,0,0,82.27336359559035
16330450,0,0,82.27336359559035
16330600,0,0,82.27336359559035
16330750,0,0,82.27336359559035
16330900,0,0,82.27336359559035
16331050,0,0,82.27336359559035
16331200,0,0,82.27336359559035
16331350,0,0,82.27336359559035
16331500,0,0,82.27336359559035
16331650,0,0,82.27336359559035
16331800,0,0,82.27336359559035
16331950,0,0,82.27336359559035
16332100,0,0,82.27336359559035
16332250,0,0,82.27336359559035
16332400,0,0,82.27336359559035
16332550,0,0,82.27336359559035
16332700,0,0,82.27336359559035
16332850,0,0,82.27336359559035
16333000,0,0,82.27336359559035
16333150,0,0,82.27336359559035
16333300,0,0,82.27336359559035
16333450,0,0,82.27336359559035
16333600,0,0,82.27336359559035
16333750,0,0,82.27336359559035
16333900,0,0,82.27336359559035
16334050,0,0,82.27336359559035
16334200,0,0,82.27336359559035
16334350,0,0,82.27336359559035
16334500,0,0,82.27336359559035
16334650,0,0,82.27336359559035
16334800,0,0,82.27336359559035
16334950,0,0,82.27336359559035
16335100,0,0,82.27336359559035
16335250,0,0,82.27336359559035
16335400,0,0,82.27336359559035
16335550,0,0,82.27336359559035
16335700,0,0,82.27336359559035
16335850,0,0,82.27336359559035
16336000,0,0,82.27336359559035
16336150,0,0,82.27336359559035
16336300,0,0,82.27336359559035
16336450,0,0,82.27336359559035
16336600,0,0,82.27336359559035
16336750,0,0,82.27336359559035
16336900,0,0,82.27336359559035
16337050,0,0,82.27336359559035
16337200,0,0,82.27336359559035
16337350,0,0,82.27336359559035
16337500,0,0,82.27336359559035
16337650,0,0,82.27336359559035
16337800,0,0,82.27336359559035
16337950,0,0,82.27336359559035
16338100,0,0,82.27336359559035
16338250,0,0,82.27336359559035
16338400,0,0,82.27336359559035
16338550,0,0,82.27336359559035
16338700,0,0,82.27336359559035
16338850,0,0,82.27336359559035
16339000,0,0,82.27336359559035
16339150,0,0,82.27336359559035
16339300,0,0,82.27336359559035
16339450,0,0,82.27336359559035
16339600,0,0,82.27336359559035
16339750,0,0,82.27336359559035
16339900,0,0,82.27336359559035
16340050,0,0,82.27336359559035
16340200,0,0,82.27336359559035
16340350,0,0,82.27336359559035
16340500,0,0,82.27336359559035
16340650,0,0,82.27336359559035
16340800,0,0,82.27336359559035
16340950,0,0,82.27336359559035
16341100,0,0,82.27336359559035
16341250,0,0,82.27336359559035
16341400,0,0,82.27336359559035
16341550,0,0,82.27336359559035
16341700,0,0,82.27336359559035
16341850,0,0,82.27336359559035
16342000,0,0,82.27336359559035
16342150,0,0,82.27336359559035
16342300,0,0,82.27336359559035
16342450,0,0,82.27336359559035
16342600,0,0,82.27336359559035
16342750,0,0,82.27336359559035
16342900,0,0,82.27336359559035
16343050,0,0,82.27336359559035
16343200,0,0,82.27336359559035
16343350,0,0,82.27336359559035
16343500,0,0,82.27336359559035
16343650,0,0,82.27336359559035
16343800,0,0,82.27336359559035
16343950,0,0,82.27336359559035
16344100,0,0,82.27336359559035
16344250,0,0,82.27336359559035
16344400,0,0,82.27336359559035
16344550,0,0,82.27336359559035
16344700,0,0,82.27336359559035
16344850,0,0,82.27336359559035
16345000,0,0,82.27336359559035
16345150,0,0,82.27336359559035
16345300,0,0,82.27336359559035
16345450,0,0,82.27336359559035
16345600,0,0,82.27336359559035
16345750,0,0,82.27336359559035
16345900,0,0,82.27336359559035
16346050,0,0,82.27336359559035
16346200,0,0,82.27336359559035
16346350,0,0,82.27336359559035
16346500,0,0,82.27336359559035
16346650,0,0,82.27336359559035
16346800,0,0,82.27336359559035
16346950,0,0,82.27336359559035
16347100,0,0,82.27336359559035
16347250,0,0,82.27336359559035
16347400,0,0,82.27336359559035
16347550,0,0,82.27336359559035
16347700,0,0,82.27336359559035
16347850,0,0,82.27336359559035
16348000,0,0,82.27336359559035
16348150,0,0,82.27336359559035
16348300,0,0,82.27336359559035
16348450,0,0,82.27336359559035
16348600,0,0,82.27336359559035
16348750,0,0,82.27336359559035
16348900,0,0,82.27336359559035
16349050,0,0,82.27336359559035
16349200,0,0,82.27336359559035
16349350,0,0,82.27336359559035
16349500,0,0,82.27336359559035
16349650,0,0,82.27336359559035
16349800,0,0,82.27336359559035
16349950,0,0,82.27336359559035
16350100,0,0,82.27336359559035
16350250,0,0,82.27336359559035
16350400,0,0,82.27336359559035
16350550,0,0,82.27336359559035
16350700,0,0,82.27336359559035
16350850,0,0,82.27336359559035
16351000,0,0,82.27336359559035
16351150,0,0,82.27336359559035
16351300,0,0,82.27336359559035
16351450,0,0,82.27336359559035
16351600,0,0,82.27336359559035
16351750,0,0,82.27336359559035
16351900,0,0,82.27336359559035
16352050,0,0,82.27336359559035
16352200,0,0,82.27336359559035
16352350,0,0,82.27336359559035
16352500,0,0,82.27336359559035
16352650,0,0,82.27336359559035
16352800,0,0,82.27336359559035
16352950,0,0,82.27336359559035
16353100,0,0,82.27336359559035
16353250,0,0,82.27336359559035
16353400,0,0,82.27336359559035
16353550,0,0,82.27336359559035
16353700,0,0,82.27336359559035
16353850,0,0,82.27336359559035
16354000,0,0,82.27336359559035
16354150,0,0,82.27336359559035
16354300,0,0,82.27336359559035
16354450,0,0,82.27336359559035
16354600,0,0,82.27336359559035
16354750,0,0,82.27336359559035
16354900,0,0,82.27336359559035
16355050,0,0,82.27336359559035
16355200,0,0,82.27336359559035
16355350,0,0,82.27336359559035
16355500,0,0,82.27336359559035
16355650,0,0,82.27336359559035
16355800,0,0,82.27336359559035
16355950,0,0,82.27336359559035
16356100,0,0,82.27336359559035
16356250,0,0,82.27336359559035
16356400,0,0,82.27336359559035
16356550,0,0,82.27336359559035
16356700,0,0,82.27336359559035
16356850,0,0,82.27336359559035
16357000,0,0,82.27336359559035
16357150,0,0,82.27336359559035
16357300,0,0,82.27336359559035
16357450,0,0,82.27336359559035
16357600,0,0,82.27336359559035
16357750,0,0,82.27336359559035
16357900,0,0,82.27336359559035
16358050,0,0,82.27336359559035
16358200,0,0,82.27336359559035
16358350,0,0,82.27336359559035
16358500,0,0,82.27336359559035
16358650,0,0,82.27336359559035
16358800,0,0,82.27336359559035
16358950,0,0,82.27336359559035
16359100,0,0,82.27336359559035
16359250,0,0,82.27336359559035
16359400,0,0,82.27336359559035
16359550,0,0,82.27336359559035
16359700,0,0,82.27336359559035
16359850,0,0,82.27336359559035
16360000,0,0,82.27336359559035
16360150,0,0,82.27336359559035
16360300,0,0,82.27336359559035
16360450,0,0,82.27336359559035
16360600,0,0,82.27336359559035
16360750,0,0,82.27336359559035
16360900,0,0,82.27336359559035
16361050,0,0,82.27336359559035
16361200,0,0,82.27336359559035
16361350,0,0,82.27336359559035
16361500,0,0,82.27336359559035
16361650,0,0,82.27336359559035
16361800,0,0,82.27336359559035
16361950,0,0,82.27336359559035
16362100,0,0,82.27336359559035
16362250,0,0,82.27336359559035
16362400,0,0,82.27336359559035
16362550,0,0,82.27336359559035
16362700,0,0,82.27336359559035
16362850,0,0,82.27336359559035
16363000,0,0,82.27336359559035
16363150,0,0,82.27336359559035
16363300,0,0,82.27336359559035
16363450,0,0,82.27336359559035
16363600,0,0,82.27336359559035
16363750,0,0,82.27336359559035
16363900,0,0,82.27336359559035
16364050,0,0,82.27336359559035
16364200,0,0,82.27336359559035
16364350,0,0,82.27336359559035
16364500,0,0,82.27336359559035
16364650,0,0,82.27336359559035
16364800,0,0,82.27336359559035
16364950,0,0,82.27336359559035
16365100,0,0,82.27336359559035
16365250,0,0,82.27336359559035
16365400,0,0,82.27336359559035
16365550,0,0,82.27336359559035
16365700,0,0,82.27336359559035
16365850,0,0,82.27336359559035
16366000,0,0,82.27336359559035
16366150,0,0,82.27336359559035
16366300,0,0,82.27336359559035
16366450,0,0,82.27336359559035
16366600,0,0,82.27336359559035
16366750,0,0,82.27336359559035
16366900,0,0,82.27336359559035
16367050,0,0,82.27336359559035
16367200,0,0,82.27336359559035
16367350,0,0,82.27336359559035
16367500,0,0,82.27336359559035
16367650,0,0,82.27336359559035
16367800,0,0,82.27336359559035
16367950,0,0,82.27336359559035
16368100,0,0,82.27336359559035
16368250,0,0,82.27336359559035
16368400,0,0,82.27336359559035
16368550,0,0,82.27336359559035
16368700,0,0,82.27336359559035
16368850,0,0,82.27336359559035
16369000,0,0,82.27336359559035
16369150,0,0,82.27336359559035
16369300,0,0,82.27336359559035
16369450,0,0,82.27336359559035
16369600,0,0,82.27336359559035
16369750,0,0,82.27336359559035
16369900,0,0,82.27336359559035
16370050,0,0,82.27336359559035
16370200,0,0,82.27336359559035
16370350,0,0,82.27336359559035
16370500,0,0,82.27336359559035
16370650,0,0,82.27336359559035
16370800,0,0,82.27336359559035
16370950,0,0,82.27336359559035
16371100,0,0,82.27336359559035
16371250,0,0,82.27336359559035
16371400,0,0,82.27336359559035
16371550,0,0,82.27336359559035
16371700,0,0,82.27336359559035
16371850,0,0,82.27336359559035
16372000,0,0,82.27336359559035
16372150,0,0,82.27336359559035
16372300,0,0,82.27336359559035
16372450,0,0,82.27336359559035
16372600,0,0,82.27336359559035
16372750,0,0,82.27336359559035
16372900,0,0,82.27336359559035
16373050,0,0,82.27336359559035
16373200,0,0,82.27336359559035
16373350,0,0,82.27336359559035
16373500,0,0,82.27336359559035
16373650,0,0,82.27336359559035
16373800,0,0,82.27336359559035
16373950,0,0,82.27336359559035
16374100,0,0,82.27336359559035
16374250,0,0,82.27336359559035
16374400,0,0,82.27336359559035
16374550,0,0,82.27336359559035
16374700,0,0,82.27336359559035
16374850,0,0,82.27336359559035
16375000,0,0,82.27336359559035
16375150,0,0,82.27336359559035
16375300,0,0,82.27336359559035
16375450,0,0,82.27336359559035
16375600,0,0,82.27336359559035
16375750,0,0,82.27336359559035
16375900,0,0,82.27336359559035
16376050,0,0,82.27336359559035
16376200,0,0,82.27336359559035
16376350,0,0,82.27336359559035
16376500,0,0,82.27336359559035
16376650,0,0,82.27336359559035
16376800,0,0,82.27336359559035
16376950,0,0,82.27336359559035
16377100,0,0,82.27336359559035
16377250,0,0,82.27336359559035
16377400,0,0,82.27336359559035
16377550,0,0,82.27336359559035
16377700,0,0,82.27336359559035
16377850,0,0,82.27336359559035
16378000,0,0,82.27336359559035
16378150,0,0,82.27336359559035
16378300,0,0,82.27336359559035
16378450,0,0,82.27336359559035
16378600,0,0,82.27336359559035
16378750,0,0,82.27336359559035
16378900,0,0,82.27336359559035
16379050,0,0,82.27336359559035
16379200,0,0,82.27336359559035
16379350,0,0,82.27336359559035
16379500,0,0,82.27336359559035
16379650,0,0,82.27336359559035
16379800,0,0,82.27336359559035
16379950,0,0,82.27336359559035
16380100,0,0,82.27336359559035
16380250,0,0,82.27336359559035
16380400,0,0,82.27336359559035
16380550,0,0,82.27336359559035
16380700,0,0,82.27336359559035
16380850,0,0,82.27336359559035
16381000,0,0,82.27336359559035
16381150,0,0,82.27336359559035
16381300,0,0,82.27336359559035
16381450,0,0,82.27336359559035
16381600,0,0,82.27336359559035
16381750,0,0,82.27336359559035
16381900,0,0,82.27336359559035
16382050,0,0,82.27336359559035
16382200,0,0,82.27336359559035
16382350,0,0,82.27336359559035
16382500,0,0,82.27336359559035
16382650,0,0,82.27336359559035
16382800,0,0,82.27336359559035
16382950,0,0,82.27336359559035
16383100,0,0,82.27336359559035
16383250,0,0,82.27336359559035
16383400,0,0,82.27336359559035
16383550,0,0,82.27336359559035
16383700,0,0,82.27336359559035
16383850,0,0,82.27336359559035
16384000,0,0,82.27336359559035
16384150,0,0,82.27336359559035
16384300,0,0,82.27336359559035
16384450,0,0,82.27336359559035
16384600,0,0,82.27336359559035
16384750,0,0,82.27336359559035
16384900,0,0,82.27336359559035
16385050,0,0,82.27336359559035
16385200,0,0,82.27336359559035
16385350,0,0,82.27336359559035
16385500,0,0,82.27336359559035
16385650,0,0,82.27336359559035
16385800,0,0,82.27336359559035
16385950,0,0,82.27336359559035
16386100,0,0,82.27336359559035
16386250,0,0,82.27336359559035
16386400,0,0,82.27336359559035
16386550,0,0,82.27336359559035
16386700,0,0,82.27336359559035
16386850,0,0,82.27336359559035
16387000,0,0,82.27336359559035
16387150,0,0,82.27336359559035
16387300,0,0,82.27336359559035
16387450,0,0,82.27336359559035
16387600,0,0,82.27336359559035
16387750,0,0,82.27336359559035
16387900,0,0,82.27336359559035
16388050,0,0,82.27336359559035
16388200,0,0,82.27336359559035
16388350,0,0,82.27336359559035
16388500,0,0,82.27336359559035
16388650,0,0,82.27336359559035
16388800,0,0,82.27336359559035
16388950,0,0,82.27336359559035
16389100,0,0,82.27336359559035
16389250,0,0,82.27336359559035
16389400,0,0,82.27336359559035
16389550,0,0,82.27336359559035
16389700,0,0,82.27336359559035
16389850,0,0,82.27336359559035
16390000,0,0,82.27336359559035
16390150,0,0,82.27336359559035
16390300,0,0,82.27336359559035
16390450,0,0,82.27336359559035
16390600,0,0,82.27336359559035
16390750,0,0,82.27336359559035
16390900,0,0,82.27336359559035
16391050,0,0,82.27336359559035
16391200,0,0,82.27336359559035
16391350,0,0,82.27336359559035
16391500,0,0,82.27336359559035
16391650,0,0,82.27336359559035
16391800,0,0,82.27336359559035
16391950,0,0,82.27336359559035
16392100,0,0,82.27336359559035
16392250,0,0,82.27336359559035
16392400,0,0,82.27336359559035
16392550,0,0,82.27336359559035
16392700,0,0,82.27336359559035
16392850,0,0,82.27336359559035
16393000,0,0,82.27336359559035
16393150,0,0,82.27336359559035
16393300,0,0,82.27336359559035
16393450,0,0,82.27336359559035
16393600,0,0,82.27336359559035
16393750,0,0,82.27336359559035
16393900,0,0,82.27336359559035
