blocknumber,volume SUSHI for 5% slippage
13569400,9825.811844781452
13569550,10076.72064456354
13569700,10060.809685018055
13569850,10060.809685018055
13570000,10060.809685018055
13570150,10060.809685018055
13570300,10060.809685018055
13570450,10060.708282202726
13570600,9675.151324220335
13570750,9953.26401198119
13570900,9963.211380402257
13571050,9964.97453829699
13571200,10812.561489699514
13571350,10812.29149624323
13571500,10370.514841499438
13571650,10373.02385087709
13571800,10701.202487592216
13571950,10407.69814630653
13572100,10407.69814630653
13572250,10142.134403856426
13572400,10150.936082727914
13572550,9462.260698500046
13572700,9817.302353337578
13572850,9817.12137145943
13573000,9296.184855328578
13573150,10365.631401998975
13573300,10365.631401998975
13573450,10376.070249367413
13573600,10376.070249367413
13573750,8991.932871760846
13573900,8991.932871760846
13574050,9484.771298010157
13574200,8863.49738874881
13574350,8863.49738874881
13574500,8748.928076298258
13574650,8804.876350890067
13574800,8808.90304609073
13574950,8850.639217424752
13575100,8850.639217424752
13575250,8828.47255403034
13575400,8294.584706641144
13575550,8753.032097185087
13575700,8756.91061503437
13575850,8756.91061503437
13576000,8756.91061503437
13576150,8355.326479150328
13576300,8556.90869960345
13576450,8556.90869960345
13576600,8545.127477928185
13576750,8575.037477926575
13576900,8575.037477926575
13577050,8783.92343801525
13577200,8827.822371583667
13577350,8519.83271707549
13577500,8519.83271707549
13577650,8515.453733796992
13577800,8515.453733796992
13577950,8474.256923470482
13578100,8368.884839119219
13578250,8373.75326017186
13578400,8447.414704678225
13578550,8447.414704678225
13578700,8216.278834965015
13578850,8214.234466434551
13579000,8227.166058273091
13579150,8227.111316718241
13579300,8227.111316718241
13579450,8227.111316718241
13579600,8223.828995984375
13579750,8927.611746693923
13579900,8927.611746693923
13580050,8292.868400031097
13580200,8292.868400031097
13580350,8292.868400031097
13580500,11792.049869954068
13580650,9801.068890602788
13580800,9801.068890602788
13580950,9801.068890602788
13581100,8231.892628096753
13581250,8231.892628096753
13581400,8228.839319980118
13581550,8254.875018631847
13581700,8773.14847335662
13581850,8754.911297040804
13582000,8748.850082662235
13582150,8754.21648260113
13582300,8296.004306807497
13582450,8229.206292587309
13582600,8244.123508926961
13582750,8244.123508926961
13582900,8261.184414111578
13583050,8421.498337994035
13583200,8421.498337994035
13583350,8716.597773988728
13583500,8697.058685498405
13583650,8701.375458746325
13583800,8265.01607555298
13583950,8270.279233447713
13584100,8270.279233447713
13584250,8458.193881153986
13584400,8456.359731210145
13584550,8455.443325366708
13584700,8464.658907822479
13584850,8222.136388377037
13585000,8226.834246955126
13585150,8226.834246955126
13585300,8226.834246955126
13585450,8226.834246955126
13585600,8490.26170078362
13585750,8492.98834352144
13585900,8283.801733855718
13586050,8282.748298743412
13586200,8285.971070903928
13586350,8317.550018272355
13586500,8297.954977718524
13586650,8297.954977718524
13586800,8367.636751633414
13586950,8434.03271371611
13587100,8438.476557873322
13587250,8457.25999808885
13587400,8524.32313880372
13587550,8527.350770382673
13587700,8553.665775089034
13587850,8553.665775089034
13588000,8527.277010849331
13588150,8385.070265487948
13588300,8379.443426021002
13588450,8484.056404727622
13588600,8317.612292080676
13588750,8337.960036630184
13588900,8316.77281230203
13589050,8349.497093617143
13589200,8308.184351613745
13589350,8309.814680450974
13589500,8550.89783353468
13589650,8515.137968607803
13589800,8515.137968607803
13589950,8515.137968607803
13590100,8340.693724260256
13590250,8338.394944386948
13590400,8449.06194438099
13590550,8454.325102275723
13590700,8193.963940012769
13590850,8299.227097907502
13591000,8397.067298406211
13591150,8371.354877828377
13591300,8431.647628168914
13591450,8431.647628168914
13591600,8081.585529458876
13591750,8086.400381673629
13591900,8086.400381673629
13592050,8083.111535577882
13592200,8083.111535577882
13592350,8024.0293757988875
13592500,8024.0293757988875
13592650,8234.169159501605
13592800,8242.06500128868
13592950,8253.938543156504
13593100,8132.158226689932
13593250,8176.629119063107
13593400,8175.977585788065
13593550,8410.629381944284
13593700,8172.958475222882
13593850,8194.860808576863
13594000,8181.808365516203
13594150,8181.808365516203
13594300,8181.808365516203
13594450,8181.808365516203
13594600,8182.685311740117
13594750,8187.9484696348645
13594900,8190.128743794716
13595050,8190.128743794716
13595200,8195.37685941026
13595350,8169.388616155659
13595500,8169.388616155659
13595650,8176.409337918362
13595800,8123.272307214481
13595950,8124.104572953883
13596100,8150.4868394715395
13596250,8150.4868394715395
13596400,8318.868774502787
13596550,8314.878842200998
13596700,8314.876627018648
13596850,8342.854675366618
13597000,8342.854675366618
13597150,8342.854675366618
13597300,8342.854675366618
13597450,8342.854675366618
13597600,8260.358792083003
13597750,8148.231175227213
13597900,8156.417562584049
13598050,8144.5388765481375
13598200,8096.452152363435
13598350,8101.338182505267
13598500,8101.338182505267
13598650,8101.338182505267
13598800,8102.632267095741
13598950,8102.632267095741
13599100,8102.632267095741
13599250,8152.780862959991
13599400,8135.823368628817
13599550,8135.823368628817
13599700,8135.823368628817
13599850,8264.53606862189
13600000,8264.53606862189
13600150,8176.9994484167455
13600300,8179.815548384568
13600450,8206.23660101617
13600600,8206.23660101617
13600750,8323.162212179463
13600900,8323.162212179463
13601050,8184.229205417974
13601200,8233.898234563125
13601350,8233.228316438095
13601500,8229.63146478127
13601650,8239.067392614605
13601800,8239.045092252352
13601950,8239.033942131988
13602100,8090.397225261771
13602250,8104.17896851739
13602400,8102.387481464804
13602550,8102.37852665356
13602700,8092.123773785272
13602850,8092.123773785272
13603000,8096.159797474662
13603150,8043.091860175286
13603300,8043.091860175286
13603450,8043.091860175286
13603600,8043.091860175286
13603750,8123.943606638848
13603900,8129.259396112542
13604050,8189.0661488021215
13604200,8189.0661488021215
13604350,8189.0661488021215
13604500,8046.395867792947
13604650,8046.62888686385
13604800,8046.62888686385
13604950,8046.62888686385
13605100,8221.290081069516
13605250,8178.945534372304
13605400,8182.453312354448
13605550,8182.453312354448
13605700,8245.13582523539
13605850,8062.332842599747
13606000,8064.931485163223
13606150,8064.931485163223
13606300,8064.931485163223
13606450,8091.773690506061
13606600,8091.773690506061
13606750,8094.271155667522
13606900,8094.271155667522
13607050,8094.271155667522
13607200,8125.522564217494
13607350,8217.038781663037
13607500,8279.518083463436
13607650,8279.518083463436
13607800,8279.518083463436
13607950,8097.940575101164
13608100,8111.5668908906355
13608250,8111.643054048514
13608400,8116.661297349086
13608550,8206.518704436608
13608700,8172.872265360251
13608850,8167.339264665547
13609000,8192.02648789237
13609150,8192.02648789237
13609300,8192.02648789237
13609450,8191.587259200147
13609600,8200.376732884375
13609750,8200.804472979762
13609900,8200.804472979762
13610050,8396.556102026856
13610200,8264.40864555069
13610350,8092.480294987763
13610500,8086.046280673356
13610650,8086.046280673356
13610800,8286.279906501095
13610950,8281.016748606347
13611100,8264.447900100222
13611250,8264.447900100222
13611400,8264.447900100222
13611550,8264.447900100222
13611700,8264.447900100222
13611850,8265.38431203341
13612000,8098.490128844242
13612150,8098.490128844242
13612300,8215.760093553643
13612450,8219.445333006788
13612600,8103.654901056163
13612750,8103.654901056163
13612900,8103.654901056163
13613050,8028.2580149159085
13613200,8032.031239017674
13613350,8058.348746636568
13613500,8118.3914460233345
13613650,8118.3914460233345
13613800,8165.499120370167
13613950,8181.6173561924825
13614100,8003.691198183328
13614250,8050.699738148069
13614400,8050.699738148069
13614550,8208.232832765823
13614700,8208.232832765823
13614850,8207.130069658806
13615000,8202.106165343726
13615150,8103.8436712724515
13615300,8110.983734842187
13615450,8256.244667789642
13615600,8256.244667789642
13615750,8247.985189195015
13615900,8251.616768142389
13616050,8251.616768142389
13616200,8395.120494762066
13616350,8396.518492240162
13616500,8402.518163292809
13616650,8262.571865707587
13616800,8276.469199920697
13616950,8276.469199920697
13617100,8027.5171124598255
13617250,8042.780270354573
13617400,8068.7276387756265
13617550,8068.7276387756265
13617700,8141.762352751499
13617850,8151.1123261605135
13618000,8195.454249329216
13618150,8216.124968255352
13618300,8216.161891577804
13618450,8211.304529936499
13618600,8211.304529936499
13618750,8214.199266778605
13618900,8296.64747681627
13619050,8296.64747681627
13619200,8198.262906521284
13619350,8198.262906521284
13619500,8226.412407365624
13619650,8226.412407365624
13619800,8226.784666337971
13619950,8254.318391227262
13620100,8255.0421360917
13620250,8255.0421360917
13620400,8255.0421360917
13620550,8254.538458076486
13620700,8254.538458076486
13620850,8254.538458076486
13621000,8254.538458076486
13621150,8254.538458076486
13621300,8231.238182304753
13621450,8231.238182304753
13621600,8334.38057606847
13621750,8330.656593021406
13621900,8325.743561821691
13622050,8352.059351295371
13622200,8369.421015226162
13622350,8369.421015226162
13622500,8374.468599221127
13622650,8369.941847305063
13622800,8404.99458725947
13622950,8404.99458725947
13623100,8381.621673554779
13623250,8400.684925902868
13623400,8400.684925902868
13623550,8424.17114398856
13623700,8424.17114398856
13623850,8400.684280061867
13624000,8441.419161286163
13624150,8441.419161286163
13624300,8376.693689884089
13624450,8376.693689884089
13624600,8390.764863012455
13624750,8235.047435672503
13624900,8298.11921349932
13625050,8298.11921349932
13625200,8215.21953515696
13625350,8391.944252564605
13625500,8391.944252564605
13625650,8361.375342698379
13625800,8359.093183462803
13625950,8359.093183462803
13626100,8392.066892497809
13626250,8396.274787234637
13626400,8358.686455954226
13626550,8334.6318952772
13626700,8415.169903074
13626850,8388.91047484991
13627000,8393.719251161545
13627150,8440.062880859712
13627300,8440.062880859712
13627450,8440.062880859712
13627600,8379.293361774939
13627750,8353.112236776498
13627900,8353.112236776498
13628050,8309.486648293774
13628200,8309.486648293774
13628350,8309.486648293774
13628500,8538.91919920114
13628650,8514.68713209856
13628800,8313.429977275167
13628950,8305.198479724872
13629100,8236.177965944951
13629250,8236.177965944951
13629400,8236.177965944951
13629550,8235.04220011756
13629700,8245.357989591239
13629850,8186.720123886012
13630000,8125.8287139559925
13630150,8124.744423977734
13630300,8123.813972445068
13630450,8126.348026724614
13630600,8126.348026724614
13630750,8137.926974093041
13630900,8137.926974093041
13631050,8137.926974093041
13631200,8137.926974093041
13631350,8290.268574084843
13631500,8293.463549038644
13631650,8290.57842454361
13631800,8290.57842454361
13631950,8280.815645182143
13632100,8280.815645182143
13632250,8280.815645182143
13632400,8244.388168107713
13632550,8244.388168107713
13632700,8278.33471422563
13632850,8308.779614331092
13633000,8283.552085938405
13633150,8283.552085938405
13633300,8283.552085938405
13633450,8099.218332445314
13633600,8107.188511737295
13633750,8107.188511737295
13633900,8110.260479116412
13634050,8110.260479116412
13634200,8096.263395611948
13634350,8096.263395611948
13634500,8159.619678709563
13634650,8109.634898676182
13634800,8109.634898676182
13634950,8329.867101112482
13635100,8222.585645250025
13635250,8274.756697881598
13635400,8290.528226521355
13635550,8212.814731844404
13635700,8210.516636583556
13635850,8208.220247362138
13636000,8352.51155357266
13636150,8357.774711467408
13636300,8311.469880788407
13636450,8190.308345465481
13636600,8142.802411708283
13636750,8098.248185051562
13636900,8278.998287298358
13637050,8138.081992018572
13637200,8190.416233185851
13637350,8190.416233185851
13637500,8208.594931450654
13637650,8267.432852620661
13637800,8267.432852620661
13637950,8324.488232546684
13638100,8317.32529409107
13638250,8317.32529409107
13638400,8316.213327977148
13638550,8307.617695959341
13638700,8307.617695959341
13638850,8423.267662414435
13639000,8433.973255591101
13639150,8423.534739625391
13639300,8455.08662442756
13639450,8547.680068932768
13639600,8454.221566142278
13639750,8454.221566142278
13639900,8408.074741266242
13640050,8424.41842827573
13640200,8360.721628083546
13640350,8387.03794387302
13640500,8364.127477612345
13640650,8364.127477612345
13640800,8364.127477612345
13640950,8360.084223009673
13641100,8350.284470158234
