blocknumber,reserve ZRX,reserve WETH,volume ZRX for 5% slippage
10484950,0,0,10439.708063944272
10485100,0,0,10413.844690863421
10485250,0,0,10413.844690863421
10485400,0,0,10536.174634301948
10485550,0,0,10627.284252802725
10485700,0,0,10609.625388860004
10485850,0,0,10685.857000954013
10486000,0,0,10671.83006728199
10486150,0,0,10616.8693896732
10486300,0,0,10646.950579789584
10486450,0,0,10602.792531171115
10486600,0,0,10613.787752272998
10486750,0,0,10527.075862677302
10486900,0,0,10542.046433998563
10487050,0,0,10562.87711860615
10487200,0,0,10512.412929434853
10487350,0,0,10558.728718908533
10487500,0,0,10608.928942767961
10487650,0,0,10669.718416452204
10487800,0,0,10571.776664945413
10487950,0,0,10549.347455497453
10488100,0,0,10549.347455497453
10488250,0,0,10529.905173270381
10488400,0,0,10418.471918605966
10488550,0,0,10404.517343172745
10488700,0,0,10404.517343172745
10488850,0,0,10459.731989975902
10489000,0,0,10457.189484329108
10489150,0,0,10457.189484329108
10489300,0,0,10457.189484329108
10489450,0,0,10413.802835095703
10489600,0,0,10476.321338265756
10489750,0,0,10489.704682294512
10489900,0,0,10517.269361136772
10490050,0,0,10559.746510736935
10490200,0,0,10486.222766601684
10490350,0,0,10465.498525597592
10490500,0,0,10523.590628710226
10490650,0,0,10523.590628710226
10490800,0,0,10497.266034391097
10490950,0,0,10642.757264987682
10491100,0,0,10645.64571755851
10491250,0,0,10577.479476790584
10491400,0,0,10635.018588599341
10491550,0,0,10620.98856713617
10491700,0,0,10660.627078909223
10491850,0,0,10627.563727139524
10492000,0,0,10683.627256587206
10492150,0,0,10460.685032974754
10492300,0,0,10408.182398084435
10492450,0,0,10375.457415363053
10492600,0,0,10371.301300943393
10492750,0,0,10373.633493985428
10492900,0,0,10373.633493985428
10493050,0,0,10405.68559176827
10493200,0,0,10595.596779278829
10493350,0,0,10618.784186501667
10493500,0,0,10608.25787071223
10493650,0,0,10607.857802559767
10493800,0,0,10597.271831615624
10493950,0,0,10561.137089037104
10494100,0,0,10537.649869992281
10494250,0,0,10536.156296500412
10494400,0,0,10501.414590593311
10494550,0,0,10501.414590593311
10494700,0,0,10485.157119691721
10494850,0,0,10546.14075896953
10495000,0,0,10438.677720525622
10495150,0,0,10438.677720525622
10495300,0,0,10508.506141578284
10495450,0,0,10508.506141578284
10495600,0,0,10560.659065160988
10495750,0,0,10557.731509927486
10495900,0,0,10648.610663894739
10496050,0,0,10647.843382198509
10496200,0,0,10842.785319282179
10496350,0,0,10571.546941701905
10496500,0,0,10672.436370132491
10496650,0,0,10712.740106835816
10496800,0,0,10711.038338448532
10496950,0,0,10711.038338448532
10497100,0,0,10700.066105406615
10497250,0,0,10752.697684354003
10497400,0,0,10578.581682870688
10497550,0,0,10669.597879365756
10497700,0,0,10583.119798270374
10497850,0,0,10651.997840097582
10498000,0,0,10679.315990867733
10498150,0,0,10732.222960972926
10498300,0,0,10765.300659126602
10498450,0,0,10765.300659126602
10498600,0,0,10752.720936797385
10498750,0,0,10765.874314344517
10498900,0,0,10691.862334097823
10499050,0,0,10691.862334097823
10499200,0,0,10691.80970251892
10499350,0,0,10705.090336269175
10499500,0,0,10712.814404905715
10499650,0,0,10799.529096941027
10499800,0,0,10852.543145974196
10499950,0,0,10750.79067421658
10500100,0,0,10681.239903957467
10500250,0,0,10708.292535536399
10500400,0,0,10756.628429684817
10500550,0,0,10726.496887992631
10500700,0,0,10777.592392191233
10500850,0,0,10761.843682278326
10501000,0,0,10818.46431224639
10501150,0,0,10784.250147538696
10501300,0,0,10784.250147538696
10501450,0,0,10784.250147538696
10501600,0,0,10784.250147538696
10501750,0,0,10809.464906066569
10501900,0,0,10820.911927129986
10502050,0,0,10814.305575867882
10502200,0,0,10819.239203782345
10502350,0,0,10809.760416387318
10502500,0,0,10809.760416387318
10502650,0,0,10809.760416387318
10502800,0,0,10869.851291113358
10502950,0,0,10829.481942255836
10503100,0,0,10829.481942255836
10503250,0,0,11004.27460200523
10503400,0,0,11049.44558990639
10503550,0,0,11057.912403890834
10503700,0,0,11115.628141024354
10503850,0,0,11138.196482246887
10504000,0,0,10943.073500092694
10504150,0,0,10943.073500092694
10504300,0,0,10772.145077436842
10504450,0,0,10853.441353417933
10504600,0,0,10853.441353417933
10504750,0,0,10936.777922416426
10504900,0,0,10913.443197723012
10505050,0,0,10913.443197723012
10505200,0,0,10922.996589607821
10505350,0,0,10936.152124996297
10505500,0,0,10936.152124996297
10505650,0,0,10871.499258955679
10505800,0,0,10886.263490510493
10505950,0,0,10900.859888115985
10506100,0,0,10939.415619684238
10506250,0,0,10938.373618497862
10506400,0,0,10859.545101398544
10506550,0,0,10859.545101398544
10506700,0,0,10859.545101398544
10506850,0,0,10859.545101398544
10507000,0,0,10827.577422696631
10507150,0,0,10840.735317433515
10507300,0,0,10840.735317433515
10507450,0,0,10850.743133715383
10507600,0,0,10735.779303849296
10507750,0,0,10793.267916908226
10507900,0,0,10793.267916908226
10508050,0,0,10829.413807081262
10508200,0,0,10829.413807081262
10508350,0,0,10829.413807081262
10508500,0,0,10824.150649186515
10508650,0,0,10827.783272040979
10508800,0,0,10827.783272040979
10508950,0,0,10830.877128795983
10509100,0,0,10830.877128795983
10509250,0,0,10865.377023532812
10509400,0,0,10865.377023532812
10509550,0,0,10836.570726456703
10509700,0,0,10761.191269924486
10509850,0,0,10794.252217292931
10510000,0,0,10794.252217292931
10510150,0,0,10794.252217292931
10510300,0,0,10861.238974029431
10510450,0,0,10861.238974029431
10510600,0,0,10874.102054656309
10510750,0,0,10875.85374638086
10510900,0,0,10866.702336492715
10511050,0,0,10866.702336492715
10511200,0,0,10865.422538305545
10511350,0,0,10864.086017061956
10511500,0,0,10871.105136996834
10511650,0,0,10909.791700338392
10511800,0,0,10929.66456110691
10511950,0,0,11252.232117940119
10512100,0,0,11324.232117940119
10512250,0,0,11358.650920299842
10512400,0,0,11349.438093089382
10512550,0,0,11349.438093089382
10512700,0,0,11409.120725211775
10512850,0,0,11409.068093632814
10513000,0,0,11364.493825177633
10513150,0,0,11318.97811318899
10513300,0,0,11244.741251008149
10513450,0,0,11244.741251008149
10513600,0,0,11189.914085380296
10513750,0,0,11172.986807622947
10513900,0,0,11172.986807622947
10514050,0,0,11171.243860430812
10514200,0,0,11188.17113818819
10514350,0,0,11206.065875030297
10514500,0,0,11206.065875030297
10514650,0,0,11206.065875030297
10514800,0,0,11160.480522084225
10514950,0,0,11160.480522084225
10515100,0,0,11213.112101031584
10515250,0,0,11213.112101031584
10515400,0,0,11213.112101031584
10515550,0,0,11213.112101031584
10515700,0,0,11235.393868016865
10515850,0,0,11303.23597328004
10516000,0,0,11345.005291860492
10516150,0,0,11330.313296892942
10516300,0,0,11311.169996172888
10516450,0,0,11326.057556408661
10516600,0,0,11326.057556408661
10516750,0,0,11536.134815680765
10516900,0,0,11624.106738943578
10517050,0,0,11697.790949469898
10517200,0,0,11686.795458970562
10517350,0,0,11517.389615860942
10517500,0,0,11598.059795437934
10517650,0,0,11598.059795437934
10517800,0,0,11633.959570368752
10517950,0,0,11562.941755788925
10518100,0,0,11508.41492818229
10518250,0,0,11508.41492818229
10518400,0,0,11567.939532124554
10518550,0,0,11595.46584791402
10518700,0,0,11595.46584791402
10518850,0,0,11749.877618157538
10519000,0,0,11749.877618157538
10519150,0,0,11749.877618157538
10519300,0,0,11749.877618157538
10519450,0,0,11812.389382341411
10519600,0,0,11700.090780471044
10519750,0,0,11700.090780471044
10519900,0,0,11688.818744292104
10520050,0,0,11672.998062153376
10520200,0,0,11689.880056573864
10520350,0,0,11706.63669479033
10520500,0,0,11706.63669479033
10520650,0,0,11706.63669479033
10520800,0,0,11721.33010093274
10520950,0,0,11737.119574616954
10521100,0,0,11737.119574616954
10521250,0,0,11736.378224512242
10521400,0,0,11721.570867250557
10521550,0,0,11721.570867250557
10521700,0,0,11737.36034093477
10521850,0,0,11737.36034093477
10522000,0,0,11737.36034093477
10522150,0,0,11737.36034093477
10522300,0,0,11734.073567437357
10522450,0,0,11814.56181079938
10522600,0,0,11814.56181079938
10522750,0,0,11740.182151168468
10522900,0,0,11740.182151168468
10523050,0,0,11766.497940642148
10523200,0,0,11766.497940642148
10523350,0,0,11766.497940642148
10523500,0,0,11694.134314145922
10523650,0,0,11694.134314145922
10523800,0,0,11780.23046196351
10523950,0,0,11846.649768371513
10524100,0,0,11846.649768371513
10524250,0,0,11908.531394780846
10524400,0,0,11880.134336758609
10524550,0,0,11908.760107415379
10524700,0,0,11992.11958109957
10524850,0,0,12107.367742246657
10525000,0,0,12099.07339665218
10525150,0,0,12090.67069568127
10525300,0,0,11928.932080873754
10525450,0,0,11928.932080873754
10525600,0,0,11923.65657252926
10525750,0,0,11840.7729980656
10525900,0,0,11904.339251152938
10526050,0,0,11955.837459261733
10526200,0,0,11961.101740124315
10526350,0,0,11955.71099436548
10526500,0,0,11959.808967073535
10526650,0,0,11933.493177599827
10526800,0,0,11927.80183119746
10526950,0,0,11927.80183119746
10527100,0,0,11923.985845332703
10527250,0,0,11925.033075999207
10527400,0,0,11925.033075999207
10527550,0,0,11959.74124733705
10527700,0,0,11959.74124733705
10527850,0,0,11958.7820618923
10528000,0,0,11946.162014679314
10528150,0,0,11956.688330468809
10528300,0,0,11859.814104067656
10528450,0,0,11965.488998963177
10528600,0,0,11965.488998963177
10528750,0,0,11987.58479175251
10528900,0,0,11999.883399808372
10529050,0,0,11999.883399808372
10529200,0,0,11859.52486267133
10529350,0,0,11891.859491680661
10529500,0,0,11955.189583399566
10529650,0,0,11955.189583399566
10529800,0,0,11955.189583399566
10529950,0,0,12035.95779075456
10530100,0,0,12115.536738123017
10530250,0,0,12123.767229928751
10530400,0,0,12149.898111132032
10530550,0,0,12144.548631963145
10530700,0,0,12105.145857734984
10530850,0,0,12340.464475451241
10531000,0,0,12381.8222019471
10531150,0,0,12395.638026659406
10531300,0,0,12310.125704438688
10531450,0,0,12409.878622333403
10531600,0,0,12391.758582690614
10531750,0,0,12322.630803922657
10531900,0,0,12269.038644043932
10532050,0,0,12268.958006845729
10532200,0,0,12306.962425562728
10532350,0,0,12308.699527746532
10532500,0,0,12300.486695890315
10532650,0,0,12332.809612512763
10532800,0,0,12422.443501575704
10532950,0,0,12427.769374248484
10533100,0,0,12427.769374248484
10533250,0,0,12436.844437838503
10533400,0,0,12391.273192526394
10533550,0,0,14230.679739187355
10533700,0,0,14233.222169485234
10533850,0,0,14370.565595370135
10534000,0,0,14350.062715651991
10534150,0,0,14430.602720673429
10534300,0,0,14430.602720673429
10534450,0,0,14612.847409277223
10534600,0,0,14554.096983671887
10534750,0,0,14651.465404724528
10534900,0,0,14515.98631665163
10535050,0,0,14515.98631665163
10535200,0,0,14415.621156192385
10535350,0,0,14515.120667831332
10535500,0,0,14318.875367683708
10535650,0,0,14300.009400363313
10535800,0,0,14427.864414538024
10535950,0,0,14402.497694118705
10536100,0,0,14413.550325697754
10536250,0,0,14413.550325697754
10536400,0,0,14438.934209640254
10536550,0,0,14330.798746791785
10536700,0,0,14489.267133444082
10536850,0,0,14521.19567845203
10537000,0,0,14372.164819515194
10537150,0,0,14496.02608094865
10537300,0,0,14486.589438429859
10537450,0,0,14486.589438429859
10537600,0,0,14506.580113454838
10537750,0,0,14506.580113454838
10537900,0,0,14568.556095656531
10538050,0,0,14457.555763403128
10538200,0,0,14519.766289718915
10538350,0,0,14535.555763403128
10538500,0,0,14622.67049334466
10538650,0,0,14803.723636377428
10538800,0,0,14712.658017077774
10538950,0,0,14822.9286021624
10539100,0,0,14914.139609948732
10539250,0,0,15176.451883458882
10539400,0,0,15135.701351429045
10539550,0,0,15204.122404060618
10539700,0,0,15197.560849428934
10539850,0,0,15244.266388690681
10540000,0,0,15254.150833607593
10540150,0,0,15254.150833607593
10540300,0,0,15159.79525183601
10540450,0,0,15159.79525183601
10540600,0,0,15145.584725520166
10540750,0,0,15125.189704439894
10540900,0,0,15178.59931218758
10541050,0,0,15195.992694840184
10541200,0,0,15117.38097409322
10541350,0,0,15140.780422279728
10541500,0,0,15142.741416640347
10541650,0,0,15142.741416640347
10541800,0,0,15142.741416640347
10541950,0,0,15142.741416640347
10542100,0,0,15411.875079066842
10542250,0,0,15411.875079066842
10542400,0,0,15259.902629155375
10542550,0,0,15158.310416686523
10542700,0,0,15143.941619791673
10542850,0,0,15164.36795757222
10543000,0,0,15371.662081814662
10543150,0,0,15341.625614341814
10543300,0,0,15198.013755640422
10543450,0,0,15198.013755640422
10543600,0,0,15188.894520580769
10543750,0,0,15202.774715644773
10543900,0,0,15044.748908765148
10544050,0,0,15132.390436131158
10544200,0,0,15259.638648981636
10544350,0,0,15259.638648981636
10544500,0,0,13217.75605458545
10544650,0,0,13218.862567598146
10544800,0,0,13271.423485800944
10544950,0,0,13282.370448162546
10545100,0,0,13198.02491819128
10545250,0,0,13189.737933129014
10545400,0,0,13175.28055631608
10545550,0,0,13175.28055631608
10545700,0,0,13246.882232198637
10545850,0,0,13313.198489845498
10546000,0,0,13313.198489845498
10546150,0,0,13248.710414905654
10546300,0,0,13193.267599051876
10546450,0,0,13193.267599051876
10546600,0,0,13196.294114031567
10546750,0,0,13196.294114031567
10546900,0,0,13105.711252041248
10547050,0,0,13146.032996011752
10547200,0,0,13134.933639335999
10547350,0,0,12982.876166725822
10547500,0,0,12945.298009870516
10547650,0,0,12945.298009870516
10547800,0,0,13027.71906250206
10547950,0,0,12978.104943425104
10548100,0,0,12873.402548519225
10548250,0,0,12883.770001432626
10548400,0,0,12845.558652918786
10548550,0,0,12996.75952045474
10548700,0,0,13001.27441727111
10548850,0,0,12898.708743332856
10549000,0,0,12658.241003932315
10549150,0,0,12923.213676730113
10549300,0,0,12924.813279858936
10549450,0,0,12855.846841119084
10549600,0,0,12889.326096638018
10549750,0,0,12888.407293929835
10549900,0,0,12888.407293929835
10550050,0,0,12889.149733481288
10550200,0,0,12934.370325481199
10550350,0,0,13010.46052795506
10550500,0,0,12990.326944215281
10550650,0,0,12969.171674928453
10550800,0,0,12985.90162820858
10550950,0,0,12985.90162820858
10551100,0,0,12963.293079828989
10551250,0,0,12826.044412495597
10551400,0,0,12819.185327469604
10551550,0,0,12895.987427469605
10551700,0,0,12869.67609744289
10551850,0,0,12826.670194433798
10552000,0,0,12814.471573367802
10552150,0,0,12769.314014345699
10552300,0,0,12838.591848312004
10552450,0,0,12796.929594506015
10552600,0,0,12838.591847137606
10552750,0,0,12838.591847137606
10552900,0,0,12839.586641121045
10553050,0,0,12839.586641121045
10553200,0,0,12791.4680294469
10553350,0,0,12765.15223997322
10553500,0,0,12765.15223997322
10553650,0,0,12758.89849030113
10553800,0,0,12655.759624390746
10553950,0,0,12655.759624390746
10554100,0,0,12697.58834529607
10554250,0,0,12697.58834529607
10554400,0,0,12707.24461136671
10554550,0,0,12650.658378668042
10554700,0,0,12650.658378668042
10554850,0,0,12650.658378668042
10555000,0,0,12650.658378668042
10555150,0,0,12785.200902399432
10555300,0,0,12785.200902399432
10555450,0,0,12785.200902399432
10555600,0,0,12785.200902399432
10555750,0,0,12785.200902399432
10555900,0,0,12717.450979057292
10556050,0,0,12815.607246014173
10556200,0,0,12892.414127877186
10556350,0,0,12903.908044698706
10556500,0,0,12840.711874200992
10556650,0,0,12894.65924262206
10556800,0,0,12938.351370768942
10556950,0,0,12933.070351143979
10557100,0,0,12948.655734242697
10557250,0,0,13021.146001919347
10557400,0,0,12998.719593597896
10557550,0,0,12947.752398284152
10557700,0,0,12893.082156429242
10557850,0,0,12893.082156429242
10558000,0,0,12898.942080907611
10558150,0,0,12898.942080907611
10558300,0,0,12901.412208773341
10558450,0,0,12931.60497293179
10558600,0,0,12930.299896079348
10558750,0,0,12930.299896079348
10558900,0,0,12930.299896079348
10559050,0,0,12930.299896079348
10559200,0,0,12930.299896079348
10559350,0,0,12930.299896079348
10559500,0,0,12939.057871522615
10559650,0,0,12951.187091522617
10559800,0,0,12951.187091522617
10559950,0,0,13003.625367505563
10560100,0,0,13003.625367505563
10560250,0,0,13003.480195787823
10560400,0,0,13003.625636219018
10560550,0,0,13003.625636219018
10560700,0,0,12930.80083301288
10560850,0,0,12868.137638906192
10561000,0,0,12868.137638906192
10561150,0,0,12800.711303297983
10561300,0,0,12800.711303297983
10561450,0,0,12800.711303297983
10561600,0,0,12800.711303297983
10561750,0,0,12802.665523930104
10561900,0,0,12805.075290138193
10562050,0,0,12805.075290138193
10562200,0,0,12805.075290138193
10562350,0,0,12877.440343892667
10562500,0,0,12956.72096456692
10562650,0,0,12986.236133909057
10562800,0,0,13046.392112370319
10562950,0,0,13122.409687749343
10563100,0,0,13217.287846415828
10563250,0,0,13217.287846415828
10563400,0,0,13217.287846415828
10563550,0,0,13217.15965823119
10563700,0,0,13230.221229889634
10563850,0,0,13230.221229889634
10564000,0,0,13230.221229889634
10564150,0,0,13192.7078134623
10564300,0,0,13192.7078134623
10564450,0,0,13192.7078134623
10564600,0,0,13271.114846368815
10564750,0,0,13186.088724040601
10564900,0,0,13159.777164558502
10565050,0,0,13190.514708199917
10565200,0,0,13190.514708199917
10565350,0,0,13190.514708199917
10565500,0,0,13191.74155030513
10565650,0,0,13191.74155030513
10565800,0,0,13253.853232854832
10565950,0,0,13253.853232854832
10566100,0,0,13300.993167059642
10566250,0,0,13296.403410265368
10566400,0,0,13301.666568268178
10566550,0,0,13301.666568268178
10566700,0,0,13301.666568268178
10566850,0,0,13314.164211713534
10567000,0,0,13444.948322957527
10567150,0,0,13444.948322957527
10567300,0,0,13442.077012987807
10567450,0,0,13442.077012987807
10567600,0,0,13467.80925797741
