blocknumber,reserve MKR,reserve WETH,volume MKR for 5% slippage
12001750,0,0,392.3005896781651
12001900,0,0,393.2416900386488
12002050,0,0,393.2943216175963
12002200,0,0,393.2943216175963
12002350,0,0,393.39064878577756
12002500,0,0,392.76497548799307
12002650,0,0,392.10890866823866
12002800,0,0,392.1878509652388
12002950,0,0,391.7618431708979
12003100,0,0,391.76087915258177
12003250,0,0,390.6403293743715
12003400,0,0,390.7492031328193
12003550,0,0,390.13304523808256
12003700,0,0,389.5413083959784
12003850,0,0,389.76054459448824
12004000,0,0,389.0271878830072
12004150,0,0,389.0271878830072
12004300,0,0,388.7748284622894
12004450,0,0,388.27957606936343
12004600,0,0,388.2360041677284
12004750,0,0,388.1841909098812
12004900,0,0,388.2926519297944
12005050,0,0,388.8505948783877
12005200,0,0,388.8909707083467
12005350,0,0,389.8272800182003
12005500,0,0,387.3782316852039
12005650,0,0,386.3351551678834
12005800,0,0,386.95824233995336
12005950,0,0,384.5215584837724
12006100,0,0,385.3962937656843
12006250,0,0,386.01229113063346
12006400,0,0,387.09665955168566
12006550,0,0,387.73651736829834
12006700,0,0,385.9786092096092
12006850,0,0,386.6897370939978
12007000,0,0,386.6300172545589
12007150,0,0,387.7846350907703
12007300,0,0,388.6133803581497
12007450,0,0,388.04716322019704
12007600,0,0,388.3616238126515
12007750,0,0,385.6068869910905
12007900,0,0,385.83604256690614
12008050,0,0,387.19701697063465
12008200,0,0,385.3826614747668
12008350,0,0,385.03559321784087
12008500,0,0,385.9997191687489
12008650,0,0,384.949571912628
12008800,0,0,385.6824999159726
12008950,0,0,385.65237912242173
12009100,0,0,384.7216527732371
12009250,0,0,384.98275803639626
12009400,0,0,384.98275803639626
12009550,0,0,385.3054255650204
12009700,0,0,385.2962143447903
12009850,0,0,385.6799019121818
12010000,0,0,385.6824584898095
12010150,0,0,386.0977561594573
12010300,0,0,387.0062675043864
12010450,0,0,386.9632236082325
12010600,0,0,386.9635310181211
12010750,0,0,386.9635310181211
12010900,0,0,387.2069694822303
12011050,0,0,387.5070101378142
12011200,0,0,388.47604191412483
12011350,0,0,387.9106038632408
12011500,0,0,384.3108105611482
12011650,0,0,384.5659557596082
12011800,0,0,384.0804263354721
12011950,0,0,384.192378662161
12012100,0,0,384.8183152411084
12012250,0,0,386.5635033336275
12012400,0,0,386.5849195345081
12012550,0,0,387.0867853673835
12012700,0,0,387.0867853673835
12012850,0,0,387.0867853673835
12013000,0,0,384.8687972372445
12013150,0,0,383.5790492085125
12013300,0,0,381.8060999945237
12013450,0,0,381.19488706056654
12013600,0,0,381.1982841287845
12013750,0,0,380.0065120278896
12013900,0,0,380.91315515486804
12014050,0,0,380.8958502563037
12014200,0,0,381.9285067895953
12014350,0,0,385.0871198217492
12014500,0,0,386.1966386058657
12014650,0,0,386.13974224010053
12014800,0,0,385.8999674556362
12014950,0,0,385.8999531011623
12015100,0,0,386.2126924486929
12015250,0,0,386.50608861309047
12015400,0,0,386.7844479225796
12015550,0,0,386.68136034101826
12015700,0,0,386.6807152007377
12015850,0,0,386.6827534479935
12016000,0,0,385.9853783094377
12016150,0,0,385.92937525131947
12016300,0,0,385.92981102273825
12016450,0,0,385.92981102273825
12016600,0,0,385.95612128088214
12016750,0,0,385.94384390572395
12016900,0,0,385.94384390572395
12017050,0,0,385.99119548948966
12017200,0,0,385.9084694308549
12017350,0,0,385.9084694308549
12017500,0,0,385.76677851171553
12017650,0,0,385.79475891170387
12017800,0,0,385.763043063017
12017950,0,0,386.05187023541566
12018100,0,0,386.13255747820585
12018250,0,0,385.1619109216008
12018400,0,0,385.1619109216008
12018550,0,0,385.3767319742301
12018700,0,0,385.38442847721944
12018850,0,0,385.4448087064211
12019000,0,0,385.33415896853694
12019150,0,0,384.8374958810946
12019300,0,0,385.0926033716496
12019450,0,0,383.79373231387217
12019600,0,0,383.5881302936359
12019750,0,0,384.1802668518685
12019900,0,0,384.11247737818394
12020050,0,0,384.11301938558154
12020200,0,0,385.5157962076937
12020350,0,0,385.5126527731927
12020500,0,0,386.3282809874545
12020650,0,0,385.75515164189255
12020800,0,0,382.15236036960323
12020950,0,0,382.73942969277596
12021100,0,0,383.053155669666
12021250,0,0,383.5445071925151
12021400,0,0,383.5445071925151
12021550,0,0,384.0913576707853
12021700,0,0,384.802908485497
12021850,0,0,384.8024829389642
12022000,0,0,384.3773655455843
12022150,0,0,383.9764588007047
12022300,0,0,384.2145024141928
12022450,0,0,384.17280610934995
12022600,0,0,384.2849522274737
12022750,0,0,384.2425117529301
12022900,0,0,383.8400380687208
12023050,0,0,383.1774721865859
12023200,0,0,383.7312111478541
12023350,0,0,383.58523661254276
12023500,0,0,382.432309028537
12023650,0,0,384.0273619523914
12023800,0,0,384.29649690317274
12023950,0,0,385.5609097312963
12024100,0,0,384.76434538433205
12024250,0,0,383.6699846826641
12024400,0,0,383.40126479501214
12024550,0,0,381.15886785444854
12024700,0,0,381.1567205339461
12024850,0,0,381.13571265909104
12025000,0,0,381.13571265909104
12025150,0,0,381.13571265909104
12025300,0,0,381.8035616064608
12025450,0,0,381.82107487513076
12025600,0,0,384.70120320067963
12025750,0,0,384.9065001345871
12025900,0,0,386.2370277627315
12026050,0,0,386.5585004959057
12026200,0,0,386.4970433935732
12026350,0,0,386.9115351660139
12026500,0,0,387.98062663756446
12026650,0,0,387.98062663756446
12026800,0,0,388.23322371493214
12026950,0,0,388.23322371493214
12027100,0,0,388.2281252929215
12027250,0,0,387.6296526676442
12027400,0,0,387.6296526676442
12027550,0,0,387.6296526676442
12027700,0,0,388.2612366927615
12027850,0,0,387.69848175968036
12028000,0,0,387.6693426457732
12028150,0,0,387.8500972326501
12028300,0,0,387.9167237772972
12028450,0,0,387.76414825218126
12028600,0,0,387.72291712827155
12028750,0,0,388.20659107564006
12028900,0,0,389.8220956907444
12029050,0,0,391.8570832377609
12029200,0,0,391.964580593366
12029350,0,0,391.9321508287121
12029500,0,0,390.58325268789577
12029650,0,0,392.1239394290387
12029800,0,0,394.32697537486365
12029950,0,0,394.32697537486365
12030100,0,0,394.87787690486584
12030250,0,0,395.65686658965933
12030400,0,0,394.88642836954386
12030550,0,0,393.92870760187816
12030700,0,0,393.80236054980287
12030850,0,0,394.1417062821856
12031000,0,0,394.23906103732133
12031150,0,0,393.8271457741621
12031300,0,0,393.3537773531116
12031450,0,0,393.3537773531116
12031600,0,0,393.00681497692585
12031750,0,0,395.7186026947302
12031900,0,0,394.9276084625235
12032050,0,0,395.80981468923073
12032200,0,0,396.97429504356296
12032350,0,0,398.6920082893075
12032500,0,0,398.4819629830354
12032650,0,0,397.4792238313039
12032800,0,0,398.5894404345372
12032950,0,0,399.71592009810047
12033100,0,0,400.216730026199
12033250,0,0,405.15030361828576
12033400,0,0,405.1859785486613
12033550,0,0,404.88728454830016
12033700,0,0,407.19951888456035
12033850,0,0,407.2131381452273
12034000,0,0,407.14859245118714
12034150,0,0,407.0255993787896
12034300,0,0,405.40923095773724
12034450,0,0,405.7586120688966
12034600,0,0,405.7630174702308
12034750,0,0,405.7625271870993
12034900,0,0,405.3601946755798
12035050,0,0,405.5312369082967
12035200,0,0,404.67518427671894
12035350,0,0,404.095236908297
12035500,0,0,404.65855713208657
12035650,0,0,404.65614776500206
12035800,0,0,404.65614776500206
12035950,0,0,404.1717267123704
12036100,0,0,404.1717267123704
12036250,0,0,404.1717267123704
12036400,0,0,402.2824486117597
12036550,0,0,401.40963952645143
12036700,0,0,398.8867848088794
12036850,0,0,398.349203627673
12037000,0,0,399.8971891894507
12037150,0,0,400.63086044822194
12037300,0,0,400.64170145190656
12037450,0,0,400.98534532868143
12037600,0,0,400.98239048205323
12037750,0,0,401.41925872563843
12037900,0,0,402.19374231079746
12038050,0,0,402.3925283330391
12038200,0,0,402.4954992164621
12038350,0,0,400.92232974192484
12038500,0,0,403.18281286718684
12038650,0,0,403.35076028823914
12038800,0,0,404.7063058732847
12038950,0,0,406.04444315884484
12039100,0,0,405.7785341506924
12039250,0,0,406.2930433288748
12039400,0,0,407.91098559531383
12039550,0,0,408.41289617591974
12039700,0,0,408.4106121470177
12039850,0,0,409.08271741017506
12040000,0,0,409.07332773461803
12040150,0,0,408.85667192968594
12040300,0,0,409.38063333720856
12040450,0,0,409.38063333720856
12040600,0,0,410.97759687710914
12040750,0,0,410.78411562452493
12040900,0,0,410.0879001407411
12041050,0,0,409.06344371113937
12041200,0,0,409.0645952900877
12041350,0,0,409.02448138262844
12041500,0,0,409.021641571524
12041650,0,0,409.88696866678947
12041800,0,0,410.2515224003837
12041950,0,0,408.67016537822656
12042100,0,0,409.0107669712097
12042250,0,0,409.0107669712097
12042400,0,0,408.04634087912655
12042550,0,0,408.3621303528107
12042700,0,0,408.30676686632705
12042850,0,0,408.1477888922145
12043000,0,0,406.94409839551827
12043150,0,0,406.94409839551827
12043300,0,0,406.3158507104954
12043450,0,0,405.53760998706093
12043600,0,0,405.56875737901464
12043750,0,0,405.94697164653917
12043900,0,0,405.56184445138206
12044050,0,0,404.9087517242342
12044200,0,0,403.70386984625566
12044350,0,0,403.6855481932953
12044500,0,0,403.6855481932953
12044650,0,0,403.6855481932953
12044800,0,0,403.6855481932953
12044950,0,0,403.9287637608304
12045100,0,0,404.1175463069112
12045250,0,0,403.37796559494564
12045400,0,0,402.3469051786824
12045550,0,0,403.11724227994455
12045700,0,0,403.32016439906056
12045850,0,0,404.27302823647733
12046000,0,0,406.83413023240973
12046150,0,0,405.77149398339134
12046300,0,0,406.4962223356906
12046450,0,0,406.4962223356906
12046600,0,0,405.4482300427071
12046750,0,0,405.4421165499134
12046900,0,0,405.65264286570437
12047050,0,0,404.1709087317913
12047200,0,0,402.3290459776463
12047350,0,0,400.6424179111209
12047500,0,0,400.4665610592665
12047650,0,0,400.73040938393115
12047800,0,0,400.78988306814153
12047950,0,0,400.78988306814153
12048100,0,0,400.24947467114725
12048250,0,0,400.73015711320113
12048400,0,0,400.73015711320113
12048550,0,0,401.9490812120648
12048700,0,0,400.52942251671175
12048850,0,0,400.53532704671125
12049000,0,0,400.3415518188476
12049150,0,0,400.5011060682391
12049300,0,0,400.5244513916059
12049450,0,0,399.1813314188785
12049600,0,0,400.35522615572063
12049750,0,0,400.3549441767482
12049900,0,0,400.3523826647206
12050050,0,0,401.1200417627424
12050200,0,0,401.2377452493538
12050350,0,0,402.0518897656957
12050500,0,0,402.69678450254014
12050650,0,0,403.78377280771474
12050800,0,0,403.6261946232571
12050950,0,0,405.1638062980228
12051100,0,0,405.15417366792735
12051250,0,0,405.2531815261009
12051400,0,0,404.60360257873253
12051550,0,0,404.01328956007364
12051700,0,0,402.9302206803004
12051850,0,0,403.8041424908524
12052000,0,0,401.68829749679117
12052150,0,0,402.2726217734744
12052300,0,0,405.44564295837426
12052450,0,0,404.85025174493694
12052600,0,0,403.73140963967217
12052750,0,0,402.3878550167765
12052900,0,0,401.65675227598877
12053050,0,0,401.015967212481
12053200,0,0,400.4877619362296
12053350,0,0,400.61911062043964
12053500,0,0,400.1342471232483
12053650,0,0,399.3492480244995
12053800,0,0,398.665304335791
12053950,0,0,397.8589696277804
12054100,0,0,398.18212752251657
12054250,0,0,398.2343118599574
12054400,0,0,398.2435126267619
12054550,0,0,398.24336591204246
12054700,0,0,398.3180355388413
12054850,0,0,398.4964889689636
12055000,0,0,398.4964889689636
12055150,0,0,399.57137023047835
12055300,0,0,399.58481756321817
12055450,0,0,400.93971034458536
12055600,0,0,401.0009569780923
12055750,0,0,401.17716824125
12055900,0,0,400.59836908457237
12056050,0,0,400.77239134134106
12056200,0,0,399.20933870976205
12056350,0,0,398.4460176968478
12056500,0,0,395.52399616831735
12056650,0,0,395.1435390304996
12056800,0,0,394.08723338914933
12056950,0,0,393.95019790556034
12057100,0,0,393.61214093322724
12057250,0,0,393.6935312059013
12057400,0,0,393.6935312059013
12057550,0,0,394.9757911756524
12057700,0,0,395.678159596705
12057850,0,0,396.5220427745271
12058000,0,0,398.0737692488419
12058150,0,0,398.62456135410594
12058300,0,0,398.06540672682513
12058450,0,0,397.8077314848124
12058600,0,0,397.86138211165417
12058750,0,0,398.2582099286856
12058900,0,0,399.0305221160852
12059050,0,0,399.0305221160852
12059200,0,0,399.16348743960043
12059350,0,0,399.90461736270026
12059500,0,0,398.73746017690337
12059650,0,0,398.9437574441836
12059800,0,0,399.27690249154693
12059950,0,0,399.52217670241953
12060100,0,0,399.992882178517
12060250,0,0,399.9965479679913
12060400,0,0,399.4569690206217
12060550,0,0,400.00604245095565
12060700,0,0,399.943960616597
12060850,0,0,400.034416125186
12061000,0,0,400.0719889679049
12061150,0,0,399.1884022724389
12061300,0,0,399.48057088430323
12061450,0,0,398.5646096996079
12061600,0,0,397.8276863442279
12061750,0,0,397.7777871372082
12061900,0,0,399.3583912881659
12062050,0,0,398.0979246220877
12062200,0,0,398.0979246220877
12062350,0,0,398.0979246220877
12062500,0,0,396.60144445631795
12062650,0,0,397.64602599598675
12062800,0,0,396.89517664679533
12062950,0,0,397.002532962586
12063100,0,0,397.002532962586
12063250,0,0,397.0551645415326
12063400,0,0,398.45725269512695
12063550,0,0,399.3560248550957
12063700,0,0,399.92360380246555
12063850,0,0,397.0667555798982
12064000,0,0,396.3492166544038
12064150,0,0,395.6311611584615
12064300,0,0,395.62634314783554
12064450,0,0,395.62634314783554
12064600,0,0,396.08796831295876
12064750,0,0,396.15112652092284
12064900,0,0,396.20375809987036
12065050,0,0,396.64618112197877
12065200,0,0,396.0594401911767
12065350,0,0,396.13442087218937
12065500,0,0,396.5556840300842
12065650,0,0,396.5556840300842
12065800,0,0,395.55835300042236
12065950,0,0,396.30440943768645
12066100,0,0,396.0511116791613
12066250,0,0,397.5431167845709
12066400,0,0,397.519432574044
12066550,0,0,399.03268665956966
12066700,0,0,399.06782113715144
12066850,0,0,399.0677319837596
12067000,0,0,399.82535462797205
12067150,0,0,399.82535462797205
12067300,0,0,399.91233626770645
12067450,0,0,400.8035973965334
12067600,0,0,400.71984137703475
12067750,0,0,400.946503114762
12067900,0,0,400.946503114762
12068050,0,0,400.3720294305522
12068200,0,0,401.6288258471877
12068350,0,0,401.3485673662399
12068500,0,0,400.86572380153575
12068650,0,0,400.92656700343105
12068800,0,0,402.6986401578197
12068950,0,0,402.22416647360933
12069100,0,0,402.650587526241
12069250,0,0,402.1489401578201
12069400,0,0,400.91139797110554
12069550,0,0,402.0071330838664
12069700,0,0,402.7886534874169
12069850,0,0,402.81552256848136
12070000,0,0,402.89446993690217
12070150,0,0,403.0357225684811
12070300,0,0,403.7365658068629
12070450,0,0,403.13819027206137
12070600,0,0,403.08555869311476
12070750,0,0,403.08555869311476
12070900,0,0,403.1645060615356
12071050,0,0,403.6925589354578
12071200,0,0,403.3592579996539
12071350,0,0,403.1286274742397
12071500,0,0,402.63083800055665
12071650,0,0,402.64961877964197
12071800,0,0,402.8316463333822
12071950,0,0,401.6261601572178
12072100,0,0,401.56160239734254
12072250,0,0,402.07935522347725
12072400,0,0,401.62738568062105
12072550,0,0,401.73264924798787
12072700,0,0,401.1949283257509
12072850,0,0,399.7472881238036
12073000,0,0,399.84069269364227
12073150,0,0,399.8559747035042
12073300,0,0,400.35158551867335
12073450,0,0,400.7021645158593
12073600,0,0,400.67910056649634
12073750,0,0,400.6790107028337
12073900,0,0,400.30615404540913
12074050,0,0,400.30615404540913
12074200,0,0,400.30376718073603
12074350,0,0,400.3708824438945
12074500,0,0,400.678963185931
12074650,0,0,400.69858389329875
12074800,0,0,400.28247863014076
12074950,0,0,400.3165395462174
12075100,0,0,399.71160776803845
12075250,0,0,399.75947100655594
12075400,0,0,400.1887754331383
12075550,0,0,400.18219073324144
12075700,0,0,400.1591803370411
12075850,0,0,397.79602483550934
12076000,0,0,395.0555431002267
12076150,0,0,395.9513543853718
12076300,0,0,395.94951775173286
12076450,0,0,396.0968251429322
12076600,0,0,395.90165241453724
12076750,0,0,395.90165241453724
12076900,0,0,396.75132443504117
12077050,0,0,399.50198092311257
12077200,0,0,399.51150253040487
12077350,0,0,399.03982760714734
12077500,0,0,394.1861037330182
12077650,0,0,393.9719103759562
12077800,0,0,394.9632592723565
12077950,0,0,396.69467649807393
12078100,0,0,396.7911085967944
12078250,0,0,396.7911085967944
12078400,0,0,396.4523056311309
12078550,0,0,397.1788834382487
12078700,0,0,396.19927538615866
12078850,0,0,397.92231185050423
12079000,0,0,397.5793644820833
12079150,0,0,397.1889850149573
12079300,0,0,397.2481608824428
12079450,0,0,397.2481608824428
12079600,0,0,397.1196597533726
12079750,0,0,397.0615510920916
12079900,0,0,397.0615510920916
12080050,0,0,396.86655264241017
12080200,0,0,396.86655264241017
12080350,0,0,395.4818587358741
12080500,0,0,396.1520891844975
12080650,0,0,395.7427250954843
12080800,0,0,394.80934049575353
12080950,0,0,394.80934049575353
12081100,0,0,394.79084799928205
12081250,0,0,394.8090886513055
12081400,0,0,394.9422272739539
12081550,0,0,395.29683572129125
12081700,0,0,394.8494264161927
12081850,0,0,395.8898939742594
12082000,0,0,398.08547194006314
12082150,0,0,397.6083900450776
12082300,0,0,398.38356829911845
12082450,0,0,398.9098885520434
12082600,0,0,397.6935257832165
12082750,0,0,399.55719404881347
12082900,0,0,399.0638000537301
12083050,0,0,399.94889267073177
12083200,0,0,399.9129672914405
12083350,0,0,400.13086317305624
12083500,0,0,398.63608700185523
12083650,0,0,397.36736791592466
12083800,0,0,397.31473633697806
12083950,0,0,397.8488673052125
12084100,0,0,397.84961988280065
12084250,0,0,399.2340686541347
12084400,0,0,399.1397649248329
12084550,0,0,399.0748176691677
12084700,0,0,399.8308975209784
12084850,0,0,399.8308975209784
12085000,0,0,399.8308975209784
12085150,0,0,398.63079225781985
12085300,0,0,398.6589780075483
12085450,0,0,398.6589780075483
12085600,0,0,400.2012812069024
