blocknumber,reserve LINK,reserve DAI,volume LINK for 5% slippage
12217300,0,0,8.157274949600492
12217450,0,0,8.157274949600492
12217600,0,0,8.157274949600492
12217750,0,0,8.157274949600492
12217900,0,0,8.157274949600492
12218050,0,0,8.157274949600492
12218200,0,0,8.157274949600492
12218350,0,0,8.157274949600492
12218500,0,0,7.983323016859686
12218650,0,0,7.983323016859686
12218800,0,0,7.983323016859686
12218950,0,0,7.983323016859686
12219100,0,0,7.983323016859686
12219250,0,0,7.983323016859686
12219400,0,0,7.983323016859686
12219550,0,0,7.983323016859686
12219700,0,0,7.983323016859686
12219850,0,0,7.983323016859686
12220000,0,0,7.983323016859686
12220150,0,0,7.983323016859686
12220300,0,0,7.983323016859686
12220450,0,0,7.983323016859686
12220600,0,0,7.983323016859686
12220750,0,0,7.983323016859686
12220900,0,0,7.983323016859686
12221050,0,0,7.983323016859686
12221200,0,0,7.983323016859686
12221350,0,0,7.983323016859686
12221500,0,0,7.983323016859686
12221650,0,0,7.983323016859686
12221800,0,0,7.983323016859686
12221950,0,0,7.895169131685293
12222100,0,0,7.895169131685293
12222250,0,0,7.895169131685293
12222400,0,0,7.895169131685293
12222550,0,0,7.895169131685293
12222700,0,0,7.895169131685293
12222850,0,0,7.895169131685293
12223000,0,0,7.895169131685293
12223150,0,0,7.895169131685293
12223300,0,0,7.895169131685293
12223450,0,0,7.895169131685293
12223600,0,0,7.895169131685293
12223750,0,0,7.895169131685293
12223900,0,0,7.895169131685293
12224050,0,0,7.895169131685293
12224200,0,0,7.895169131685293
12224350,0,0,7.895169131685293
12224500,0,0,7.895169131685293
12224650,0,0,7.895169131685293
12224800,0,0,7.895169131685293
12224950,0,0,7.895169131685293
12225100,0,0,7.895169131685293
12225250,0,0,7.895169131685293
12225400,0,0,7.895169131685293
12225550,0,0,7.895169131685293
12225700,0,0,7.895169131685293
12225850,0,0,7.895169131685293
12226000,0,0,7.895169131685293
12226150,0,0,7.895169131685293
12226300,0,0,7.895169131685293
12226450,0,0,7.895169131685293
12226600,0,0,7.895169131685293
12226750,0,0,7.895169131685293
12226900,0,0,7.895169131685293
12227050,0,0,7.895169131685293
12227200,0,0,7.895169131685293
12227350,0,0,7.895169131685293
12227500,0,0,7.895169131685293
12227650,0,0,7.895169131685293
12227800,0,0,7.895169131685293
12227950,0,0,7.895169131685293
12228100,0,0,7.895169131685293
12228250,0,0,7.895169131685293
12228400,0,0,7.895169131685293
12228550,0,0,7.895169131685293
12228700,0,0,7.895169131685293
12228850,0,0,7.895169131685293
12229000,0,0,7.895169131685293
12229150,0,0,7.895169131685293
12229300,0,0,7.895169131685293
12229450,0,0,7.895169131685293
12229600,0,0,7.895169131685293
12229750,0,0,7.895169131685293
12229900,0,0,7.895169131685293
12230050,0,0,7.895169131685293
12230200,0,0,7.895169131685293
12230350,0,0,7.895169131685293
12230500,0,0,7.895169131685293
12230650,0,0,7.895169131685293
12230800,0,0,7.895169131685293
12230950,0,0,7.895169131685293
12231100,0,0,7.895169131685293
12231250,0,0,7.895169131685293
12231400,0,0,7.895169131685293
12231550,0,0,7.895169131685293
12231700,0,0,7.895169131685293
12231850,0,0,7.895169131685293
12232000,0,0,7.895169131685293
12232150,0,0,7.895169131685293
12232300,0,0,7.895169131685293
12232450,0,0,7.895169131685293
12232600,0,0,7.895169131685293
12232750,0,0,7.737274394843212
12232900,0,0,7.737274394843212
12233050,0,0,7.737274394843212
12233200,0,0,7.737274394843212
12233350,0,0,7.737274394843212
12233500,0,0,7.737274394843212
12233650,0,0,7.737274394843212
12233800,0,0,7.737274394843212
12233950,0,0,7.737274394843212
12234100,0,0,7.737274394843212
12234250,0,0,7.737274394843212
12234400,0,0,7.737274394843212
12234550,0,0,7.737274394843212
12234700,0,0,7.737274394843212
12234850,0,0,7.737274394843212
12235000,0,0,7.737274394843212
12235150,0,0,7.737274394843212
12235300,0,0,7.737274394843212
12235450,0,0,7.737274394843212
12235600,0,0,7.737274394843212
12235750,0,0,7.737274394843212
12235900,0,0,7.737274394843212
12236050,0,0,7.4037599846994055
12236200,0,0,7.4037599846994055
12236350,0,0,7.4037599846994055
12236500,0,0,7.4037599846994055
12236650,0,0,7.509023142594145
12236800,0,0,7.509023142594145
12236950,0,0,7.509023142594145
12237100,0,0,7.509023142594145
12237250,0,0,7.509023142594145
12237400,0,0,7.509023142594145
12237550,0,0,7.509023142594145
12237700,0,0,7.509023142594145
12237850,0,0,7.509023142594145
12238000,0,0,7.509023142594145
12238150,0,0,7.509023142594145
12238300,0,0,7.509023142594145
12238450,0,0,7.509023142594145
12238600,0,0,7.509023142594145
12238750,0,0,7.509023142594145
12238900,0,0,7.64669261312045
12239050,0,0,7.64669261312045
12239200,0,0,7.64669261312045
12239350,0,0,7.64669261312045
12239500,0,0,7.64669261312045
12239650,0,0,7.450149678284191
12239800,0,0,7.450149678284191
12239950,0,0,7.450352836178894
12240100,0,0,7.450352836178894
12240250,0,0,7.450352836178894
12240400,0,0,7.450352836178894
12240550,0,0,7.450352836178894
12240700,0,0,7.450352836178894
12240850,0,0,7.2941767634413
12241000,0,0,7.2941767634413
12241150,0,0,7.2941767634413
12241300,0,0,7.2941767634413
12241450,0,0,7.2941767634413
12241600,0,0,7.2941767634413
12241750,0,0,7.2941767634413
12241900,0,0,7.2941767634413
12242050,0,0,7.2941767634413
12242200,0,0,7.2941767634413
12242350,0,0,7.2941767634413
12242500,0,0,7.2941767634413
12242650,0,0,7.2941767634413
12242800,0,0,7.2941767634413
12242950,0,0,7.2941767634413
12243100,0,0,7.200390588168489
12243250,0,0,7.200390588168489
12243400,0,0,7.200390588168489
12243550,0,0,7.1953095603929
12243700,0,0,7.101422716078162
12243850,0,0,7.101422716078162
12244000,0,0,7.101422716078162
12244150,0,0,7.101422716078162
12244300,0,0,7.276368344499218
12244450,0,0,7.276368344499218
12244600,0,0,7.276368344499218
12244750,0,0,7.276368344499218
12244900,0,0,7.276368344499218
12245050,0,0,7.276368344499218
12245200,0,0,7.276368344499218
12245350,0,0,7.088255987184596
12245500,0,0,7.088255987184596
12245650,0,0,6.793460557412573
12245800,0,0,6.793460557412573
12245950,0,0,6.793460557412573
12246100,0,0,6.793460557412573
12246250,0,0,7.101317180570419
12246400,0,0,7.101317180570419
12246550,0,0,7.101317180570419
12246700,0,0,7.101317180570419
12246850,0,0,7.101317180570419
12247000,0,0,7.101317180570419
12247150,0,0,7.101317180570419
12247300,0,0,7.101317180570419
12247450,0,0,7.101317180570419
12247600,0,0,7.101317180570419
12247750,0,0,7.101317180570419
12247900,0,0,7.008893092944305
12248050,0,0,7.008893092944305
12248200,0,0,7.008893092944305
12248350,0,0,7.008893092944305
12248500,0,0,7.008893092944305
12248650,0,0,7.008893092944305
12248800,0,0,7.008893092944305
12248950,0,0,7.008893092944305
12249100,0,0,7.008893092944305
12249250,0,0,7.008893092944305
12249400,0,0,7.008893092944305
12249550,0,0,7.008893092944305
12249700,0,0,7.008893092944305
12249850,0,0,7.008893092944305
12250000,0,0,7.008893092944305
12250150,0,0,7.008893092944305
12250300,0,0,7.018992442250152
12250450,0,0,7.10743327277649
12250600,0,0,7.2653280096185995
12250750,0,0,7.2653280096185995
12250900,0,0,7.2653280096185995
12251050,0,0,7.2653280096185995
12251200,0,0,7.2653280096185995
12251350,0,0,7.2653280096185995
12251500,0,0,7.2653280096185995
12251650,0,0,7.2653280096185995
12251800,0,0,7.264718604612767
12251950,0,0,7.264718604612767
12252100,0,0,7.264718604612767
12252250,0,0,7.264718604612767
12252400,0,0,7.264718604612767
12252550,0,0,7.264718604612767
12252700,0,0,7.264718604612767
12252850,0,0,7.264718604612767
12253000,0,0,7.264718604612767
12253150,0,0,7.264718604612767
12253300,0,0,7.264718604612767
12253450,0,0,7.264718604612767
12253600,0,0,7.264718604612767
12253750,0,0,7.106823867770657
12253900,0,0,7.106823867770657
12254050,0,0,7.106823867770657
12254200,0,0,7.106823867770657
12254350,0,0,7.106823867770657
12254500,0,0,7.106823867770657
12254650,0,0,7.106823867770657
12254800,0,0,7.106823867770657
12254950,0,0,7.106823867770657
12255100,0,0,7.106823867770657
12255250,0,0,7.106823867770657
12255400,0,0,7.106823867770657
12255550,0,0,7.106823867770657
12255700,0,0,7.106823867770657
12255850,0,0,7.106823867770657
12256000,0,0,7.106823867770657
12256150,0,0,7.106823867770657
12256300,0,0,7.106823867770657
12256450,0,0,7.106823867770657
12256600,0,0,7.104515975293168
12256750,0,0,7.104515975293168
12256900,0,0,7.104515975293168
12257050,0,0,7.104515975293168
12257200,0,0,7.104515975293168
12257350,0,0,7.104515975293168
12257500,0,0,7.104515975293168
12257650,0,0,7.104515975293168
12257800,0,0,7.104515975293168
12257950,0,0,7.104515975293168
12258100,0,0,7.104515975293168
12258250,0,0,7.104515975293168
12258400,0,0,7.104515975293168
12258550,0,0,7.104515975293168
12258700,0,0,7.104515975293168
12258850,0,0,7.104515975293168
12259000,0,0,7.104515975293168
12259150,0,0,7.104515975293168
12259300,0,0,7.104515975293168
12259450,0,0,7.104515975293168
12259600,0,0,7.104515975293168
12259750,0,0,7.104515975293168
12259900,0,0,7.104515975293168
12260050,0,0,7.104515975293168
12260200,0,0,7.104515975293168
12260350,0,0,7.104515975293168
12260500,0,0,7.104515975293168
12260650,0,0,7.104515975293168
12260800,0,0,7.104515975293168
12260950,0,0,7.209779133187908
12261100,0,0,7.209779133187908
12261250,0,0,7.209779133187908
12261400,0,0,7.41013558266161
12261550,0,0,7.41013558266161
12261700,0,0,7.41013558266161
12261850,0,0,8.329808336568107
12262000,0,0,7.645796864037067
12262150,0,0,7.645796864037067
12262300,0,0,7.645796864037067
12262450,0,0,7.645796864037067
12262600,0,0,7.645796864037067
12262750,0,0,7.645796864037067
12262900,0,0,7.645796864037067
12263050,0,0,7.645796864037067
12263200,0,0,7.645796864037067
12263350,0,0,7.645796864037067
12263500,0,0,7.645796864037067
12263650,0,0,7.645796864037067
12263800,0,0,7.645796864037067
12263950,0,0,7.825270548247573
12264100,0,0,7.825270548247573
12264250,0,0,7.825270548247573
12264400,0,0,7.825270548247573
12264550,0,0,7.825270548247573
12264700,0,0,7.825270548247573
12264850,0,0,7.825270548247573
12265000,0,0,7.440874172798232
12265150,0,0,7.440874172798232
12265300,0,0,7.440874172798232
12265450,0,0,7.440874172798232
12265600,0,0,7.440874172798232
12265750,0,0,7.440874172798232
12265900,0,0,7.440874172798232
12266050,0,0,7.440874172798232
12266200,0,0,7.440874172798232
12266350,0,0,7.440874172798232
12266500,0,0,7.440874172798232
12266650,0,0,7.440874172798232
12266800,0,0,7.440874172798232
12266950,0,0,7.440874172798232
12267100,0,0,7.440874172798232
12267250,0,0,7.240298079406216
12267400,0,0,7.240298079406216
12267550,0,0,7.240298079406216
12267700,0,0,7.240298079406216
12267850,0,0,7.033484285776467
12268000,0,0,7.033484285776467
12268150,0,0,7.033484285776467
12268300,0,0,7.038747443671184
12268450,0,0,7.038747443671184
12268600,0,0,7.038747443671184
12268750,0,0,7.170326391039595
12268900,0,0,7.170326391039595
12269050,0,0,7.170326391039595
12269200,0,0,7.170326391039595
12269350,0,0,7.170326391039595
12269500,0,0,7.170326391039595
12269650,0,0,7.170326391039595
12269800,0,0,7.170326391039595
12269950,0,0,7.170326391039595
12270100,0,0,7.170326391039595
12270250,0,0,7.370314204202032
12270400,0,0,7.370314204202032
12270550,0,0,7.370314204202032
12270700,0,0,7.370314204202032
12270850,0,0,7.370314204202032
12271000,0,0,7.370314204202032
12271150,0,0,7.370314204202032
12271300,0,0,7.370314204202032
12271450,0,0,7.370314204202032
12271600,0,0,7.370314204202032
12271750,0,0,7.732419467359932
12271900,0,0,7.732419467359932
12272050,0,0,7.732419467359932
12272200,0,0,7.732419467359932
12272350,0,0,7.732419467359932
12272500,0,0,7.732419467359932
12272650,0,0,7.732419467359932
12272800,0,0,7.5256730656739705
12272950,0,0,7.5256730656739705
12273100,0,0,7.5256730656739705
12273250,0,0,7.5256730656739705
12273400,0,0,7.5256730656739705
12273550,0,0,7.5256730656739705
12273700,0,0,7.5256730656739705
12273850,0,0,7.5256730656739705
12274000,0,0,7.5256730656739705
12274150,0,0,7.999357276200271
12274300,0,0,7.999357276200271
12274450,0,0,7.999357276200271
12274600,0,0,7.999357276200271
12274750,0,0,7.999357276200271
12274900,0,0,7.999357276200271
12275050,0,0,7.999357276200271
12275200,0,0,7.7063376705376925
12275350,0,0,7.7063376705376925
12275500,0,0,7.7063376705376925
12275650,0,0,7.7063376705376925
12275800,0,0,7.7063376705376925
12275950,0,0,7.7063376705376925
12276100,0,0,7.7063376705376925
12276250,0,0,7.7063376705376925
12276400,0,0,7.7063376705376925
12276550,0,0,7.7063376705376925
12276700,0,0,7.7063376705376925
12276850,0,0,7.7063376705376925
12277000,0,0,7.7063376705376925
12277150,0,0,7.7063376705376925
12277300,0,0,7.7063376705376925
12277450,0,0,7.7063376705376925
12277600,0,0,7.7063376705376925
12277750,0,0,7.7063376705376925
12277900,0,0,7.7063376705376925
12278050,0,0,7.7063376705376925
12278200,0,0,7.7063376705376925
12278350,0,0,7.7063376705376925
12278500,0,0,7.7063376705376925
12278650,0,0,7.7063376705376925
12278800,0,0,7.7063376705376925
12278950,0,0,7.38333783379889
12279100,0,0,7.38333783379889
12279250,0,0,7.38333783379889
12279400,0,0,7.38333783379889
12279550,0,0,7.38333783379889
12279700,0,0,7.38333783379889
12279850,0,0,7.38333783379889
12280000,0,0,7.38333783379889
12280150,0,0,7.38333783379889
12280300,0,0,7.38333783379889
12280450,0,0,7.38333783379889
12280600,0,0,7.38333783379889
12280750,0,0,7.38333783379889
12280900,0,0,7.38333783379889
12281050,0,0,7.38333783379889
12281200,0,0,7.38333783379889
12281350,0,0,7.435297305156297
12281500,0,0,7.435297305156297
12281650,0,0,7.435297305156297
12281800,0,0,7.435297305156297
12281950,0,0,7.435297305156297
12282100,0,0,7.435297305156297
12282250,0,0,7.435297305156297
12282400,0,0,7.435297305156297
12282550,0,0,7.435297305156297
12282700,0,0,7.435297305156297
12282850,0,0,7.435297305156297
12283000,0,0,7.435297305156297
12283150,0,0,7.435297305156297
12283300,0,0,7.435297305156297
12283450,0,0,7.435297305156297
12283600,0,0,7.435297305156297
12283750,0,0,7.435297305156297
12283900,0,0,7.435297305156297
12284050,0,0,7.435297305156297
12284200,0,0,7.435297305156297
12284350,0,0,7.435297305156297
12284500,0,0,7.435297305156297
12284650,0,0,7.435297305156297
12284800,0,0,7.435297305156297
12284950,0,0,7.435297305156297
12285100,0,0,7.435297305156297
12285250,0,0,7.435297305156297
12285400,0,0,7.435297305156297
12285550,0,0,7.435297305156297
12285700,0,0,7.435297305156297
12285850,0,0,7.435297305156297
12286000,0,0,7.435297305156297
12286150,0,0,7.435297305156297
12286300,0,0,7.435297305156297
12286450,0,0,7.435297305156297
12286600,0,0,7.7077054167352514
12286750,0,0,7.60244225884054
12286900,0,0,7.60244225884054
12287050,0,0,7.60244225884054
12287200,0,0,7.60244225884054
12287350,0,0,7.60244225884054
12287500,0,0,7.60244225884054
12287650,0,0,7.60244225884054
12287800,0,0,7.60244225884054
12287950,0,0,7.60244225884054
12288100,0,0,7.60244225884054
12288250,0,0,7.60244225884054
12288400,0,0,7.60244225884054
12288550,0,0,7.60244225884054
12288700,0,0,7.60244225884054
12288850,0,0,7.60244225884054
12289000,0,0,7.60244225884054
12289150,0,0,7.60244225884054
12289300,0,0,7.60244225884054
12289450,0,0,7.60244225884054
12289600,0,0,7.60244225884054
12289750,0,0,7.60244225884054
12289900,0,0,7.60244225884054
12290050,0,0,7.549810679893142
12290200,0,0,7.27662214402892
12290350,0,0,7.27662214402892
12290500,0,0,7.3818853019236315
12290650,0,0,7.3818853019236315
12290800,0,0,7.3818853019236315
12290950,0,0,7.3818853019236315
12291100,0,0,7.3818853019236315
12291250,0,0,7.3818853019236315
12291400,0,0,7.3818853019236315
12291550,0,0,7.3818853019236315
12291700,0,0,7.3818853019236315
12291850,0,0,7.3818853019236315
12292000,0,0,7.3818853019236315
12292150,0,0,7.3818853019236315
12292300,0,0,7.3818853019236315
12292450,0,0,7.3818853019236315
12292600,0,0,7.597674775607828
12292750,0,0,7.597674775607828
12292900,0,0,7.597674775607828
12293050,0,0,7.597674775607828
12293200,0,0,7.597674775607828
12293350,0,0,7.597674775607828
12293500,0,0,7.597674775607828
12293650,0,0,8.121716047644696
12293800,0,0,8.121716047644696
12293950,0,0,8.121716047644696
12294100,0,0,8.121716047644696
12294250,0,0,8.121716047644696
12294400,0,0,8.121716047644696
12294550,0,0,8.121716047644696
12294700,0,0,8.121716047644696
12294850,0,0,8.121716047644696
12295000,0,0,8.121716047644696
12295150,0,0,8.121716047644696
12295300,0,0,8.121716047644696
12295450,0,0,8.121716047644696
12295600,0,0,8.121716047644696
12295750,0,0,8.121716047644696
12295900,0,0,8.121716047644696
12296050,0,0,8.121716047644696
12296200,0,0,8.069084468697326
12296350,0,0,8.069084468697326
12296500,0,0,8.069084468697326
12296650,0,0,8.069084468697326
12296800,0,0,8.069084468697326
12296950,0,0,8.069084468697326
12297100,0,0,8.069084468697326
12297250,0,0,8.069084468697326
12297400,0,0,8.069084468697326
12297550,0,0,8.056338205539447
12297700,0,0,8.056338205539447
12297850,0,0,8.056338205539447
12298000,0,0,8.056338205539447
12298150,0,0,8.056338205539447
12298300,0,0,8.056338205539447
12298450,0,0,7.7653210501943875
12298600,0,0,7.7653210501943875
12298750,0,0,7.7653210501943875
12298900,0,0,7.7653210501943875
12299050,0,0,7.842804939141786
12299200,0,0,7.842804939141786
12299350,0,0,7.842804939141786
12299500,0,0,7.842804939141786
12299650,0,0,7.842804939141786
12299800,0,0,7.842804939141786
12299950,0,0,7.842804939141786
12300100,0,0,7.842804939141786
12300250,0,0,7.842804939141786
12300400,0,0,7.842804939141786
12300550,0,0,7.842804939141786
12300700,0,0,7.842804939141786
12300850,0,0,7.842804939141786
12301000,0,0,7.842804939141786
12301150,0,0,7.842804939141786
12301300,0,0,7.842804939141786
12301450,0,0,7.842804939141786
12301600,0,0,7.842804939141786
12301750,0,0,7.888878280760025
12301900,0,0,7.888878280760025
12302050,0,0,7.888878280760025
12302200,0,0,7.888878280760025
12302350,0,0,7.888878280760025
12302500,0,0,7.943499010233722
12302650,0,0,7.943499010233722
12302800,0,0,7.943499010233722
12302950,0,0,7.943499010233722
12303100,0,0,7.943499010233722
12303250,0,0,8.096101284117907
12303400,0,0,8.096101284117907
12303550,0,0,8.096101284117907
12303700,0,0,8.096101284117907
12303850,0,0,8.096101284117907
12304000,0,0,8.096101284117907
12304150,0,0,8.096101284117907
12304300,0,0,8.096101284117907
12304450,0,0,8.096101284117907
