blocknumber,reserve LINK,reserve WETH,volume LINK for 5% slippage
10654000,0,0,7055.674194727937
10654150,0,0,7023.902115179953
10654300,0,0,7203.706957316492
10654450,0,0,6820.247645193376
10654600,0,0,6799.61911215623
10654750,0,0,6739.6203714233125
10654900,0,0,6796.242680165393
10655050,0,0,6698.340708896561
10655200,0,0,6960.937047099083
10655350,0,0,6981.651765273971
10655500,0,0,6973.0524976908055
10655650,0,0,6992.448524720909
10655800,0,0,6994.242321923812
10655950,0,0,6934.293472000514
10656100,0,0,6952.9577290718735
10656250,0,0,6949.207374058169
10656400,0,0,6959.34612094608
10656550,0,0,6983.683960200258
10656700,0,0,6980.085933399707
10656850,0,0,6989.442868547485
10657000,0,0,7052.481050709233
10657150,0,0,7074.121738622285
10657300,0,0,7064.359818840894
10657450,0,0,7035.067262511293
10657600,0,0,7050.862890911871
10657750,0,0,7115.028286895686
10657900,0,0,7079.397145260678
10658050,0,0,7156.500727793376
10658200,0,0,7235.842277351941
10658350,0,0,7396.232014733221
10658500,0,0,7461.87828475461
10658650,0,0,7450.507530961855
10658800,0,0,7498.579619475291
10658950,0,0,7404.631961135339
10659100,0,0,7485.493552031607
10659250,0,0,7439.910674773477
10659400,0,0,7393.8070638013305
10659550,0,0,7354.621549444069
10659700,0,0,7400.073488955619
10659850,0,0,7499.406438476406
10660000,0,0,7483.336373812432
10660150,0,0,7393.355277698167
10660300,0,0,7361.530972163746
10660450,0,0,7365.2248147341015
10660600,0,0,7374.448243973195
10660750,0,0,7360.391250471381
10660900,0,0,7421.74007498924
10661050,0,0,7440.178464059631
10661200,0,0,7207.615275943652
10661350,0,0,7174.609894664871
10661500,0,0,7257.32825538583
10661650,0,0,7252.387081128458
10661800,0,0,7283.816521286848
10661950,0,0,7319.120852771681
10662100,0,0,7285.784487651894
10662250,0,0,7303.610768843384
10662400,0,0,7321.322104220657
10662550,0,0,7294.2522137048945
10662700,0,0,7277.062720843649
10662850,0,0,7263.714118250238
10663000,0,0,7275.786204983422
10663150,0,0,7290.899232695054
10663300,0,0,7277.666639501549
10663450,0,0,7289.818934555864
10663600,0,0,7266.652329877106
10663750,0,0,7267.196839656623
10663900,0,0,7230.381383011787
10664050,0,0,7242.158832071989
10664200,0,0,7268.880434316787
10664350,0,0,7283.248127901694
10664500,0,0,7228.166317946918
10664650,0,0,7052.855970489385
10664800,0,0,6977.529259999457
10664950,0,0,7043.862378579914
10665100,0,0,6949.345922723645
10665250,0,0,6962.995069598779
10665400,0,0,6985.4825963622425
10665550,0,0,7087.82259015672
10665700,0,0,7112.199940801802
10665850,0,0,6990.463421087479
10666000,0,0,6975.6832621201465
10666150,0,0,6967.316087475105
10666300,0,0,6957.442836711853
10666450,0,0,7004.433774236299
10666600,0,0,6857.482849236403
10666750,0,0,6910.425120680768
10666900,0,0,6886.06722418133
10667050,0,0,6984.5479758729925
10667200,0,0,7043.012253485038
10667350,0,0,7005.339560170483
10667500,0,0,7039.214949801797
10667650,0,0,6993.200671418133
10667800,0,0,6942.20267784255
10667950,0,0,6974.352819801978
10668100,0,0,6964.050478071731
10668250,0,0,7006.2648133143375
10668400,0,0,6996.751321551768
10668550,0,0,7009.579221457592
10668700,0,0,7001.746702461649
10668850,0,0,7005.572741011565
10669000,0,0,7031.8368775825365
10669150,0,0,6987.845813198452
10669300,0,0,6986.571661926806
10669450,0,0,6988.797833727702
10669600,0,0,7002.781284441327
10669750,0,0,6995.952672974585
10669900,0,0,6828.182268283868
10670050,0,0,6830.714597122889
10670200,0,0,6830.057662308667
10670350,0,0,6861.937899378303
10670500,0,0,6862.639728618626
10670650,0,0,6883.70621345262
10670800,0,0,6908.042092452379
10670950,0,0,6878.012793025031
10671100,0,0,6839.581672403918
10671250,0,0,6843.687258419697
10671400,0,0,6844.898595547478
10671550,0,0,6886.063773643371
10671700,0,0,6875.884484440947
10671850,0,0,6891.873692655063
10672000,0,0,6938.997505725856
10672150,0,0,7007.198512710922
10672300,0,0,7006.48373572962
10672450,0,0,6948.891386764211
10672600,0,0,6949.877494803775
10672750,0,0,7003.787805785367
10672900,0,0,6978.922926228086
10673050,0,0,6981.505395703018
10673200,0,0,7037.9583723752585
10673350,0,0,6979.054735299316
10673500,0,0,6976.150591978803
10673650,0,0,6997.53195990395
10673800,0,0,6993.943342304963
10673950,0,0,6993.958514369413
10674100,0,0,6991.353869459534
10674250,0,0,7044.788531959843
10674400,0,0,7023.479849403928
10674550,0,0,7448.950997743377
10674700,0,0,7450.9659277028695
10674850,0,0,7482.938301527407
10675000,0,0,7454.567208874243
10675150,0,0,7490.5890304677305
10675300,0,0,7394.223984269309
10675450,0,0,7361.828194978385
10675600,0,0,7359.827899057826
10675750,0,0,7346.376254144678
10675900,0,0,7383.6614405110595
10676050,0,0,7408.841036934318
10676200,0,0,7404.978947077907
10676350,0,0,7455.3418899741955
10676500,0,0,7453.910404056369
10676650,0,0,7430.79414038008
10676800,0,0,7445.138943336584
10676950,0,0,7430.072664645966
10677100,0,0,7425.399066678714
10677250,0,0,7414.32062220652
10677400,0,0,7328.278817066632
10677550,0,0,7359.601204277482
10677700,0,0,7403.494159903581
10677850,0,0,7471.515684501035
10678000,0,0,7563.940417751961
10678150,0,0,7514.968902942841
10678300,0,0,7551.989925218455
10678450,0,0,7620.631586799223
10678600,0,0,7863.4219516412995
10678750,0,0,7860.354510579666
10678900,0,0,7866.364130803209
10679050,0,0,7895.9683549925685
10679200,0,0,7860.582960384665
10679350,0,0,7797.305992119655
10679500,0,0,7788.7713591569045
10679650,0,0,7823.72943079524
10679800,0,0,7848.669501994242
10679950,0,0,7878.504570502497
10680100,0,0,7873.664193332195
10680250,0,0,7886.270496371202
10680400,0,0,7919.34960243461
10680550,0,0,8266.353911281942
10680700,0,0,8182.013995050336
10680850,0,0,8150.391792900802
10681000,0,0,8106.979030300572
10681150,0,0,8115.444603290933
10681300,0,0,8149.252942764491
10681450,0,0,8169.433179310174
10681600,0,0,8191.034581823013
10681750,0,0,8181.353706781694
10681900,0,0,8265.20936659447
10682050,0,0,8276.266140034219
10682200,0,0,8240.816569541115
10682350,0,0,8301.892537509615
10682500,0,0,8241.275715279131
10682650,0,0,8268.521900908352
10682800,0,0,8281.089464620221
10682950,0,0,8296.809051007353
10683100,0,0,8371.02687160534
10683250,0,0,8317.67080103641
10683400,0,0,8345.512253099121
10683550,0,0,8402.854304318724
10683700,0,0,8436.162815049785
10683850,0,0,8588.556314111804
10684000,0,0,8517.892202896386
10684150,0,0,8579.552796721197
10684300,0,0,8782.786474416149
10684450,0,0,8772.141840730299
10684600,0,0,8597.535947931348
10684750,0,0,8410.48385143213
10684900,0,0,8429.654922682414
10685050,0,0,8454.884973665437
10685200,0,0,8532.885108340415
10685350,0,0,8515.583068116219
10685500,0,0,8513.285734963458
10685650,0,0,8612.447599307197
10685800,0,0,8617.78705878937
10685950,0,0,8542.546377527673
10686100,0,0,8657.555808822304
10686250,0,0,8584.152766979794
10686400,0,0,8576.47622506853
10686550,0,0,8933.124777165503
10686700,0,0,9031.448359203816
10686850,0,0,9008.924306683126
10687000,0,0,9093.570272128156
10687150,0,0,9103.737128498848
10687300,0,0,9105.140943493752
10687450,0,0,9036.903211299883
10687600,0,0,9067.786319362523
10687750,0,0,9088.790395924647
10687900,0,0,9027.50438853132
10688050,0,0,9063.051429353189
10688200,0,0,9208.516042001545
10688350,0,0,9211.078610834753
10688500,0,0,9193.475372791523
10688650,0,0,9192.15805351347
10688800,0,0,9230.074328835704
10688950,0,0,9222.037478216895
10689100,0,0,9105.567709075258
10689250,0,0,9125.422278190788
10689400,0,0,9043.898848680314
10689550,0,0,9047.45744435399
10689700,0,0,8889.80543992683
10689850,0,0,8999.163213245978
10690000,0,0,9047.894932629977
10690150,0,0,9067.785427229479
10690300,0,0,9024.604767616052
10690450,0,0,9037.239699211961
10690600,0,0,9049.711092547834
10690750,0,0,8967.336082207941
10690900,0,0,8922.247829438245
10691050,0,0,8902.126178317005
10691200,0,0,8949.09039374048
10691350,0,0,8978.487221928168
10691500,0,0,8982.85343866839
10691650,0,0,9000.790660238388
10691800,0,0,8980.072192375723
10691950,0,0,9068.121500585054
10692100,0,0,9050.560365174257
10692250,0,0,9044.078084821842
10692400,0,0,9052.838001497148
10692550,0,0,9049.88046938993
10692700,0,0,9199.42384901471
10692850,0,0,9146.53139325793
10693000,0,0,9159.431757037848
10693150,0,0,9140.897165996634
10693300,0,0,9129.337092295464
10693450,0,0,9154.69891621676
10693600,0,0,9179.184745177976
10693750,0,0,9184.909328286129
10693900,0,0,9200.090413378959
10694050,0,0,9187.803289236646
10694200,0,0,9224.632082983095
10694350,0,0,9156.428765533317
10694500,0,0,9172.68753181459
10694650,0,0,9141.162855035509
10694800,0,0,9194.081896556745
10694950,0,0,9203.52885517935
10695100,0,0,9160.54160564515
10695250,0,0,9200.372189059854
10695400,0,0,9167.452921535092
10695550,0,0,9128.476532946806
10695700,0,0,9153.807916221529
10695850,0,0,9374.242373203742
10696000,0,0,9435.33490818381
10696150,0,0,9480.52557162018
10696300,0,0,9432.988501704094
10696450,0,0,9420.514795539755
10696600,0,0,9292.431622535514
10696750,0,0,9303.560978081223
10696900,0,0,9301.951441567071
10697050,0,0,9365.639466202963
10697200,0,0,9415.87750375492
10697350,0,0,9399.002947967558
10697500,0,0,9356.476896636246
10697650,0,0,9406.261973750807
10697800,0,0,9386.117577798344
10697950,0,0,9402.963677463034
10698100,0,0,9443.158555504575
10698250,0,0,9593.594610649307
10698400,0,0,9238.46539100667
10698550,0,0,9213.73442786056
10698700,0,0,9201.11053154376
10698850,0,0,9275.047139208153
10699000,0,0,9178.864015620144
10699150,0,0,9141.092275885574
10699300,0,0,9138.862037917686
10699450,0,0,9172.910530820052
10699600,0,0,9138.236213991884
10699750,0,0,9354.405311389215
10699900,0,0,9355.534172738233
10700050,0,0,9352.351387724746
10700200,0,0,9323.18236472446
10700350,0,0,9414.225517122104
10700500,0,0,9511.695020661951
10700650,0,0,9460.623196762026
10700800,0,0,9530.264477358432
10700950,0,0,9558.800746594177
10701100,0,0,9565.342158058134
10701250,0,0,9523.40554518145
10701400,0,0,9499.968165174243
10701550,0,0,9541.784696875286
10701700,0,0,9612.72593227384
10701850,0,0,9613.399402212817
10702000,0,0,9609.53993823161
10702150,0,0,9552.030288192764
10702300,0,0,9549.565937148494
10702450,0,0,9506.647941689298
10702600,0,0,9528.835744400247
10702750,0,0,9502.148632160766
10702900,0,0,9483.921037660708
10703050,0,0,9514.682701358484
10703200,0,0,9569.572457506147
10703350,0,0,9635.685282065999
10703500,0,0,9689.9115222994
10703650,0,0,9652.271019056905
10703800,0,0,9665.050641588896
10703950,0,0,9793.894953293086
10704100,0,0,9837.06379253455
10704250,0,0,9854.267711317429
10704400,0,0,9838.167668387294
10704550,0,0,9751.94240224437
10704700,0,0,9798.948516002012
10704850,0,0,9938.585171230312
10705000,0,0,9857.763246883784
10705150,0,0,9708.701278007647
10705300,0,0,9504.092836442956
10705450,0,0,9539.591448659921
10705600,0,0,9613.173869944934
10705750,0,0,9585.048204555467
10705900,0,0,9653.404443210602
10706050,0,0,9564.559478152689
10706200,0,0,9500.211422148219
10706350,0,0,9545.771002581605
10706500,0,0,9548.321765779663
10706650,0,0,9833.31322236138
10706800,0,0,9691.963290347368
10706950,0,0,9633.943023589381
10707100,0,0,9649.727263083303
10707250,0,0,9658.83031494249
10707400,0,0,9649.163330506388
10707550,0,0,9675.148312563135
10707700,0,0,9650.459157758014
10707850,0,0,9644.332774903363
10708000,0,0,9673.375033993856
10708150,0,0,9671.00705968833
10708300,0,0,9673.558979815163
10708450,0,0,9541.882830608985
10708600,0,0,9480.7501177839
10708750,0,0,9519.750208819954
10708900,0,0,9529.343124156178
10709050,0,0,9568.464539011271
10709200,0,0,9585.727040302358
10709350,0,0,9530.970921846689
10709500,0,0,9528.439892708964
10709650,0,0,9604.01804629169
10709800,0,0,9598.642580519256
10709950,0,0,9540.35249227073
10710100,0,0,9445.6038144122
10710250,0,0,9425.460451128223
10710400,0,0,9429.001423157053
10710550,0,0,9436.189760623092
10710700,0,0,9404.433810937364
10710850,0,0,9405.883987009962
10711000,0,0,9482.820742944838
10711150,0,0,9542.41718119054
10711300,0,0,9484.191029881302
10711450,0,0,9398.458299607562
10711600,0,0,9430.709019251954
10711750,0,0,9363.379026356473
10711900,0,0,9361.06304930104
10712050,0,0,9380.837422682089
10712200,0,0,9376.821787498426
10712350,0,0,9364.4113571427
10712500,0,0,9385.574355952587
10712650,0,0,9449.243133230164
10712800,0,0,9540.615931317472
10712950,0,0,9495.419452285045
10713100,0,0,9581.735378543468
10713250,0,0,9655.079881080863
10713400,0,0,9732.74894928417
10713550,0,0,9748.16075716386
10713700,0,0,9679.38310291394
10713850,0,0,9432.57424123169
10714000,0,0,9437.190156874742
10714150,0,0,9750.966656866338
10714300,0,0,9771.977968821971
10714450,0,0,9803.17894619779
10714600,0,0,9803.987348852592
10714750,0,0,9777.543367016595
10714900,0,0,9730.098509307049
10715050,0,0,9723.236044491729
10715200,0,0,9731.82189598729
10715350,0,0,9662.817843507393
10715500,0,0,9701.68634038893
10715650,0,0,9765.886199873377
10715800,0,0,9725.138177313405
10715950,0,0,9776.917812745
10716100,0,0,9848.631589059514
10716250,0,0,9894.313181637815
10716400,0,0,9909.184757543524
10716550,0,0,9846.934193590045
10716700,0,0,9813.098645455
10716850,0,0,9806.345590174518
10717000,0,0,9733.031191135029
10717150,0,0,9814.228112104873
10717300,0,0,9821.896572179161
10717450,0,0,9853.762919224653
10717600,0,0,9873.629761855846
10717750,0,0,9935.528093577916
10717900,0,0,9869.174685574748
10718050,0,0,9862.221367340302
10718200,0,0,9807.184082568914
10718350,0,0,9778.07741725989
10718500,0,0,9815.581026057043
10718650,0,0,9820.127920408384
10718800,0,0,9897.277495010669
10718950,0,0,9937.696740917716
10719100,0,0,9883.765015749057
10719250,0,0,9581.103226601146
10719400,0,0,9588.13481093917
10719550,0,0,9605.607342614996
10719700,0,0,9546.219212501775
10719850,0,0,9593.3651770344
10720000,0,0,9571.17773263302
10720150,0,0,9618.791715726926
10720300,0,0,9644.902686463989
10720450,0,0,9653.971015034185
10720600,0,0,9614.605848866137
10720750,0,0,9590.925451843417
10720900,0,0,9589.375263317954
10721050,0,0,9578.487678962672
10721200,0,0,9628.61400562423
10721350,0,0,9621.296991203068
10721500,0,0,9521.360453793954
10721650,0,0,9493.871977236937
10721800,0,0,9527.809429814399
10721950,0,0,9576.845210995263
10722100,0,0,9619.18379538483
10722250,0,0,9634.260583043942
10722400,0,0,9597.450617225812
10722550,0,0,9656.986896948569
10722700,0,0,9670.430049306015
10722850,0,0,10067.546943099063
10723000,0,0,10069.047969686304
10723150,0,0,10052.861401265516
10723300,0,0,10122.710654824827
10723450,0,0,10143.061209002626
10723600,0,0,10160.270017282368
10723750,0,0,10177.462061655504
10723900,0,0,10191.930175870832
10724050,0,0,10178.091986603715
10724200,0,0,10201.305369690817
10724350,0,0,10160.37892887913
10724500,0,0,10151.020024981204
10724650,0,0,10138.1416625813
10724800,0,0,10241.424087268766
10724950,0,0,10259.892507635523
10725100,0,0,10240.902922558977
10725250,0,0,10294.315959690517
10725400,0,0,10280.842693550949
10725550,0,0,10273.84814603522
10725700,0,0,10245.062859917321
10725850,0,0,10374.12031544323
10726000,0,0,10606.157877917518
10726150,0,0,10734.657706849597
10726300,0,0,10732.332020836126
10726450,0,0,10755.583852788957
10726600,0,0,10774.26234681494
10726750,0,0,10725.402255407476
10726900,0,0,10701.94245796933
10727050,0,0,10761.201744081365
10727200,0,0,10696.812704818614
10727350,0,0,10704.199342455424
10727500,0,0,10733.31462565859
10727650,0,0,10674.269883169327
10727800,0,0,10614.147514121141
10727950,0,0,10617.326124773826
10728100,0,0,10626.298333752522
10728250,0,0,10612.129980174563
10728400,0,0,10633.968457348645
10728550,0,0,10604.894015777158
10728700,0,0,10547.064806569862
10728850,0,0,10551.776881975267
10729000,0,0,10511.686022545036
10729150,0,0,10585.517897541169
10729300,0,0,10582.860178872157
10729450,0,0,10552.914805371052
10729600,0,0,10616.352643095597
10729750,0,0,10665.467626138823
10729900,0,0,10725.648499832256
10730050,0,0,10705.594910131214
10730200,0,0,10684.967554098286
10730350,0,0,10725.425733814453
10730500,0,0,10714.01510187416
10730650,0,0,10701.826209367864
10730800,0,0,10764.202581894584
10730950,0,0,10803.659312289354
10731100,0,0,10798.186884589464
10731250,0,0,10548.307790124702
10731400,0,0,10618.584211404377
10731550,0,0,10685.368822915945
10731700,0,0,10689.902295849693
10731850,0,0,10750.6469586553
10732000,0,0,10805.228641340422
10732150,0,0,10610.056460122345
10732300,0,0,10441.984965609969
10732450,0,0,10616.446113117825
10732600,0,0,10589.011391920183
10732750,0,0,10627.563120099541
10732900,0,0,10575.089097653079
10733050,0,0,10502.83486673006
10733200,0,0,10530.452118813264
10733350,0,0,10516.594122021226
10733500,0,0,10461.222708934336
10733650,0,0,10458.535409326578
10733800,0,0,10497.973470644385
10733950,0,0,10480.706409151579
10734100,0,0,10492.053130932472
10734250,0,0,10488.579392606975
10734400,0,0,10519.091627069429
10734550,0,0,10560.60904251493
10734700,0,0,10598.25209291486
10734850,0,0,10550.690573485917
10735000,0,0,10732.227190607577
10735150,0,0,10723.627517381858
10735300,0,0,10665.943811859528
10735450,0,0,10644.764493127761
10735600,0,0,10647.909891075164
10735750,0,0,10618.704897463467
10735900,0,0,10695.231990400905
10736050,0,0,10675.952761812776
10736200,0,0,10888.200542637293
10736350,0,0,10868.099115498335
10736500,0,0,10887.796563016105
10736650,0,0,10832.215287900297
10736800,0,0,10945.540407705936
10736950,0,0,10673.1573823496
10737100,0,0,10552.58022308594
10737250,0,0,10551.6118105489
10737400,0,0,10571.650915841834
10737550,0,0,10597.711399499676
10737700,0,0,10599.905166843295
10737850,0,0,10556.93251334576
10738000,0,0,10526.337922045961
10738150,0,0,10528.793954054825
10738300,0,0,10535.359786383575
10738450,0,0,10558.560785483074
10738600,0,0,10619.26373652814
10738750,0,0,10610.294235438312
10738900,0,0,10632.761680528929
10739050,0,0,10491.784035946184
10739200,0,0,10555.56228176746
10739350,0,0,10501.549800019333
10739500,0,0,10527.416811450239
10739650,0,0,10542.220892069861
